,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
25848,3975.0,16/17,19/08/2016,Real Valladolid,AD Alcorcón,700 miles €,Préstamo
25849,3975.0,15/16,30/06/2016,Córdoba CF,Real Valladolid,800 miles €,Fin de préstamo
25850,3975.0,15/16,17/07/2015,Real Valladolid,Córdoba CF,800 miles €,Préstamo
25851,3975.0,14/15,30/06/2015,Chicago Fire,Real Valladolid,"1,00 mill. €",Fin de préstamo
25852,3975.0,14/15,26/03/2015,Real Valladolid,Chicago Fire,"1,00 mill. €",Préstamo
25853,3975.0,14/15,30/01/2015,Levante UD,Real Valladolid,"1,00 mill. €",Fin de préstamo
25854,3975.0,14/15,08/07/2014,Real Valladolid,Levante UD,"1,80 mill. €",Préstamo
25855,3975.0,11/12,01/07/2011,SD Huesca,Real Valladolid,300 miles €,Libre
25856,3975.0,09/10,01/07/2009,AD Alcorcón,SD Huesca,-,?
25857,3975.0,07/08,01/07/2007,Getafe CF B,AD Alcorcón,-,?
25858,3976.0,16/17,25/07/2016,V. Mestalla,AD Alcorcón,-,Préstamo
25859,3976.0,14/15,01/07/2014,Valencia Juv. A,V. Mestalla,-,-
25860,3977.0,16/17,31/08/2016,Sporting,AD Alcorcón,700 miles €,Préstamo
25861,3977.0,14/15,01/07/2014,Sporting B,Sporting,-,-
25862,3977.0,12/13,01/07/2012,Sporting Juv. A,Sporting B,-,-
25863,3978.0,16/17,05/01/2017,Getafe CF,AD Alcorcón,500 miles €,Libre
25864,3978.0,16/17,31/08/2016,Real Betis,Getafe CF,800 miles €,Libre
25865,3978.0,15/16,01/07/2015,Marseille,Real Betis,"1,20 mill. €",600 miles €
25866,3978.0,14/15,30/06/2015,Real Betis,Marseille,"1,50 mill. €",Fin de préstamo
25867,3978.0,14/15,01/09/2014,Marseille,Real Betis,"1,50 mill. €",Préstamo
25868,3978.0,13/14,30/06/2014,Rennes,Marseille,"2,50 mill. €",Fin de préstamo
25869,3978.0,13/14,31/08/2013,Marseille,Rennes,"3,00 mill. €",Tarifa de préstamo:250 miles €
25870,3978.0,12/13,02/01/2013,Valenciennes FC,Marseille,"2,25 mill. €",500 miles €
25871,3978.0,09/10,15/07/2009,SC Amiens,Valenciennes FC,700 miles €,Libre
25872,3978.0,07/08,16/08/2007,Cannes,SC Amiens,-,Libre
25873,3978.0,03/04,01/07/2003,ES Troyes AC B,Cannes,-,Libre
25874,3979.0,16/17,01/07/2016,Elche CF,AD Alcorcón,500 miles €,Libre
25875,3979.0,14/15,01/07/2014,Elche Ilicitano,Elche CF,-,-
25876,3979.0,13/14,01/08/2013,RCD Mallorca B,Elche Ilicitano,-,Libre
25877,3979.0,11/12,01/07/2011,Huracán Val.,RCD Mallorca B,-,Libre
25878,3979.0,10/11,01/07/2010,Elche Ilicitano,Torrellano,-,-
25879,3979.0,08/09,01/07/2008,Elche CF,Elche Ilicitano,300 miles €,-
25880,3979.0,07/08,01/07/2007,Elche Ilicitano,Elche CF,-,-
25881,3980.0,16/17,28/07/2016,Internacional,AD Alcorcón,450 miles €,Préstamo
25882,3980.0,15/16,30/06/2016,Peñarol,Internacional,450 miles €,Fin de préstamo
25883,3980.0,15/16,14/08/2015,Internacional,Peñarol,500 miles €,Préstamo
25884,3980.0,14/15,01/07/2014,CA Colón,Internacional,400 miles €,"1,83 mill. €"
25885,3980.0,10/11,01/01/2011,Colon U20,CA Colón,-,-
25886,3981.0,14/15,29/07/2014,R. M. Castilla,AD Alcorcón,-,Libre
25887,3981.0,13/14,30/06/2014,AD Alcorcón,R. M. Castilla,300 miles €,Fin de préstamo
25888,3981.0,13/14,02/09/2013,R. M. Castilla,AD Alcorcón,"1,00 mill. €",Préstamo
25889,3981.0,11/12,01/07/2011,Real Madrid C,R. M. Castilla,-,-
25890,3981.0,10/11,01/07/2010,Real Madrid U19,Real Madrid C,-,-
25891,3981.0,09/10,01/07/2009,R. Madrid Cad.,Real Madrid U19,-,-
25892,3982.0,16/17,19/07/2016,Villarreal CF B,AD Alcorcón,300 miles €,Libre
25893,3982.0,15/16,01/07/2015,Atl. Madrid B,Villarreal CF B,-,Libre
25894,3982.0,14/15,01/07/2014,Atl. Madrid C,Atl. Madrid B,200 miles €,-
25895,3982.0,13/14,01/07/2013,At. Madrid Juv.,Atl. Madrid C,-,-
25896,3983.0,14/15,18/07/2014,Brighton,AD Alcorcón,"1,00 mill. €",Libre
25897,3983.0,13/14,30/01/2014,Celta de Vigo,Brighton,"1,00 mill. €",Libre
25898,3983.0,12/13,30/06/2013,Sporting,Celta de Vigo,"1,20 mill. €",Fin de préstamo
25899,3983.0,12/13,31/08/2012,Celta de Vigo,Sporting,"1,20 mill. €",Préstamo
25900,3983.0,10/11,01/07/2010,UD Almería,Celta de Vigo,"1,20 mill. €",?
25901,3983.0,08/09,30/06/2009,Celta de Vigo,UD Almería,"1,60 mill. €",Fin de préstamo
25902,3983.0,08/09,01/08/2008,UD Almería,Celta de Vigo,"1,00 mill. €",Préstamo
25903,3983.0,08/09,01/07/2008,UD Salamanca,UD Almería,800 miles €,?
25904,3983.0,07/08,01/07/2007,Atl. Madrid B,UD Salamanca,-,?
25905,3983.0,05/06,01/06/2006,UD Las Palmas,Atl. Madrid B,-,Fin de préstamo
25906,3983.0,05/06,01/01/2006,Atl. Madrid B,UD Las Palmas,-,Préstamo
25907,3983.0,05/06,01/01/2006,Ciudad Murcia,Atl. Madrid B,-,Fin de préstamo
25908,3983.0,05/06,01/07/2005,Atl. Madrid B,Ciudad Murcia,-,Préstamo
25909,3984.0,13/14,01/01/2014,Granada CF B,Reus Deportiu,-,?
25910,3984.0,13/14,22/07/2013,RCD Espanyol B,Granada CF B,-,Libre
25911,3984.0,10/11,01/07/2010,Esp. Juvenil A,RCD Espanyol B,-,-
25912,3984.0,09/10,01/07/2009,Espanyol Juv.,Esp. Juvenil A,-,-
25913,3985.0,16/17,16/07/2016,APOEL FC,Reus Deportiu,400 miles €,Libre
25914,3985.0,15/16,30/06/2016,Pafos FC,APOEL FC,400 miles €,Fin de préstamo
25915,3985.0,15/16,07/01/2016,APOEL FC,Pafos FC,800 miles €,Préstamo
25916,3985.0,15/16,01/07/2015,Getafe CF,APOEL FC,800 miles €,Libre
25917,3985.0,09/10,01/07/2009,Real Madrid,Getafe CF,600 miles €,Libre
25918,3985.0,07/08,01/07/2007,R. M. Castilla,Real Madrid,100 miles €,-
25919,3985.0,02/03,01/07/2002,Real Madrid C,R. M. Castilla,-,-
25920,3985.0,01/02,01/07/2001,Esp. Juvenil A,Real Madrid C,-,Libre
25921,3986.0,16/17,31/08/2016,Real Sociedad B,Reus Deportiu,"1,00 mill. €",Préstamo
25922,3986.0,15/16,08/07/2015,Vojvodina,Real Sociedad B,"1,25 mill. €","1,00 mill. €"
25923,3986.0,13/14,01/02/2014,Vojvodina II,Vojvodina,-,-
25924,3987.0,16/17,07/07/2016,Hércules CF,Reus Deportiu,-,Libre
25925,3987.0,14/15,11/07/2014,SD Huesca,Hércules CF,-,Libre
25926,3987.0,13/14,01/07/2013,Sevilla Atl.,SD Huesca,-,Libre
25927,3987.0,11/12,01/07/2011,Atl. Madrid B,Sevilla Atl.,-,Libre
25928,3987.0,08/09,01/07/2008,Atl. Madrid C,Atl. Madrid B,-,-
25929,3988.0,14/15,16/07/2014,CE Sabadell,Reus Deportiu,100 miles €,Libre
25930,3988.0,11/12,01/07/2011,CD Puertollano,CE Sabadell,-,Libre
25931,3988.0,10/11,01/07/2010,Elche CF,CD Puertollano,200 miles €,Libre
25932,3988.0,08/09,01/07/2008,Ferrol,Elche CF,400 miles €,Libre
25933,3988.0,07/08,01/08/2007,FC Barcelona B,Ferrol,100 miles €,Libre
25934,3988.0,05/06,01/07/2005,Barça Juvenil A,FC Barcelona B,-,-
25935,3988.0,04/05,01/07/2004,Barcelona Cad.,Barça Juvenil A,-,-
25936,3989.0,16/17,28/07/2016,Neftchi Baku,Reus Deportiu,400 miles €,Libre
25937,3989.0,15/16,01/07/2015,Simurq,Neftchi Baku,600 miles €,Libre
25938,3989.0,14/15,09/01/2015,Ergotelis,Simurq,800 miles €,Libre
25939,3989.0,14/15,09/07/2014,Sheriff,Ergotelis,900 miles €,Libre
25940,3989.0,13/14,28/08/2013,KAA Gent,Sheriff,"1,20 mill. €",Libre
25941,3989.0,11/12,01/08/2011,CD Tenerife,KAA Gent,"1,50 mill. €",Libre
25942,3989.0,10/11,01/08/2010,Real Betis,CD Tenerife,"2,80 mill. €",Libre
25943,3989.0,01/02,30/06/2002,Poli Ejido,Real Betis,-,Fin de préstamo
25944,3989.0,01/02,01/08/2001,Real Betis,Poli Ejido,-,Préstamo
25945,3989.0,01/02,01/07/2001,Betis B,Real Betis,-,-
25946,3990.0,15/16,12/07/2015,RCD Espanyol B,Reus Deportiu,-,Libre
25947,3990.0,14/15,01/07/2014,CD Guijuelo,RCD Espanyol B,-,Libre
25948,3990.0,13/14,01/08/2013,RC Deportivo B,CD Guijuelo,-,Libre
25949,3990.0,11/12,01/07/2011,RCD Espanyol B,RC Deportivo B,-,Libre
25950,3990.0,10/11,30/06/2011,Real Jaén CF,RCD Espanyol B,-,Fin de préstamo
25951,3990.0,10/11,01/08/2010,RCD Espanyol B,Real Jaén CF,-,Préstamo
25952,3990.0,09/10,01/07/2009,Espanyol Juv.,RCD Espanyol B,-,-
25953,3991.0,15/16,07/07/2015,Sporting B,Reus Deportiu,-,Libre
25954,3991.0,13/14,23/07/2013,Pobla de Mafumet CF,Sporting B,-,Libre
25955,3991.0,11/12,01/07/2011,Nàstic Juv. A,Pobla de Mafumet CF,-,-
25956,3992.0,16/17,13/08/2016,FC Barcelona B,Reus Deportiu,200 miles €,Libre
25957,3992.0,15/16,30/06/2016,Real Zaragoza,FC Barcelona B,200 miles €,Fin de préstamo
25958,3992.0,15/16,29/01/2016,FC Barcelona B,Real Zaragoza,-,Préstamo
25959,3992.0,13/14,02/08/2013,RCD Mallorca B,FC Barcelona B,-,?
25960,3993.0,16/17,31/01/2017,Delhi Dynamos,Reus Deportiu,400 miles €,Libre
25961,3993.0,16/17,30/08/2016,UE Llagostera,Delhi Dynamos,500 miles €,Libre
25962,3993.0,15/16,01/01/2016,Brentford,UE Llagostera,750 miles €,Libre
25963,3993.0,14/15,01/07/2014,UD Almería,Brentford,"1,50 mill. €",Libre
25964,3993.0,13/14,09/07/2013,Girona FC,UD Almería,"1,50 mill. €",Libre
25965,3993.0,10/11,14/08/2010,R. M. Castilla,Girona FC,-,100 €
25966,3993.0,09/10,30/06/2010,Girona FC,R. M. Castilla,200 miles €,Fin de préstamo
25967,3993.0,09/10,01/01/2010,R. M. Castilla,Girona FC,-,Préstamo
25968,3993.0,05/06,30/06/2006,Rayo Vallecano,R. M. Castilla,-,Fin de préstamo
25969,3993.0,05/06,01/01/2006,R. M. Castilla,Rayo Vallecano,-,Préstamo
25970,3993.0,05/06,01/07/2005,Real Madrid C,R. M. Castilla,-,-
25971,3994.0,16/17,31/08/2016,Benfica B,Reus Deportiu,"1,50 mill. €",Libre
25972,3994.0,15/16,29/01/2016,Tondela,Benfica B,800 miles €,Fin de préstamo
25973,3994.0,15/16,10/08/2015,Benfica B,Tondela,800 miles €,Préstamo
25974,3994.0,14/15,30/06/2015,Chaves,Benfica B,600 miles €,Fin de préstamo
25975,3994.0,14/15,17/08/2014,Benfica B,Chaves,600 miles €,Préstamo
25976,3994.0,13/14,01/07/2013,Benfica U19,Benfica B,-,-
25977,3994.0,12/13,01/07/2012,Benfica U17,Benfica U19,-,-
25978,3995.0,13/14,01/07/2013,UB Conquense,Reus Deportiu,-,?
25979,3995.0,12/13,01/07/2012,CF Amposta,UB Conquense,-,?
25980,3996.0,16/17,18/07/2016,CD Leganés,Reus Deportiu,300 miles €,Libre
25981,3996.0,15/16,06/07/2015,Lleida Esportiu,CD Leganés,-,Libre
25982,3996.0,12/13,01/07/2012,Andorra CF,Lleida Esportiu,-,?
25983,3996.0,11/12,01/07/2011,Atl. Madrid B,Andorra CF,-,?
25984,3996.0,10/11,01/07/2010,Real Zaragoza B,Atl. Madrid B,-,?
25985,3997.0,16/17,14/07/2016,Lleida Esportiu,Reus Deportiu,-,Libre
25986,3997.0,14/15,01/07/2014,CD Toledo,Lleida Esportiu,-,Libre
25987,3997.0,13/14,10/07/2013,Real Unión,CD Toledo,-,Libre
25988,3997.0,12/13,01/07/2012,UD Logroñés,Real Unión,-,Libre
25989,3997.0,11/12,01/08/2011,Real Sociedad B,UD Logroñés,-,Libre
25990,3997.0,10/11,30/06/2011,SD Eibar,Real Sociedad B,-,Fin de préstamo
25991,3997.0,10/11,01/08/2010,Real Sociedad B,SD Eibar,-,Préstamo
25992,3998.0,15/16,13/01/2016,Doxa Katokopias,Reus Deportiu,300 miles €,Libre
25993,3998.0,15/16,01/07/2015,Rapid Bucureşti,Doxa Katokopias,300 miles €,Libre
25994,3998.0,14/15,16/02/2015,Córdoba CF,Rapid Bucureşti,300 miles €,Libre
25995,3998.0,14/15,11/07/2014,Sporting,Córdoba CF,200 miles €,Libre
25996,3998.0,13/14,30/06/2014,Córdoba CF,Sporting,200 miles €,Fin de préstamo
25997,3998.0,13/14,24/03/2014,Sporting,Córdoba CF,400 miles €,Préstamo
25998,3998.0,12/13,01/07/2013,Córdoba CF,Sporting,"1,20 mill. €",Libre
25999,3998.0,11/12,01/08/2011,Celta de Vigo,Córdoba CF,"2,00 mill. €",Libre
26000,3998.0,09/10,01/07/2009,CD Castellón,Celta de Vigo,"1,20 mill. €",Libre
26001,3998.0,07/08,01/07/2007,UD Salamanca,CD Castellón,-,Libre
26002,3998.0,05/06,01/07/2005,UB Conquense,UD Salamanca,-,Libre
26003,3998.0,01/02,30/06/2002,Gernika,CD Basconia,-,Fin de préstamo
26004,3998.0,01/02,01/07/2001,CD Basconia,Gernika,-,Préstamo
26005,3999.0,16/17,08/07/2016,Racing,Reus Deportiu,-,Libre
26006,3999.0,15/16,31/08/2015,Granada CF,Racing,-,Libre
26007,3999.0,14/15,30/06/2015,Cádiz CF,Granada CF,-,Fin de préstamo
26008,3999.0,14/15,05/08/2014,Granada CF B,Cádiz CF,-,Préstamo
26009,3999.0,12/13,30/06/2013,SD Huesca,Granada CF B,100 miles €,Fin de préstamo
26010,3999.0,12/13,31/01/2013,Granada CF B,SD Huesca,-,Préstamo
26011,4000.0,14/15,24/08/2014,Sporting CP,Reus Deportiu,"3,00 mill. âŹ",Libre
26012,4000.0,13/14,05/09/2013,PaĂ§os Ferreira,Sporting CP,"3,50 mill. âŹ",Libre
26013,4000.0,11/12,01/07/2011,Penafiel,PaĂ§os Ferreira,150 miles âŹ,?
26014,4000.0,08/09,01/07/2008,UniĂŁo Madeira,Penafiel,-,?
26015,4000.0,07/08,01/07/2007,Penafiel,UniĂŁo Madeira,-,?
26016,4000.0,06/07,01/07/2006,Paredes,Penafiel,-,?
26017,4000.0,05/06,01/07/2005,Lousada,Paredes,-,?
26018,4000.0,04/05,01/07/2004,LusitĂ˘nia FC Lourosa,Lousada,-,?
26019,4000.0,03/04,01/07/2003,Penafiel,LusitĂ˘nia FC Lourosa,-,?
26020,4000.0,02/03,01/01/2003,Penafiel U19,Penafiel,-,-
26021,4001.0,13/14,12/07/2013,Pobla de Mafumet CF,Reus Deportiu,-,?
26022,4001.0,10/11,01/07/2010,Gimnàstic B,Pobla de Mafumet CF,-,-
26023,4002.0,14/15,27/01/2015,Estoril,Reus Deportiu,400 miles €,Libre
26024,4003.0,15/16,04/07/2015,CE L’Hospitalet,Reus Deportiu,-,Libre
26025,4003.0,13/14,10/07/2013,Gimnàstic,CE L’Hospitalet,-,?
26026,4003.0,12/13,01/07/2012,CE L’Hospitalet,Gimnàstic,-,Libre
26027,4003.0,11/12,01/07/2011,AE Prat,CE L’Hospitalet,-,?
26028,4004.0,16/17,04/07/2016,Real Zaragoza,Reus Deportiu,400 miles €,Préstamo
26029,4004.0,15/16,30/06/2016,CD Numancia,Real Zaragoza,400 miles €,Fin de préstamo
26030,4004.0,15/16,01/02/2016,Real Zaragoza,CD Numancia,400 miles €,Préstamo
26031,4004.0,15/16,01/07/2015,Albacete,Real Zaragoza,400 miles €,Libre
26032,4004.0,12/13,25/01/2013,RCD Espanyol B,Albacete,-,Libre
26033,4004.0,12/13,01/07/2012,Reus Deportiu,RCD Espanyol B,-,?
26034,4005.0,16/17,09/07/2016,UE Llagostera,Reus Deportiu,300 miles €,Libre
26035,4005.0,14/15,14/07/2014,Gimnàstic,UE Llagostera,-,Libre
26036,4005.0,13/14,07/07/2013,Betis B,Gimnàstic,-,Libre
26037,4005.0,11/12,01/07/2011,Reus Deportiu,Real Betis,-,Libre
26038,4005.0,08/09,01/01/2009,Reus D. Juv. A,Reus Deportiu,-,-
26039,4005.0,08/09,31/12/2008,CE Morell,Reus D. Juv. A,-,Fin de préstamo
26040,4005.0,08/09,01/07/2008,Reus D. Juv. A,CE Morell,-,Préstamo
26041,4006.0,14/15,29/08/2014,CE Sabadell,Reus Deportiu,100 miles €,Libre
26042,4006.0,13/14,01/07/2013,Sant Andreu,CE Sabadell,-,?
26043,4006.0,11/12,01/01/2012,CF Gavà,Sant Andreu,-,?
26044,4006.0,11/12,01/07/2011,Celta B,CF Gavà,-,Libre
26045,4006.0,10/11,01/07/2010,Alicante CF,Celta B,-,Libre
26046,4006.0,09/10,01/07/2009,Real Zaragoza B,Alicante CF,-,?
26047,4007.0,16/17,06/07/2016,AEK Atenas,Reus Deportiu,500 miles €,Libre
26048,4007.0,14/15,02/02/2015,Sivasspor,AEK Atenas,"1,00 mill. €",Libre
26049,4007.0,14/15,21/07/2014,UD Las Palmas,Sivasspor,"1,20 mill. €",Libre
26050,4007.0,12/13,26/07/2012,Hamburgo,UD Las Palmas,"1,25 mill. €",Libre
26051,4007.0,11/12,30/06/2012,FSV Frankfurt,Hamburgo,"1,25 mill. €",Fin de préstamo
26052,4007.0,11/12,01/07/2011,Hamburgo,FSV Frankfurt,"1,00 mill. €",Préstamo
26053,4007.0,10/11,30/06/2011,Karlsruher SC,Hamburgo,"1,00 mill. €",Fin de préstamo
26054,4007.0,09/10,01/07/2009,Hamburgo,Karlsruher SC,500 miles €,Préstamo
26055,4007.0,07/08,13/11/2007,Hearts of Abuja,Hamburgo,-,"1,00 mill. €"
26056,4008.0,16/17,05/07/2016,AD Alcorcón,Reus Deportiu,300 miles €,Libre
26057,4008.0,14/15,07/08/2014,UD Las Palmas,AD Alcorcón,600 miles €,Libre
26058,4008.0,13/14,01/07/2013,Ponferradina,UD Las Palmas,800 miles €,Libre
26059,4008.0,10/11,01/07/2010,Sant Andreu,Ponferradina,-,Libre
26060,4008.0,09/10,01/07/2009,Ontinyent CF,Desconocido,-,Libre
26061,4008.0,09/10,01/07/2009,Ontinyent CF,Sant Andreu,-,?
26062,4008.0,08/09,01/07/2008,Villajoyosa CF,Ontinyent CF,-,?
26063,4008.0,07/08,01/07/2007,UE Lleida,Villajoyosa CF,-,?
26064,4008.0,06/07,01/07/2006,Benidorm,UE Lleida,-,?
26065,4008.0,05/06,01/07/2005,Hércules CF,Benidorm,-,?
26066,4008.0,04/05,01/07/2004,Hércules CF B,Hércules CF,-,-
26067,4009.0,12/13,01/07/2012,Granada CF,CD Lugo,300 miles €,Libre
26068,4009.0,09/10,01/07/2009,Águilas CF,Granada CF,-,Libre
26069,4009.0,08/09,01/07/2008,Granada 74 CF,Águilas CF,200 miles €,Libre
26070,4009.0,07/08,01/07/2007,Ciudad Murcia,Granada 74 CF,50 miles €,-
26071,4009.0,04/05,01/01/2005,CD Ourense,Ciudad Murcia,50 miles €,Libre
26072,4009.0,04/05,01/07/2004,Celta B,CD Ourense,-,Libre
26073,4009.0,02/03,01/07/2002,CD Ourense,Celta B,-,Libre
26074,4009.0,99/00,01/07/1999,Valladolid B,CD Ourense,-,Libre
26075,4009.0,98/99,01/01/1999,Celta B,Valladolid B,-,Libre
26076,4009.0,98/99,01/07/1998,Celta Juvenil A,Celta B,-,-
26077,4010.0,15/16,17/07/2015,Granada CF,CD Lugo,300 miles €,Libre
26078,4010.0,10/11,01/07/2010,CA Osasuna,Granada CF,800 miles €,?
26079,4010.0,08/09,01/07/2008,Sporting,CA Osasuna,"1,20 mill. €",Libre
26080,4010.0,02/03,01/07/2002,Celta B,Sporting,-,?
26081,4011.0,16/17,01/07/2016,Ponferradina,CD Lugo,800 miles €,Libre
26082,4011.0,15/16,30/07/2015,Norwich,Ponferradina,"1,00 mill. €",Libre
26083,4011.0,14/15,01/09/2014,FC Arsenal,Norwich,400 miles €,"1,90 mill. €"
26084,4011.0,13/14,31/05/2014,Leicester City,FC Arsenal,400 miles €,Fin de préstamo
26085,4011.0,13/14,09/08/2013,FC Arsenal,Leicester City,400 miles €,Préstamo
26086,4011.0,11/12,01/07/2011,Arsenal Res.,FC Arsenal,-,-
26087,4011.0,10/11,01/07/2010,FC Arsenal U18,Arsenal Res.,-,-
26088,4011.0,08/09,01/07/2008,Cornellà Juveni,FC Arsenal U18,-,"1,25 mill. €"
26089,4011.0,04/05,01/07/2004,Barcelona Cad.,Cornellà Juveni,-,?
26090,4012.0,15/16,04/07/2015,CE Sabadell,CD Lugo,-,Libre
26091,4012.0,13/14,10/08/2013,Real Zaragoza B,CE Sabadell,-,Libre
26092,4012.0,12/13,14/07/2012,Real Jaén CF,Real Zaragoza B,-,70 miles €
26093,4013.0,16/17,01/07/2016,Juventus,CD Lugo,200 miles €,Préstamo
26094,4013.0,15/16,30/06/2016,UCAM Murcia,Juventus,200 miles €,Fin de préstamo
26095,4013.0,15/16,19/04/2016,Juventus,UCAM Murcia,200 miles €,Préstamo
26096,4013.0,15/16,18/04/2016,Girona FC,Juventus,200 miles €,Fin de préstamo
26097,4013.0,15/16,11/07/2015,Juventus,Girona FC,-,Préstamo
26098,4013.0,14/15,30/06/2015,Granada CF B,Juventus,-,Fin de préstamo
26099,4013.0,14/15,29/08/2014,Juventus,Granada CF B,-,Préstamo
26100,4013.0,14/15,14/08/2014,Granada CF B,Juventus,-,?
26101,4013.0,13/14,01/07/2013,CF Badalona,Granada CF B,-,Libre
26102,4013.0,12/13,17/08/2012,Real Madrid U19,CF Badalona,-,Libre
26103,4013.0,11/12,01/12/2011,R. Madrid Cad.,Real Madrid U19,-,-
26104,4014.0,15/16,03/08/2015,Baniyas SC,CD Lugo,"1,50 mill. €",Libre
26105,4014.0,14/15,08/08/2014,Kuban Krasnodar,Baniyas SC,"1,50 mill. €",Libre
26106,4014.0,12/13,01/07/2012,Valencia CF,Kuban Krasnodar,"2,00 mill. €",Libre
26107,4014.0,09/10,01/07/2009,CD Castellón,Valencia CF,"1,40 mill. €",Libre
26108,4014.0,01/02,01/07/2001,CD Castellón B,CD Castellón,-,-
26109,4015.0,16/17,24/01/2017,Karpaty,CD Lugo,500 miles €,Préstamo
26110,4015.0,14/15,01/03/2015,Karpaty Lviv U19,Karpaty,-,-
26111,4015.0,14/15,01/07/2014,Karpaty U17,Karpaty Lviv U19,-,-
26112,4016.0,07/08,01/07/2007,CD Ourense,CD Lugo,-,?
26113,4017.0,16/17,12/08/2016,SD Eibar,CD Lugo,300 miles €,Préstamo
26114,4017.0,16/17,01/07/2016,Gimnàstic,SD Eibar,300 miles €,Libre
26115,4017.0,15/16,01/01/2016,Pobla de Mafumet CF,Gimnàstic,200 miles €,-
26116,4017.0,14/15,30/06/2015,UE Olot,Pobla de Mafumet CF,-,Fin de préstamo
26117,4017.0,14/15,19/01/2015,Pobla de Mafumet CF,UE Olot,-,Préstamo
26118,4018.0,15/16,30/06/2016,Somozas,CD Lugo,-,Fin de préstamo
26119,4018.0,15/16,10/08/2015,CD Lugo,Somozas,300 miles €,Préstamo
26120,4018.0,15/16,16/07/2015,V. Mestalla,CD Lugo,-,Libre
26121,4018.0,14/15,01/07/2014,Torre Levante,V. Mestalla,-,Libre
26122,4019.0,12/13,12/07/2012,Gimnàstic,CD Lugo,600 miles €,Libre
26123,4019.0,10/11,01/07/2010,CD Lugo,Gimnàstic,-,?
26124,4019.0,09/10,01/07/2009,Écija Balompié,CD Lugo,-,?
26125,4020.0,16/17,30/01/2017,RCD Mallorca,CD Lugo,500 miles €,Préstamo
26126,4020.0,16/17,01/07/2016,RCD Mallorca B,RCD Mallorca,200 miles €,-
26127,4020.0,15/16,01/07/2015,Mallorca Juv. A,RCD Mallorca B,-,-
26128,4020.0,14/15,01/07/2014,Mallorca Jugend,Mallorca Juv. A,-,-
26129,4021.0,10/11,01/07/2010,CD Guadalajara,CD Lugo,-,Libre
26130,4021.0,09/10,01/07/2009,V. Mestalla,CD Guadalajara,-,Libre
26131,4021.0,08/09,01/07/2008,RC Deportivo B,V. Mestalla,-,Libre
26132,4021.0,07/08,01/07/2007,CD Logroñés,RC Deportivo B,150 miles €,?
26133,4021.0,06/07,01/07/2006,RC Deportivo,CD Logroñés,150 miles €,Libre
26134,4021.0,04/05,01/07/2004,Depor Juvenil A,RC Deportivo,-,-
26135,4022.0,16/17,31/08/2016,Real Zaragoza B,CD Lugo,-,Libre
26136,4022.0,14/15,01/07/2014,Zaragoza Juv.,Real Zaragoza B,-,-
26137,4023.0,15/16,01/07/2015,CD Mirandés,CD Lugo,500 miles €,Libre
26138,4023.0,13/14,03/07/2013,Athletic Bilbao,CD Mirandés,800 miles €,Libre
26139,4023.0,12/13,01/01/2013,Bilbao Athletic,Athletic Bilbao,800 miles €,-
26140,4023.0,10/11,01/07/2010,Alavés,Bilbao Athletic,800 miles €,200 miles €
26141,4023.0,07/08,01/07/2007,Depor. Alavés B,Alavés,-,-
26142,4024.0,16/17,08/12/2016,Sin equipo,CD Lugo,700 miles €,-
26143,4024.0,16/17,17/09/2016,RSC Anderlecht,Sin equipo,700 miles €,-
26144,4024.0,15/16,30/06/2016,Albacete,RSC Anderlecht,800 miles €,Fin de préstamo
26145,4024.0,15/16,01/02/2016,Anderlecht U21,Albacete,"1,00 mill. €",Préstamo
26146,4024.0,14/15,30/06/2015,Córdoba CF,Anderlecht U21,"1,00 mill. €",Fin de préstamo
26147,4024.0,14/15,01/09/2014,RSC Anderlecht,Córdoba CF,"1,00 mill. €",Préstamo
26148,4024.0,13/14,30/06/2014,KV Oostende,RSC Anderlecht,"1,00 mill. €",Fin de préstamo
26149,4024.0,13/14,31/01/2014,RSC Anderlecht,KV Oostende,"1,50 mill. €",Préstamo
26150,4024.0,13/14,01/07/2013,Córdoba CF,RSC Anderlecht,"1,50 mill. €","1,50 mill. €"
26151,4024.0,11/12,01/01/2012,Córdoba Juv.,Córdoba CF,-,-
26152,4025.0,16/17,25/07/2016,Santos FC,CD Lugo,250 miles €,Libre
26153,4025.0,15/16,16/02/2016,FC Barcelona B,Santos FC,-,Libre
26154,4025.0,14/15,01/07/2014,Barça Juvenil A,FC Barcelona B,-,-
26155,4025.0,12/13,01/07/2012,Barça Juvenil B,Barça Juvenil A,-,-
26156,4025.0,11/12,01/07/2011,Barcelona Cad.,Barça Juvenil B,-,-
26157,4026.0,16/17,22/07/2016,Albacete,CD Lugo,200 miles €,Libre
26158,4026.0,15/16,07/07/2015,RCD Espanyol B,Albacete,-,Libre
26159,4026.0,14/15,01/07/2014,Girona FC,RCD Espanyol B,300 miles €,Libre
26160,4026.0,13/14,01/08/2013,AC Milan,Girona FC,300 miles €,Libre
26161,4026.0,12/13,30/06/2013,Real Zaragoza,AC Milan,300 miles €,Fin de préstamo
26162,4026.0,12/13,31/01/2013,AC Milan,Real Zaragoza,300 miles €,Préstamo
26163,4026.0,12/13,01/07/2012,Milan U19,AC Milan,250 miles €,-
26164,4026.0,10/11,20/08/2010,Barça Juvenil A,Milan U19,-,Libre
26165,4026.0,09/10,01/07/2009,Barcelona Cad.,Barça Juvenil A,-,-
