,Jugador,Temporada,Competicion,Club,Plantilla,Alineaciones,Puntos por partido,Goles,PasesGol,GolesPropiaMeta,CambiosFuera,CambiosDentro,Amarillas,DobleAmarillas,Rojas,PenaltisAnotados,MinutosPorGol,MinutosJugados,GolesEnContra,PartidoSinGolEnContra
80025,3658.0,12/13,LaLiga2,Girona FC,22,9,"2,11",-,-,-,6,1,-,-,-,-,-,387',-,-
80026,3658.0,12/13,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,31',-,-
80027,3659.0,16/17,LaLiga2,Girona FC,25,25,"1,84",5,7,-,1,11,4,-,-,-,408',2.042',-,-
80028,3659.0,15/16,LaLiga2,Albacete Balompié,39,39,"0,90",6,2,-,1,2,10,-,-,-,570',3.422',-,-
80029,3659.0,15/16,Copa del Rey,Albacete Balompié,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,74',-,-
80030,3659.0,14/15,LaLiga2,Albacete Balompié,40,36,"1,33",6,3,-,3,7,8,-,-,-,492',2.950',-,-
80031,3659.0,14/15,Copa del Rey,Albacete Balompié,4,3,"2,33",-,-,-,3,-,1,-,-,-,-,34',-,-
80032,3659.0,13/14,Segunda División B - Grupo III,Valencia Mestalla,34,34,"1,06",1,-,-,1,4,18,-,-,1,2.972',2.972',-,-
80033,3659.0,13/14,Europa League,Valencia CF,3,1,"1,00",-,-,-,1,-,-,-,-,-,-,9',-,-
80034,3659.0,13/14,LaLiga,Valencia CF,2,1,"0,00",-,-,-,-,1,1,-,-,-,-,70',-,-
80035,3659.0,12/13,Segunda División B - Grupo III,Valencia Mestalla,17,17,"1,24",-,-,-,-,1,7,1,-,-,-,1.520',-,-
80036,3659.0,12/13,LaLiga,Valencia CF,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80037,3659.0,12/13,Liga de Campeones de la UEFA,Valencia CF,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80038,3659.0,11/12,LaLiga,Valencia CF,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80039,3660.0,16/17,LaLiga2,Girona FC,22,16,"2,00",1,3,-,4,3,7,-,-,-,1.111',1.111',-,-
80040,3660.0,15/16,Promoción de ascenso a LaLiga ,Girona FC,4,4,"0,75",-,-,-,1,1,1,-,-,-,-,362',-,-
80041,3660.0,15/16,LaLiga2,Girona FC,38,36,"1,53",4,2,-,6,6,10,-,-,2,690',2.759',-,-
80042,3660.0,14/15,Promoción de ascenso a LaLiga ,Girona FC,2,2,"1,50",-,2,-,-,-,-,-,-,-,-,180',-,-
80043,3660.0,14/15,LaLiga2,Girona FC,42,42,"1,95",5,12,-,1,8,4,-,-,1,715',3.576',-,-
80044,3660.0,14/15,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,10',-,-
80045,3660.0,13/14,Segunda División B - Grupo III,AE Prat,34,34,"0,97",3,-,-,5,9,7,-,-,1,870',2.610',-,-
80046,3660.0,12/13,Copa del Rey,UE Llagostera,4,4,"2,25",-,1,-,3,-,-,-,-,-,-,194',-,-
80047,3660.0,12/13,Segunda División B - Grupo III,UE Llagostera,4,4,"1,75",-,-,-,2,-,-,1,-,-,-,258',-,-
80048,3661.0,16/17,LaLiga2,Girona FC,22,18,"2,11",5,-,-,9,1,3,1,-,-,179',896',-,-
80049,3661.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
80050,3661.0,15/16,Promoción de ascenso a LaLiga ,Girona FC,2,2,"0,00",-,-,-,2,-,-,-,-,-,-,13',-,-
80051,3661.0,15/16,LaLiga2,Girona FC,34,23,"1,57",2,-,-,8,4,6,1,-,-,708',1.415',-,-
80052,3661.0,15/16,Copa del Rey,Girona FC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80053,3661.0,14/15,Segunda División B - Grupo III,CE L’Hospitalet,36,34,"1,65",13,-,-,-,1,14,1,-,-,233',3.026',-,-
80054,3661.0,14/15,Copa del Rey,CE L’Hospitalet,4,4,"1,75",3,-,-,-,-,1,-,-,-,120',360',-,-
80055,3661.0,13/14,Segunda División B - Grupo III,AE Prat,36,36,"1,03",2,-,-,1,3,14,-,-,-,1.566',3.131',-,-
80056,3661.0,12/13,Segunda División B - Grupo III,AE Prat,5,5,"1,60",-,-,-,-,-,4,-,1,-,-,405',-,-
80057,3661.0,12/13,Copa del Rey,AE Prat,3,3,"2,00",-,-,-,-,-,1,-,-,-,-,330',-,-
80058,3662.0,16/17,LaLiga2,Girona FC,25,20,"1,75",1,2,-,7,11,1,-,-,-,1.051',1.051',-,-
80059,3662.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,81',-,-
80060,3662.0,15/16,Promoción de ascenso a LaLiga ,Girona FC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80061,3662.0,15/16,LaLiga2,Girona FC,25,17,"1,41",-,-,-,13,4,-,-,-,-,-,550',-,-
80062,3662.0,15/16,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,85',-,-
80063,3662.0,14/15,Promoción de ascenso a LaLiga ,Girona FC,2,1,"0,00",-,-,-,1,-,-,-,-,-,-,45',-,-
80064,3662.0,14/15,LaLiga2,Girona FC,39,26,"1,96",-,-,-,12,14,2,-,-,-,-,1.197',-,-
80065,3662.0,14/15,Copa del Rey,Girona FC,2,2,"1,50",-,-,-,-,2,-,-,-,-,-,152',-,-
80066,3662.0,13/14,LaLiga2,Girona FC,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80067,3662.0,13/14,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,16',-,-
80068,3663.0,16/17,LaLiga2,Girona FC,25,23,"1,83",6,2,-,2,8,1,-,-,-,296',1.777',-,-
80069,3663.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,21',-,-
80070,3663.0,15/16,Promoción de ascenso a LaLiga ,Girona FC,4,4,"0,75",1,-,-,-,2,-,-,-,-,386',386',-,-
80071,3663.0,15/16,LaLiga2,Girona FC,36,31,"1,61",2,4,-,12,8,4,-,-,-,904',1.808',-,-
80072,3663.0,15/16,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,72',-,-
80073,3663.0,14/15,LaLiga,Córdoba CF,30,28,"0,68",1,3,-,6,10,2,-,1,-,1.969',1.969',-,-
80074,3663.0,14/15,Copa del Rey,Córdoba CF,1,1,"1,00",-,-,-,1,-,-,-,-,-,-,16',-,-
80075,3663.0,13/14,LaLiga2,Real Madrid Castilla,28,25,"1,36",2,2,-,6,5,2,-,-,-,860',1.720',-,-
80076,3663.0,12/13,LaLiga2,Real Madrid Castilla,41,41,"1,44",9,5,-,10,17,9,-,-,-,304',2.740',-,-
80077,3663.0,11/12,Promoción de ascenso a LaLiga ,Córdoba CF,2,2,"0,50",-,-,-,-,-,-,-,-,-,-,180',-,-
80078,3663.0,11/12,LaLiga2,Córdoba CF,38,38,"1,74",17,-,-,1,9,5,-,-,-,189',3.213',-,-
80079,3663.0,11/12,Copa del Rey,Córdoba CF,4,4,"1,50",2,-,-,1,1,-,-,-,-,150',299',-,-
80080,3663.0,10/11,LaLiga2,Rayo Vallecano,39,29,"1,83",3,-,-,14,11,2,-,-,-,453',1.359',-,-
80081,3663.0,10/11,Copa del Rey,Rayo Vallecano,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80082,3663.0,08/09,LaLiga2,Rayo Vallecano,1,1,"1,00",-,-,-,1,-,-,-,-,-,-,11',-,-
80083,3664.0,16/17,LaLiga2,Girona FC,11,8,"1,50",-,-,-,6,2,3,-,-,-,-,237',-,-
80084,3664.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,-,1,-,-,-,-,90',-,-
80085,3664.0,15/16,Promoción de ascenso a LaLiga ,Girona FC,4,2,"1,50",-,-,-,1,1,-,-,-,-,-,57',-,-
80086,3664.0,15/16,LaLiga2,Girona FC,37,28,"1,82",1,3,-,5,12,9,-,-,-,1.869',1.869',-,-
80087,3664.0,15/16,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,83',-,-
80088,3664.0,14/15,Promoción de ascenso a LaLiga ,Girona FC,1,1,"3,00",-,-,-,-,1,1,-,-,-,-,64',-,-
80089,3664.0,14/15,LaLiga2,Girona FC,32,29,"2,17",2,1,-,4,14,7,-,-,-,1.018',2.036',-,-
80090,3664.0,14/15,Copa del Rey,Girona FC,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,79',-,-
80091,3664.0,13/14,LaLiga2,Girona FC,39,34,"1,32",4,6,-,8,7,5,-,-,1,613',2.452',-,-
80092,3664.0,13/14,Copa del Rey,Girona FC,3,3,"2,00",-,-,-,-,-,-,-,-,-,-,270',-,-
80093,3664.0,12/13,Promoción de ascenso a LaLiga ,Girona FC,4,3,"1,00",-,-,-,2,-,-,-,-,-,-,128',-,-
80094,3664.0,12/13,LaLiga2,Girona FC,26,21,"1,52",1,2,-,13,2,4,-,-,-,1.031',1.031',-,-
80095,3665.0,16/17,LaLiga2,Girona FC,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,31',-,-
80096,3665.0,16/17,LaLiga2,Rayo Vallecano,6,6,"0,67",-,-,-,2,2,-,-,-,-,-,333',-,-
80097,3665.0,16/17,Copa del Rey,Rayo Vallecano,1,1,"3,00",-,1,-,-,-,1,-,-,-,-,90',-,-
80098,3665.0,15/16,LaLiga2,Real Valladolid CF,32,31,"1,29",2,8,-,6,10,4,1,-,-,1.116',2.231',-,-
80099,3665.0,14/15,Promoción de ascenso a LaLiga ,Real Valladolid CF,2,2,"1,00",-,-,-,1,-,1,-,-,-,-,123',-,-
80100,3665.0,14/15,LaLiga2,Real Valladolid CF,36,33,"1,82",7,7,-,4,13,3,-,-,-,352',2.467',-,-
80101,3665.0,14/15,Copa del Rey,Real Valladolid CF,4,4,"1,75",-,-,-,3,-,1,-,-,-,-,176',-,-
80102,3665.0,13/14,LaLiga,Rayo Vallecano,22,12,"0,75",-,-,-,5,1,2,-,-,-,-,733',-,-
80103,3665.0,13/14,Copa del Rey,Rayo Vallecano,3,3,"1,67",-,-,-,1,-,1,-,-,-,-,226',-,-
80104,3665.0,2013,Liga Águila I,Deportivo Cali,9,9,"2,11",-,2,-,1,4,-,-,1,-,-,661',-,-
80105,3666.0,16/17,LaLiga2,Girona FC,8,2,"1,50",-,-,-,2,-,-,-,-,-,-,22',-,-
80106,3666.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,68',-,-
80107,3666.0,16/17,Segunda División B - Grupo III,FC Barcelona B,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,7',-,-
80108,3666.0,15/16,Segunda División B - Grupo III,FC Barcelona B,30,30,"1,37",6,7,-,7,9,6,-,-,-,354',2.124',-,-
80109,3666.0,15/16,Copa del Rey,FC Barcelona,1,1,"1,00",-,1,-,1,-,-,-,-,-,-,14',-,-
80110,3666.0,15/16,Liga de Campeones de la UEFA,FC Barcelona,1,1,"1,00",-,-,-,1,-,-,-,-,-,-,16',-,-
80111,3666.0,15/16,LaLiga,FC Barcelona,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80112,3666.0,14/15,LaLiga2,FC Barcelona B,42,30,"0,90",6,1,-,9,17,1,-,-,-,280',1.677',-,-
80113,3666.0,13/14,Segunda División B - Grupo III,Villarreal CF B,36,36,"1,42",9,-,-,2,18,6,-,-,-,313',2.820',-,-
80114,3666.0,12/13,Segunda División B - Grupo III,Villarreal CF B,3,3,"0,00",-,-,-,1,1,-,-,-,-,-,167',-,-
80115,3666.0,11/12,LaLiga2,Villarreal CF B,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,27',-,-
80116,3667.0,16/17,LaLiga2,Girona FC,24,24,"1,92",8,1,1,10,9,6,-,-,-,171',1.365',-,-
80117,3667.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,1,-,1,-,-,-,-,22',-,-
80118,3667.0,15/16,Serie A,Frosinone Calcio,34,18,"0,33",-,1,-,15,3,2,-,-,-,-,320',-,-
80119,3667.0,15/16,Copa Italia,Frosinone Calcio,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
80120,3667.0,14/15,Serie A,Cagliari Calcio,37,27,"0,96",-,1,-,18,5,4,-,-,-,-,1.028',-,-
80121,3667.0,14/15,Copa Italia,Cagliari Calcio,3,2,"3,00",2,-,-,2,-,-,-,-,-,70',139',-,-
80122,3667.0,13/14,LaLiga,Rayo Vallecano,17,9,"1,22",-,-,-,9,-,1,-,-,-,-,117',-,-
80123,3667.0,13/14,Serie A,Hellas Verona,17,2,"1,50",-,-,-,2,-,-,-,-,-,-,9',-,-
80124,3667.0,13/14,Copa Italia,Hellas Verona,1,1,"0,00",1,-,-,-,1,-,-,-,-,81',81',-,-
80125,3667.0,12/13,LaLiga,RCD Espanyol,23,18,"1,33",3,2,-,7,6,3,1,-,-,331',992',-,-
80126,3667.0,12/13,Copa del Rey,RCD Espanyol,2,2,"0,00",-,-,-,1,-,-,-,-,-,-,92',-,-
80127,3667.0,12/13,Serie A,FC Internazionale,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80128,3667.0,12/13,Europa League Qualifikation,FC Internazionale,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,26',-,-
80129,3667.0,11/12,Campionato Primavera Fase Finale,Inter Primavera,3,3,"3,00",4,-,-,-,1,1,-,-,-,96',385',-,-
80130,3667.0,11/12,Serie A,FC Internazionale,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,15',-,-
80131,3667.0,11/12,Campionato Primavera Girone B,Inter Primavera,21,21,"1,90",8,-,-,2,7,5,-,1,1,206',1.645',-,-
80132,3667.0,11/12,Viareggio Cup,Inter Primavera,4,4,"1,75",2,-,-,1,1,1,-,-,-,143',285',-,-
80133,3667.0,10/11,Campionato Primavera Fase Finale,Genoa Primavera,2,2,"1,50",-,-,-,-,2,-,-,-,-,-,145',-,-
80134,3667.0,10/11,Campionato Primavera Girone A,Genoa Primavera,9,9,"2,67",3,-,-,1,5,4,-,-,-,208',625',-,-
80135,3667.0,10/11,Campionato Primavera Girone B,Inter Primavera,11,11,"2,09",2,-,-,9,2,-,-,-,-,137',273',-,-
80136,3667.0,09/10,Campionato Primavera Girone A,Piacenza Juniores,3,3,"0,33",-,-,-,-,1,-,-,-,-,-,257',-,-
80137,3667.0,09/10,Serie B,Piacenza FC,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80138,3667.0,09/10,Campionato Primavera Girone B,Inter Primavera,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,5',-,-
80139,3668.0,16/17,LaLiga2,Girona FC,25,20,"1,70",2,1,-,12,3,2,-,-,1,407',813',-,-
80140,3668.0,16/17,Copa del Rey,Girona FC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80141,3668.0,15/16,Promoción de ascenso a LaLiga ,Girona FC,4,4,"0,75",2,-,-,-,3,1,-,-,-,177',353',-,-
80142,3668.0,15/16,LaLiga2,Girona FC,19,19,"1,95",5,2,-,4,4,2,-,-,1,285',1.427',-,-
80143,3668.0,15/16,LaLiga2,UD Almería,15,9,"0,67",-,1,-,7,2,1,-,-,-,-,213',-,-
80144,3668.0,15/16,Copa del Rey,UD Almería,4,4,"1,50",2,-,-,-,-,-,-,-,-,210',420',-,-
80145,3668.0,14/15,LaLiga,Elche CF,37,26,"0,62",1,-,-,19,5,1,-,-,-,855',855',-,-
80146,3668.0,14/15,Copa del Rey,Elche CF,4,4,"1,00",-,-,-,-,2,1,-,-,-,-,318',-,-
80147,3668.0,13/14,LaLiga,Elche CF,25,21,"1,19",3,1,-,9,9,2,-,-,-,360',1.080',-,-
80148,3668.0,13/14,Segunda División B - Grupo III,Elche Ilicitano,14,14,"1,50",13,-,-,-,2,1,-,-,2,96',1.245',-,-
80149,3668.0,13/14,Copa del Rey,Elche CF,2,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
80150,3669.0,16/17,LaLiga2,Girona FC,20,18,"1,72",5,1,-,5,9,1,-,-,1,224',1.118',-,-
80151,3669.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
80152,3669.0,2016,Meiji Yasuda J1 League - First Stage,FC Tokyo,2,1,"3,00",-,-,-,1,-,-,-,-,-,-,18',-,-
80153,3669.0,2016,AFC Champions League,FC Tokyo,2,1,"3,00",-,1,-,-,1,-,-,-,-,-,81',-,-
80154,3669.0,2016,AFC CL-Qualifikation,FC Tokyo,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80155,3669.0,2015,Meiji Yasuda J1 League - Second Stage,FC Tokyo,11,8,"1,75",-,-,-,5,3,3,-,-,-,-,254',-,-
80156,3669.0,2015,J. League Cup,FC Tokyo,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,11',-,-
80157,3669.0,14/15,Promoción de ascenso a LaLiga ,Girona FC,2,2,"1,50",-,-,-,1,1,-,-,-,-,-,111',-,-
80158,3669.0,14/15,LaLiga2,Girona FC,39,36,"2,00",16,6,-,2,18,8,-,-,1,178',2.847',-,-
80159,3669.0,13/14,LaLiga2,CD Lugo,29,26,"1,12",5,1,-,14,7,4,-,-,-,251',1.254',-,-
80160,3669.0,13/14,Copa del Rey,CD Lugo,2,1,"3,00",-,-,-,-,-,-,-,-,-,-,120',-,-
80161,3669.0,12/13,Scottish League Two,Rangers FC,16,14,"2,07",2,6,-,6,4,1,-,-,-,421',842',-,-
80162,3669.0,12/13,SFA Cup,Rangers FC,2,1,"0,00",-,-,-,-,1,-,-,-,-,-,45',-,-
80163,3669.0,12/13,Scottish League Cup,Rangers FC,2,2,"3,00",-,-,-,1,1,-,-,-,-,-,47',-,-
80164,3669.0,12/13,Challenge Cup,Rangers FC,2,2,"1,50",-,-,-,-,2,-,-,-,-,-,124',-,-
80165,3669.0,11/12,Scottish Premiership,St. Johnstone FC,29,29,"1,59",14,7,-,1,10,6,-,1,4,173',2.420',-,-
80166,3669.0,11/12,SFA Cup,St. Johnstone FC,3,3,"1,33",1,1,-,-,1,-,-,-,-,295',295',-,-
80167,3669.0,11/12,Scottish League Cup,St. Johnstone FC,2,2,"1,50",2,-,-,-,-,1,-,-,-,90',180',-,-
80168,3669.0,10/11,League One,Brighton & Hove Albion,29,15,"2,13",2,-,-,12,2,1,-,-,-,193',385',-,-
80169,3669.0,10/11,FA Cup,Brighton & Hove Albion,5,4,"1,75",2,1,-,3,-,1,-,-,-,93',185',-,-
80170,3669.0,09/10,Scottish Premiership,Dundee United FC,8,6,"1,83",1,-,-,5,1,-,-,-,-,136',136',-,-
80171,3669.0,09/10,SFA Cup,Dundee United FC,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,14',-,-
80172,3669.0,08/09,Scottish Premiership,Dundee United FC,33,31,"1,35",10,4,-,8,17,6,-,-,2,204',2.039',-,-
80173,3669.0,08/09,Scottish League Cup,Dundee United FC,1,1,"3,00",-,-,-,-,1,-,-,-,-,-,68',-,-
80174,3670.0,16/17,LaLiga2,Girona FC,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80175,3670.0,16/17,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,69',-,-
80176,3670.0,15/16,LaLiga2,Girona FC,23,19,"1,16",-,3,-,4,11,2,-,-,-,-,1.255',-,-
80177,3670.0,15/16,Copa del Rey,Girona FC,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,48',-,-
80178,3670.0,14/15,Promoción de ascenso a LaLiga ,Girona FC,2,2,"1,50",-,-,-,1,1,-,-,-,-,-,83',-,-
80179,3670.0,14/15,LaLiga2,Girona FC,39,38,"1,97",11,6,-,7,23,4,-,-,2,233',2.558',-,-
80180,3670.0,13/14,LaLiga2,Girona FC,28,26,"1,19",7,3,-,3,5,2,-,-,4,300',2.102',-,-
80181,3670.0,13/14,Copa del Rey,Girona FC,3,3,"2,00",1,-,-,1,1,-,-,-,-,135',135',-,-
80182,3670.0,12/13,Promoción de ascenso a LaLiga ,Girona FC,4,4,"1,00",-,2,-,-,2,-,-,-,-,-,334',-,-
80183,3670.0,12/13,LaLiga2,Girona FC,39,37,"1,70",10,10,-,3,21,4,-,-,2,278',2.775',-,-
80184,3670.0,12/13,Copa del Rey,Girona FC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80185,3670.0,11/12,Promoción de ascenso a LaLiga ,Hércules CF,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,15',-,-
80186,3670.0,11/12,LaLiga2,Hércules CF,38,28,"1,50",4,-,-,15,13,4,-,-,-,273',1.093',-,-
80187,3670.0,11/12,Copa del Rey,Hércules CF,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,64',-,-
80188,3670.0,10/11,LaLiga2,Gimnàstic de Tarragona,18,18,"1,50",4,-,-,-,8,1,-,-,-,380',1.521',-,-
80189,3670.0,10/11,LaLiga2,Granada CF,12,5,"2,40",-,-,-,4,1,-,-,-,-,-,75',-,-
80190,3670.0,08/09,LaLiga2,Girona FC,17,17,"1,18",6,-,-,3,4,3,1,-,-,217',1.302',-,-
80191,3670.0,08/09,Super League,Aris Thessaloniki FC,4,4,"0,75",-,-,-,2,2,-,-,-,-,-,166',-,-
80192,3670.0,08/09,Clasificación Copa de la UEFA,Aris Thessaloniki FC,2,1,"0,00",-,-,-,1,-,-,-,-,-,-,23',-,-
80193,3670.0,07/08,Kypello Elladas,Aris Thessaloniki FC,7,7,"2,29",-,-,-,4,3,-,-,-,-,-,339',-,-
80194,3670.0,07/08,Super League Play-offs,Aris Thessaloniki FC,3,3,"0,33",-,1,-,-,1,-,-,-,-,-,259',-,-
80195,3670.0,07/08,Super League,Aris Thessaloniki FC,26,26,"1,62",3,5,-,6,12,-,-,-,-,586',1.759',-,-
80196,3670.0,07/08,Copa de la UEFA,Aris Thessaloniki FC,5,4,"1,75",-,-,-,1,2,-,-,-,-,-,230',-,-
80197,3671.0,16/17,LaLiga2,Sevilla Atlético,21,21,"1,43",-,-,-,-,-,3,-,-,-,-,1.890',21,6
80198,3671.0,16/17,LaLiga,Sevilla FC,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80199,3671.0,16/17,Supercopa,Sevilla FC,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80200,3671.0,15/16,Promoción de ascenso a LaLiga2 ,Sevilla Atlético,6,6,"2,00",-,-,-,-,-,-,-,-,-,-,570',3,3
80201,3671.0,15/16,Segunda División B - Grupo IV,Sevilla Atlético,38,33,"1,79",-,-,-,-,-,4,-,-,-,-,2.970',30,12
80202,3671.0,14/15,Segunda División B - Grupo IV,Sevilla Atlético,33,3,"1,33",-,-,-,-,-,1,-,-,-,-,270',3,1
80203,3672.0,16/17,LaLiga2,Sevilla Atlético,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80204,3672.0,15/16,Promoción de ascenso a LaLiga ,Gimnàstic de Tarragona,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80205,3672.0,15/16,LaLiga2,Gimnàstic de Tarragona,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80206,3672.0,15/16,Segunda División B - Grupo III,Pobla de Mafumet CF,5,5,"0,80",-,-,-,-,-,1,-,-,-,-,450',10,1
80207,3672.0,15/16,Segunda División B - Grupo III,FC Barcelona B,13,-,-,-,-,-,-,-,-,-,-,-,-,-,10,1
80208,3672.0,14/15,LaLiga2,FC Barcelona B,9,1,"3,00",-,-,-,-,-,-,-,-,-,-,90',1,-
80209,3672.0,13/14,Liga Juvenil de la UEFA,FC Barcelona UEFA U19,10,7,"2,71",-,-,-,-,-,-,-,-,-,-,630',8,1
80210,3672.0,12/13,LaLiga2,FC Barcelona B,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80211,3673.0,16/17,LaLiga2,Sevilla Atlético,17,4,"0,75",-,-,-,-,-,2,-,-,-,-,360',9,-
80212,3673.0,16/17,Liga Juvenil de la UEFA,FC Sevilla UEFA U19,6,6,"1,67",-,-,-,-,-,-,-,-,-,-,540',8,1
80213,3673.0,15/16,Promoción de ascenso a LaLiga2 ,Sevilla Atlético,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80214,3673.0,15/16,Liga Juvenil de la UEFA,FC Sevilla UEFA U19,7,7,"1,57",-,-,-,-,-,1,-,-,-,-,630',10,2
80215,3673.0,14/15,Segunda División B - Grupo IV,Sevilla Atlético,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80216,3674.0,16/17,LaLiga2,Sevilla Atlético,21,21,"1,33",-,-,-,-,-,8,-,-,-,-,1.890',-,-
80217,3674.0,16/17,Copa del Rey,Sevilla FC,2,2,"3,00",-,-,-,1,-,-,-,-,-,-,94',-,-
80218,3674.0,16/17,LaLiga,Sevilla FC,3,2,"3,00",-,-,-,2,-,-,-,-,-,-,30',-,-
80219,3674.0,16/17,Supercopa,Sevilla FC,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
80220,3674.0,15/16,Promoción de ascenso a LaLiga2 ,Sevilla Atlético,6,6,"2,00",1,-,-,-,-,-,-,-,-,570',570',-,-
80221,3674.0,15/16,LaLiga,Sevilla FC,3,2,"0,00",1,-,-,1,-,-,-,-,-,107',107',-,-
80222,3674.0,15/16,Segunda División B - Grupo IV,Sevilla Atlético,32,32,"1,84",1,-,1,-,-,8,-,1,-,2.877',2.877',-,-
80223,3674.0,15/16,Copa del Rey,Sevilla FC,2,2,"3,00",-,-,-,-,1,1,-,-,-,-,158',-,-
80224,3674.0,14/15,Segunda División B - Grupo IV,Granada CF B,10,7,"1,14",-,-,-,2,-,-,-,-,-,-,487',-,-
80225,3674.0,14/15,Copa del Rey,Cádiz CF,2,1,"0,00",-,-,-,1,-,-,-,-,-,-,30',-,-
80226,3675.0,16/17,LaLiga2,Sevilla Atlético,22,21,"1,33",1,-,-,1,1,9,-,-,-,1.801',1.801',-,-
80227,3675.0,15/16,Promoción de ascenso a LaLiga2 ,Sevilla Atlético,5,5,"1,80",-,-,-,-,-,2,-,1,-,-,477',-,-
80228,3675.0,15/16,Segunda División B - Grupo IV,Sevilla Atlético,34,34,"1,71",2,-,-,2,2,10,-,-,-,1.407',2.814',-,-
80229,3675.0,14/15,LaLiga2,Racing de Santander,27,16,"1,00",-,1,-,3,4,4,-,-,-,-,1.221',-,-
80230,3675.0,13/14,Promoción de ascenso a LaLiga ,Córdoba CF,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80231,3675.0,13/14,LaLiga2,Córdoba CF,26,15,"1,73",-,-,-,1,1,3,-,-,-,-,1.280',-,-
80232,3675.0,13/14,Copa del Rey,Córdoba CF,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
80233,3675.0,12/13,Copa del Rey,Córdoba CF,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80234,3675.0,11/12,Copa del Rey,Córdoba CF,4,1,"3,00",-,-,-,1,-,-,-,-,-,-,50',-,-
80235,3675.0,11/12,LaLiga2,Córdoba CF,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80236,3676.0,16/17,LaLiga2,Sevilla Atlético,19,13,"1,92",1,-,-,8,2,3,1,-,-,461',461',-,-
80237,3676.0,16/17,Copa del Rey,Sevilla FC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80238,3676.0,15/16,Primera Division Clausura,Danubio FC,13,13,"1,00",-,-,-,-,1,6,1,-,-,-,1.117',-,-
