,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
3960,tmssl.akamaized.net//bilder/spielerfotos/s_131506_2868_2009_1.jpg?lm=0,Samu Sáiz,Samuel Sáiz Alonso,14,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,150.0,"1,74m",derecho,26,22/01/1991,30.06.2018,Delantero - Media punta,05/08/2015,Sin agente,Madrid  ,-
3961,tmssl.akamaized.net//bilder/spielerfotos/s_258374_609_2012_1.jpg?lm=0,Vinícius Araújo,Vinícius Vasconcelos Araújo,11,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,700 miles € ,150.0,"1,76m",derecho,23,22/02/1993,30.06.2017,Delantero - Delantero centro,18/01/2017,Star Player GROUP,João Monlevade  ,-
3962,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Borja Lázaro,Luis Borja Lázaro Fernández,9,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,150.0,"1,89m",derecho,28,05/04/1988,30.06.2019,Delantero - Delantero centro,01/07/2016,-,Madrid  ,-
3963,tmssl.akamaized.net//bilder/spielerfotos/s_94308_708_2012_1.jpg?lm=0,Marko Dmitrovic,Марко Дмитровић,1,Serbia,//tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1396275486,"1,00 mill. € ",151.0,"1,94m",izquierdo,25,24/01/1992,30.06.2019,Portero,07/07/2016,-,Subotica  ,-
3964,tmssl.akamaized.net//bilder/spielerfotos/s_126509_13222_2012_1.jpg?lm=0,Dani Jiménez,Daniel Jiménez López,13,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,151.0,"1,79m",derecho,26,05/03/1990,30.06.2017,Portero,03/07/2015,-,Lebrija  ,-
3965,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Lucien Owona,Lucien Fridolin Owona-Ndong,24,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,400 miles € ,151.0,"1,89m",derecho,26,09/08/1990,30.06.2019,Defensa - Defensa central,17/01/2017,EMART &amp; SOCCER,Douala  ,-
3966,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Unai Elgezabal,Unai Elgezabal Udondo,18,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,151.0,"1,85m",-,23,25/04/1993,30.06.2017,Defensa - Defensa central,18/08/2016,EGGO 21 Sports,Barakaldo  ,-
3967,tmssl.akamaized.net//images/portrait/header/268258-1417011112.jpg?lm=1433144160,Rafa Páez,Rafael Páez Cardona,4,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,151.0,"1,92m",derecho,22,10/08/1994,30.06.2018,Defensa - Defensa central,06/08/2015,-,Orihuela  ,-
3968,tmssl.akamaized.net//images/portrait/header/7568-1447315853.jpg?lm=1447315885,David Navarro,-,3,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,100 miles € ,151.0,"1,88m",derecho,36,25/05/1980,30.06.2017,-,26/07/2016,Josep Maria Orobitg,Puerto Sagunto  ,-
3969,tmssl.akamaized.net//bilder/spielerfotos/s_51550_940_2012_3.jpg?lm=0,Carlos Bellvís,Carlos Bellvís Llorens Chispa,16,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,151.0,"1,70m",izquierdo,31,24/04/1985,30.06.2018,Defensa - Lateral izquierdo,04/08/2014,fontballbarcelona,Valencia  ,-
3970,tmssl.akamaized.net//bilder/spielerfotos/s_43761_16864_2010_1.jpg?lm=0,Razvan Ochirosii,Răzvan Iulian Ochiroşii,5,Rumania,//tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1396275450,300 miles € ,151.0,"1,78m",izquierdo,26,13/03/1990,30.06.2017,Defensa - Lateral izquierdo,01/07/2015,-,Galaţi  ,-
3971,tmssl.akamaized.net//bilder/spielerfotos/s_247675_15108_2013_11_20_1.jpg?lm=0,Federico Vega,Federico Darío José Vega,2,Argentina,//tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1396275477,400 miles € ,151.0,"1,79m",derecho,24,04/02/1993,30.06.2017,Defensa - Lateral derecho,01/07/2015,-,Don Torcuato  ,-
3972,tmssl.akamaized.net//bilder/spielerfotos/s_17555_3302_2013_08_06_1.jpg?lm=0,Nélson,-,22,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,300 miles € ,151.0,"1,71m",derecho,33,10/06/1983,30.06.2017,Defensa - Lateral derecho,29/07/2015,Ulisses Santos - US11,Ilha do Sal  ,-
3973,tmssl.akamaized.net//bilder/spielerfotos/s_65303_1050_2012_1.jpg?lm=0,Daniel Toribio,Daniel Toribio Gutiérrez,6,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,151.0,"1,74m",izquierdo,28,05/10/1988,30.06.2017,Medio campo - Pivote,01/07/2015,promoesport bcn,Girona  ,-
3974,tmssl.akamaized.net//images/portrait/header/188335-1479476490.jpg?lm=1479476524,Marko Bakic,Marko Bakić,23,Montenegro,//tmssl.akamaized.net//images/flagge/verysmall/216.png?lm=1396275450,"1,50 mill. € ",151.0,"1,85m",derecho,23,01/11/1993,30.06.2017,Medio campo - Medio centro,31/01/2017,LIAN SPORTS,Budva  ,-
3975,tmssl.akamaized.net//bilder/spielerfotos/somebody.jpg?lm=0,Víctor Pérez,Víctor Pérez Alonso,12,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,151.0,"1,78m",-,29,12/01/1988,30.06.2017,Medio campo - Medio centro,19/08/2016,Bahía Internacional,Albacete  ,-
3976,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Tropi,Carlos Carbonell Gil,20,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,151.0,"1,73m",-,21,12/05/1995,30.06.2018,Medio campo - Medio centro,25/07/2016,-,Valencia  ,Joma
3977,tmssl.akamaized.net//images/portrait/header/238717-1447320290.jpg?lm=1447320317,Pablo Pérez,Pablo Pérez Rodríguez,10,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,151.0,"1,87m",derecho,23,02/08/1993,30.06.2017,Medio campo - Medio centro ofensivo,31/08/2016,Juanma López y Gelu Rodríguez,Gijón  ,-
3978,tmssl.akamaized.net//images/portrait/header/57403-1447256881.jpg?lm=1447256918,Foued Kadir,فؤاد قادير,15,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,400 miles € ,151.0,"1,80m",derecho,33,05/12/1983,30.06.2018,Medio campo - Medio centro ofensivo,05/01/2017,CH Conseil et Management,Martigues  ,-
3979,tmssl.akamaized.net//bilder/spielerfotos/somebody.jpg?lm=0,Álvaro Giménez,Álvaro Giménez Candela,11,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,151.0,"1,82m",derecho,25,19/05/1991,30.06.2018,Delantero - Extremo izquierdo,01/07/2016,-,Elche  ,-
3980,tmssl.akamaized.net//images/portrait/header/181711-1447748904.jpg?lm=1447748930,Carlos Luque,Carlos Martín Luque,19,Argentina,//tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1396275477,300 miles € ,151.0,"1,76m",izquierdo,23,01/03/1993,30.06.2017,Delantero - Extremo izquierdo,28/07/2016,ProSoccer24,Las Varillas  ,-
3981,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Óscar Plano,Óscar Plano Pedreño,21,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,700 miles € ,151.0,"1,80m",ambidiestro,26,11/02/1991,30.06.2017,Delantero - Extremo derecho,29/07/2014,-,Móstoles  ,-
3982,tmssl.akamaized.net//images/portrait/header/281755-1447254841.jpg?lm=1447254903,Iván Alejo,Iván Alejo Peralta,17,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,151.0,"1,84m",derecho,22,10/02/1995,30.06.2018,Delantero - Extremo derecho,19/07/2016,MRHfutbol,Valladolid  ,-
3983,tmssl.akamaized.net//bilder/spielerfotos/s_57950_940_2012_1.jpg?lm=0,David Rodríguez,David Rodríguez Sánchez,7,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,800 miles € ,151.0,"1,80m",derecho,31,14/02/1986,30.06.2017,Delantero - Delantero centro,18/07/2014,Sin agente,Talavera de la Reina  ,-
3984,tmssl.akamaized.net//images/portrait/header/102146-1449135460.jpg?lm=1449135469,Edgar Badia,Edgar Badia Guardiola,13,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,800 miles € ,152.0,"1,80m",-,25,12/02/1992,30.06.2017,Portero,01/01/2014,"Flashforward, S.L.",Barcelona  ,-
3985,tmssl.akamaized.net//bilder/spielerfotos/s_35462_3709_2013_10_17_1.jpg?lm=0,Jordi Codina,Jordi Codina Rodríguez,1,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,152.0,"1,88m",-,34,27/04/1982,30.06.2017,Portero,16/07/2016,Toldra Consulting S.L.,Barcelona  ,-
3986,tmssl.akamaized.net//images/portrait/header/222805-1447313448.jpg?lm=1447313494,Srdjan Babic,Srđan Babić,5,Serbia,//tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1396275486,700 miles € ,152.0,"1,93m",izquierdo,20,22/04/1996,30.06.2017,Defensa - Defensa central,31/08/2016,Friends &amp; Football International LLC,Banja Luka  ,-
3987,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Pichu Atienza,Francisco Javier Atienza Valverde,18,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,152.0,"1,90m",derecho,27,18/01/1990,30.06.2018,Defensa - Defensa central,07/07/2016,Boss España,Córdoba  ,-
3988,tmssl.akamaized.net//bilder/spielerfotos/s_39058_11422_2010_1.jpg?lm=0,Jesús Olmo,Jesús Olmo Lozano,4,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,152.0,"1,79m",derecho,32,24/01/1985,30.06.2017,Defensa - Defensa central,16/07/2014,IFM,Barcelona  ,-
3989,tmssl.akamaized.net//bilder/spielerfotos/s_15717_157_2011_1.jpg?lm=0,Melli,Juan Alberto Andreu Alvarado,15,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,152.0,"1,84m",ambidiestro,32,06/06/1984,30.06.2017,Defensa - Defensa central,28/07/2016,IFM,Barbate  ,-
3990,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Ángel Martínez,Ángel Martínez Ortega,3,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,152.0,"1,83m",izquierdo,25,15/05/1991,30.06.2017,Defensa - Lateral izquierdo,12/07/2015,-,Barcelona  ,-
3991,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Alberto Benito,Alberto Benito Correa,2,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,152.0,"1,77m",derecho,24,13/06/1992,30.06.2017,Defensa - Lateral derecho,07/07/2015,-,Tarragona  ,-
3992,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Joan Campins,Joan Vidal Campins,12,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,152.0,"1,84m",derecho,21,24/06/1995,30.06.2018,Defensa - Lateral derecho,13/08/2016,MagicPlayers,Palma de Mallorca  ,Nike
3993,tmssl.akamaized.net//bilder/spielerfotos/s_44072_3302_2012_1.jpg?lm=0,Marcos Tébar,Marcos Tébar Ramiro,14,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,152.0,"1,85m",derecho,31,07/02/1986,30.06.2017,Medio campo - Pivote,31/01/2017,Dea football investment,Madrid  ,-
3994,tmssl.akamaized.net//images/portrait/header/197880-1442908127.jpg?lm=1442908157,Raphael Guzzo,Raphael Gregorio Guzzo,25,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,800 miles € ,152.0,"1,77m",derecho,22,06/01/1995,30.06.2018,Medio campo - Medio centro,31/08/2016,just football,São Paulo  ,-
3995,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Ramón Folch,Ramón Folch Frigola,8,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,152.0,"1,82m",-,27,04/10/1989,30.06.2017,Medio campo - Medio centro,01/07/2013,"Flashforward, S.L.",Reus  ,-
3996,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jorge Miramón,Jorge Miramón Santagertrudis,24,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,152.0,"1,76m",derecho,27,02/06/1989,30.06.2017,Medio campo - Medio centro,18/07/2016,-,Zaragoza  ,-
3997,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Alexander Albístegui,Alexander Albístegui Revilla,19,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,152.0,"1,87m",-,29,01/07/1987,30.06.2017,Medio campo - Medio centro,14/07/2016,-,Eibar  ,-
3998,tmssl.akamaized.net//bilder/spielerfotos/s_51489_993_2012_1.jpg?lm=0,Aritz López Garai,Aritz López Garay,22,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,152.0,"1,82m",derecho,36,06/11/1980,30.06.2017,Medio campo - Medio centro,13/01/2016,-,Barakaldo  ,-
3999,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Miguel García,Miguel Alberto García Díaz,23,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,152.0,"1,70m",-,25,17/04/1991,30.06.2018,Medio campo - Interior izquierdo,08/07/2016,-,Huelma (Jaén)  ,-
4000,tmssl.akamaized.net//images/portrait/header/44778-1406063380.jpg?lm=1433144598,VĂ­tor Silva,-,6,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,200 miles € ,152.0,"1,69m",-,33,07/01/1984,30.06.2017,-,24/08/2014,-,Penafiel  ,-
4001,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Fran Carbià,Francisco Carbià Barrera,11,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,152.0,"1,73m",-,24,31/03/1992,30.06.2018,Delantero - Extremo izquierdo,12/07/2013,-,Tarragona  ,-
4002,tmssl.akamaized.net//images/portrait/header/304214-1422002412.jpg?lm=1433144270,Ricardo Vaz,-,10,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,300 miles € ,152.0,"1,72m",derecho,22,26/11/1994,30.06.2020,Delantero - Extremo derecho,27/01/2015,-,Alcabideche  ,-
4003,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,David Haro,David Haro Iniesta,17,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,152.0,"1,68m",-,26,17/07/1990,30.06.2017,Delantero - Extremo derecho,04/07/2015,-,Ametlla del Vallès  ,-
4004,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jorge Díaz,Jorge Luis Díaz Gutiérrez,20,Uruguay,//tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1396275478,300 miles € ,152.0,"1,69m",derecho,27,28/06/1989,30.06.2017,Delantero - Extremo derecho,04/07/2016,leaderbrock,Montevideo  ,-
4005,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,David Querol,David Querol Blanco,7,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,152.0,"1,83m",derecho,27,25/02/1989,30.06.2017,Delantero - Delantero centro,09/07/2016,-,Reus  ,-
4006,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Edgar Hernández,Edgar Hernández Marcé,9,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,152.0,"1,89m",izquierdo,30,02/02/1987,30.06.2017,Delantero - Delantero centro,29/08/2014,-,Gavà  ,-
4007,tmssl.akamaized.net//images/portrait/header/62552-1411121555.jpg?lm=1433144839,Macauley Chrisantus,-,16,Nigeria,//tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1396275486,400 miles € ,152.0,"1,83m",derecho,26,20/08/1990,30.06.2017,Delantero - Delantero centro,06/07/2016,just football,Abuja  ,-
4008,tmssl.akamaized.net//bilder/spielerfotos/s_72927_4032_2012_2.jpg?lm=0,Máyor,Alfredo Juan Mayordomo,21,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,152.0,"1,87m",derecho,33,23/01/1984,30.06.2017,Delantero - Delantero centro,05/07/2016,-,Aspe  ,-
4009,tmssl.akamaized.net//bilder/spielerfotos/s_15499_11000_2012_1.jpg?lm=0,José Juan Figueras,José Juan Figueras García,1,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,100 miles € ,153.0,"1,83m",izquierdo,38,25/01/1979,30.06.2017,Portero,01/07/2012,-,Vigo  ,-
4010,tmssl.akamaized.net//bilder/spielerfotos/s_57800_16795_2013_10_17_1.jpg?lm=0,Roberto Fernández,Roberto Fernandez Alvalleros,13,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,100 miles € ,153.0,"1,80m",derecho,38,25/01/1979,30.06.2018,Portero,17/07/2015,Eugenio Botas Asesoria Deportiva,Chantada  ,-
4011,tmssl.akamaized.net//bilder/spielerfotos/s_70245_5679_2009_1.jpg?lm=0,Ignasi Miquel,Ignasi Miquel Pons,20,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,700 miles € ,153.0,"1,89m",izquierdo,24,28/09/1992,30.06.2018,Defensa - Defensa central,01/07/2016,Sin agente,Barcelona  ,-
4012,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Carlos Hernández,Carlos Hernández Alarcón,6,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,153.0,"1,85m",derecho,26,15/09/1990,30.06.2017,Defensa - Defensa central,04/07/2015,GLOBAL ASES,Jaén  ,-
4013,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Marcelo Djaló,Marcelo Amado Djaló Taritolay,4,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,153.0,"1,93m",-,23,08/10/1993,30.06.2018,Defensa - Defensa central,01/07/2016,-,Barcelona  ,-
4014,tmssl.akamaized.net//bilder/spielerfotos/s_51420_2439_2012_1.jpg?lm=0,Ángel Dealbert,Ángel Dealbert Ibáñez,15,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,153.0,"1,85m",derecho,34,01/01/1983,30.06.2017,Defensa - Defensa central,03/08/2015,Soccerrelations,Benlloch  ,-
4015,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Vasyl Kravets,Кравець Василь Русланович,3,Ucrania,//tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1396275486,500 miles € ,153.0,"1,85m",-,19,20/08/1997,30.06.2017,Defensa - Lateral izquierdo,24/01/2017,-,"Horodok Raion, Lviv Region  ",-
4016,tmssl.akamaized.net//bilder/spielerfotos/s_72079_11000_2012_3.jpg?lm=0,Manu,-,11,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,153.0,"1,76m",izquierdo,32,22/06/1984,30.06.2017,Defensa - Lateral izquierdo,01/07/2007,-,Wetzikon  ,-
4017,tmssl.akamaized.net//images/portrait/header/286849-1449135297.jpg?lm=1449135313,Jordi Calavera,Jordi Calavera Espinach,23,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,700 miles € ,153.0,"1,82m",derecho,21,02/08/1995,30.06.2017,Defensa - Lateral derecho,12/08/2016,"Flashforward, S.L.",Valls  ,-
4018,tmssl.akamaized.net//bilder/spielerfotos/s_184917_11516_2010_1.jpg?lm=0,Serge Leuko,Serge Sedoine Tchaha Leuko,2,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,300 miles € ,153.0,"1,74m",derecho,23,04/08/1993,30.06.2018,Defensa - Lateral derecho,16/07/2015,-,Douala  ,-
4019,tmssl.akamaized.net//bilder/spielerfotos/s_70988_11000_2012_1.jpg?lm=0,Fernando Seoane,Fernando Seoane Antelo,8,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,153.0,"1,79m",derecho,33,25/03/1983,30.06.2018,Medio campo - Pivote,12/07/2012,-,Santiago de Compostela  ,-
4020,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Damià Sabater,Damià Sabater Tous,19,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,153.0,"1,78m",-,21,03/02/1996,30.06.2017,Medio campo - Medio centro,30/01/2017,-,Palma de Mallorca  ,-
4021,tmssl.akamaized.net//bilder/spielerfotos/s_34566_11000_2012_2.jpg?lm=0,Carlos Pita,Carlos Pita González,5,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,153.0,"1,87m",derecho,32,08/12/1984,30.06.2019,Medio campo - Medio centro,01/07/2010,-,A Coruña  ,-
4022,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Sergio Gil,Sergio Gil Latorre,21,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,153.0,"1,83m",izquierdo,20,10/05/1996,30.06.2019,Medio campo - Medio centro,31/08/2016,Minguella Football Management,Zaragoza  ,-
4023,tmssl.akamaized.net//bilder/spielerfotos/s_60779_6688_2012_10_25_1.jpg?lm=0,Igor Martínez,Igor Martínez Caseras,7,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,153.0,"1,69m",derecho,27,19/07/1989,30.06.2017,Medio campo - Medio centro ofensivo,01/07/2015,GLOBAL ASES,Vitoria-Gasteiz  ,-
4024,tmssl.akamaized.net//bilder/spielerfotos/s_162079_58_2013_08_16_1.jpg?lm=0,Fede Vico,Federico Vico Villegas,16,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,153.0,"1,77m",izquierdo,22,04/07/1994,30.06.2018,Delantero - Extremo izquierdo,08/12/2016,promoesport bcn,Córdoba  ,-
4025,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Maxi Rolón,Maximiliano Brian Rolón,17,Argentina,//tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1396275477,250 miles € ,153.0,"1,69m",derecho,22,19/01/1995,30.06.2018,Delantero - Extremo izquierdo,25/07/2016,Colluma Ltd,Rosario  ,Nike
4026,tmssl.akamaized.net//bilder/spielerfotos/s_73858_5_2012_1.jpg?lm=0,Adrià Carmona,Adrià Carmona Pérez,22,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,153.0,"1,71m",izquierdo,25,08/02/1992,30.06.2018,Delantero - Extremo izquierdo,22/07/2016,MagicPlayers,Igualada  ,-
4027,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Antonio Campillo,Antonio Campillo Medina,10,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,600 miles € ,153.0,"1,76m",-,26,16/12/1990,30.06.2019,Delantero - Extremo derecho,03/07/2015,YOU FIRST SPORTS,Madrid  ,-
4028,tmssl.akamaized.net//bilder/spielerfotos/s_51519_11972_2010_1.jpg?lm=0,Iriome González,Iriome González González,24,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,153.0,"1,85m",derecho,29,22/06/1987,30.06.2018,Delantero - Extremo derecho,08/07/2014,Bahía Internacional,Icod de los Vinos  ,-
4029,tmssl.akamaized.net//images/portrait/header/217153-1447154105.jpg?lm=1447154124,Yelko Pino,Yelko Pino Caride,14,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,200 miles € ,153.0,-,derecho,20,30/10/1996,30.06.2019,Delantero - Media punta,12/07/2016,-,Vigo  ,-
4030,tmssl.akamaized.net//bilder/spielerfotos/s_143044_993_2012_1.jpg?lm=0,Joselu,-,18,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"1,00 mill. € ",153.0,"1,77m",derecho,25,03/03/1991,30.06.2017,Delantero - Delantero centro,28/08/2015,-,Cartaya  ,-
4031,tmssl.akamaized.net//images/portrait/header/188498-1449739376.jpg?lm=1449739405,Brayan Perea,Brayan Andrés Perea Vargas,12,Colombia,//tmssl.akamaized.net//images/flagge/verysmall/83.png?lm=1396275477,600 miles € ,153.0,"1,89m",derecho,23,25/02/1993,30.06.2017,Delantero - Delantero centro,31/08/2016,Caliandro Nappi,Cali  ,-
4032,tmssl.akamaized.net//bilder/spielerfotos/s_63192_1444_2009_2.jpg?lm=0,Pablo Caballero,Pablo Nicolás Caballero,9,Argentina,//tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1396275477,400 miles € ,153.0,"1,91m",izquierdo,30,21/07/1986,30.06.2017,Delantero - Delantero centro,30/01/2015,Marcelo Simonian,Totoras  ,-
4033,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Sergio Pérez,Sergio Pérez Leyva,1,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,400 miles € ,154.0,-,-,23,13/05/1993,30.06.2017,Portero,01/07/2014,EMART &amp; SOCCER,Vitoria-Gasteiz,-
4034,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Roberto Gutiérrez,Roberto Gutiérrez Díaz,13,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,154.0,"1,83m",derecho,25,15/03/1991,30.06.2018,Portero,29/07/2016,EMART &amp; SOCCER,Tenerife  ,-
4035,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Fran Cruz,Francisco Pablo Cruz Torres,5,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,500 miles € ,154.0,"1,85m",derecho,25,22/06/1991,30.06.2018,Defensa - Defensa central,18/07/2016,leaderbrock,Córdoba  ,-
4036,tmssl.akamaized.net//bilder/spielerfotos/s_62479_16576_2012_1.jpg?lm=0,Álex Ortiz,Alejandro Ortiz Ramos,6,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,154.0,"1,84m",derecho,31,25/09/1985,30.06.2017,Defensa - Defensa central,08/08/2014,promoesport bcn,Sevilla  ,-
4037,tmssl.akamaized.net//bilder/spielerfotos/s_64696_630_2012_1.jpg?lm=0,Ruymán Hernández,Ruymán Jesús Hernández Perera,20,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,300 miles € ,154.0,"1,83m",izquierdo,30,15/10/1986,30.06.2017,Defensa - Defensa central,26/07/2016,Bahía Internacional,Arucas  ,-
