,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
35636,5335.0,07/08,01/07/2007,Mantova,Sambonif.,-,?
35637,5335.0,05/06,01/07/2005,Mantova U19,Mantova,-,-
35638,5336.0,16/17,24/07/2016,US Poggibonsi,Spezia Calcio,75 miles €,?
35639,5336.0,15/16,10/08/2015,Fiorentina U19,US Poggibonsi,50 miles €,?
35640,5336.0,14/15,01/07/2014,Fiorentina Jgd.,Fiorentina U19,-,-
35641,5337.0,16/17,29/08/2016,HNK Rijeka,Spezia Calcio,"1,00 mill. €",?
35642,5337.0,15/16,30/06/2016,FC Lugano,HNK Rijeka,"1,00 mill. €",Fin de préstamo
35643,5337.0,15/16,23/07/2015,HNK Rijeka,FC Lugano,600 miles €,Préstamo
35644,5337.0,14/15,30/06/2015,Spezia Calcio,HNK Rijeka,600 miles €,Fin de préstamo
35645,5337.0,13/14,24/01/2014,HNK Rijeka,Spezia Calcio,500 miles €,Préstamo
35646,5337.0,10/11,01/07/2010,HNK Rijeka U19,HNK Rijeka,-,-
35647,5338.0,14/15,12/08/2014,AS Livorno,Spezia Calcio,400 miles €,Libre
35648,5338.0,13/14,24/07/2013,CA Rosario,AS Livorno,600 miles €,Libre
35649,5338.0,08/09,01/07/2008,Rosario B,CA Rosario,-,-
35650,5338.0,07/08,01/07/2007,CA Rosario U19,Rosario B,-,-
35651,5339.0,15/16,04/08/2015,US Palermo,Spezia Calcio,400 miles €,Libre
35652,5339.0,13/14,19/07/2013,AC Siena,US Palermo,500 miles €,?
35653,5339.0,09/10,01/08/2009,FC Bologna,AC Siena,900 miles €,?
35654,5339.0,04/05,30/06/2005,Napoli,FC Bologna,50 miles €,Fin de préstamo
35655,5339.0,04/05,01/07/2004,FC Bologna,Napoli,-,Préstamo
35656,5339.0,02/03,01/07/2002,Bologna U19,FC Bologna,-,-
35657,5340.0,15/16,30/06/2016,SPAL,Spezia Calcio,175 miles €,Fin de préstamo
35658,5340.0,15/16,13/07/2015,Spezia Calcio,SPAL,125 miles €,Préstamo
35659,5340.0,13/14,01/07/2013,Spezia U19,Spezia Calcio,125 miles €,-
35660,5340.0,12/13,01/07/2012,Spezia Jugend,Spezia U19,-,-
35661,5341.0,15/16,01/07/2015,Spezia U19,Spezia Calcio,75 miles €,-
35662,5341.0,13/14,22/07/2013,Tor Tre Teste,Spezia U19,-,?
35663,5342.0,13/14,11/07/2013,Crotone,Spezia Calcio,350 miles €,gratuito
35664,5342.0,10/11,01/07/2010,Giulianova,Crotone,300 miles €,?
35665,5342.0,09/10,01/07/2009,RAEC Mons,Giulianova,350 miles €,gratuito
35666,5342.0,08/09,01/07/2008,Olymp. Lyon B,RAEC Mons,-,gratuito
35667,5343.0,16/17,01/07/2016,Spezia U19,Spezia Calcio,75 miles €,-
35668,5343.0,15/16,01/08/2015,Fiorentina U19,Spezia U19,50 miles €,?
35669,5343.0,14/15,30/06/2015,Carpi U19,Fiorentina U19,50 miles €,Fin de préstamo
35670,5343.0,14/15,28/08/2014,Fiorentina Jgd.,Carpi U19,-,Préstamo
35671,5343.0,13/14,08/08/2013,AS Rom Jugend,Fiorentina Jgd.,-,Libre
35672,5344.0,15/16,07/01/2016,AC Cesena,Spezia Calcio,600 miles €,Fin de préstamo
35673,5344.0,15/16,31/08/2015,Spezia Calcio,AC Cesena,700 miles €,Préstamo
35674,5344.0,14/15,19/07/2014,Virtus Entella,Spezia Calcio,800 miles €,800 miles €
35675,5344.0,14/15,01/07/2014,Hellas Verona,Virtus Entella,450 miles €,?
35676,5344.0,13/14,30/06/2014,Virtus Lanciano,Hellas Verona,450 miles €,Fin de préstamo
35677,5344.0,13/14,02/08/2013,Hellas Verona,Virtus Lanciano,225 miles €,Préstamo
35678,5344.0,13/14,05/07/2013,Virtus Entella,Hellas Verona,225 miles €,?
35679,5344.0,12/13,01/07/2012,Legnago,Virtus Entella,-,?
35680,5344.0,11/12,01/07/2011,Milan U19,Legnago,-,?
35681,5345.0,15/16,31/08/2015,SD Eibar,Spezia Calcio,"1,50 mill. €",?
35682,5345.0,12/13,01/07/2012,Real Sociedad B,SD Eibar,-,Libre
35683,5346.0,16/17,01/07/2016,Spezia U19,Spezia Calcio,175 miles €,-
35684,5346.0,15/16,01/07/2015,Spezia U17,Spezia U19,-,-
35685,5347.0,16/17,13/07/2016,Salernitana,Spezia Calcio,"1,20 mill. €",Libre
35686,5347.0,15/16,30/06/2016,Spezia Calcio,Salernitana,"1,20 mill. €",Fin de préstamo
35687,5347.0,15/16,30/01/2016,Salernitana,Spezia Calcio,"1,00 mill. €",Préstamo
35688,5347.0,15/16,06/08/2015,Catania,Salernitana,"1,30 mill. €",900 miles €
35689,5347.0,15/16,01/07/2015,Bari,Catania,"1,30 mill. €",500 miles €
35690,5347.0,14/15,30/06/2015,Catania,Bari,"1,30 mill. €",Fin de préstamo
35691,5347.0,14/15,20/01/2015,Bari,Catania,"1,50 mill. €",Préstamo
35692,5347.0,12/13,04/07/2012,Taranto,Bari,350 miles €,Libre
35693,5347.0,11/12,01/07/2011,Foligno,Taranto,250 miles €,?
35694,5347.0,09/10,01/07/2009,Taranto,Foligno,-,?
35695,5347.0,07/08,01/01/2008,Taranto U19,Taranto,-,-
35696,5347.0,07/08,01/07/2007,Tritium Jugend,Taranto U19,-,?
35697,5348.0,16/17,28/01/2017,Greuther Fürth,Spezia Calcio,750 miles €,?
35698,5348.0,16/17,15/10/2016,Sin equipo,Greuther Fürth,900 miles €,-
35699,5348.0,16/17,24/07/2016,G. Ajaccio,Sin equipo,900 miles €,-
35700,5348.0,15/16,22/07/2015,FC Bologna,G. Ajaccio,650 miles €,Libre
35701,5348.0,14/15,30/06/2015,AS Livorno,FC Bologna,650 miles €,Fin de préstamo
35702,5348.0,14/15,27/08/2014,FC Bologna,AS Livorno,800 miles €,Préstamo
35703,5348.0,13/14,30/06/2014,CFR Cluj,FC Bologna,800 miles €,Fin de préstamo
35704,5348.0,13/14,02/07/2013,FC Bologna,CFR Cluj,300 miles €,Préstamo
35705,5348.0,13/14,01/07/2013,AC Cesena,FC Bologna,300 miles €,"1,40 mill. €"
35706,5348.0,11/12,31/08/2011,Monza,AC Cesena,100 miles €,220 miles €
35707,5348.0,10/11,01/01/2011,Sin equipo,Monza,50 miles €,?
35708,5348.0,10/11,01/07/2010,Spartak Trnava,Sin equipo,50 miles €,?
35709,5348.0,09/10,01/07/2009,Sparta U19,Spartak Trnava,-,?
35710,5348.0,07/08,01/07/2007,Excelsior U19,Sparta U19,-,?
35711,5348.0,06/07,01/07/2006,ADO Youth,Excelsior U19,-,?
35712,5348.0,98/99,01/07/1998,Haaglandia Jgd.,ADO Youth,-,?
35713,5349.0,15/16,01/07/2015,Spezia U19,Spezia Calcio,50 miles €,-
35714,5349.0,13/14,01/07/2013,Spezia Jugend,Spezia U19,-,-
35715,5350.0,15/16,07/01/2016,FC Bologna,Spezia Calcio,600 miles €,Libre
35716,5350.0,14/15,30/06/2015,AC Cesena,FC Bologna,"1,20 mill. €",Fin de préstamo
35717,5350.0,14/15,23/08/2014,FC Bologna,AC Cesena,"1,40 mill. €",Préstamo
35718,5350.0,13/14,30/06/2014,AC Siena,FC Bologna,"1,20 mill. €",Fin de préstamo
35719,5350.0,13/14,09/08/2013,FC Bologna,AC Siena,900 miles €,Préstamo
35720,5350.0,11/12,01/07/2011,AS Livorno,FC Bologna,"1,60 mill. €","3,30 mill. €"
35721,5350.0,10/11,30/06/2011,Chievo Verona,AS Livorno,"1,60 mill. €",Fin de préstamo
35722,5350.0,10/11,01/01/2011,AS Livorno,Chievo Verona,"2,50 mill. €",Préstamo
35723,5350.0,10/11,01/12/2010,Bari,AS Livorno,"2,50 mill. €",Fin de préstamo
35724,5350.0,10/11,01/07/2010,AS Livorno,Bari,"2,50 mill. €",Tarifa de préstamo:500 miles €
35725,5350.0,07/08,01/07/2007,Hellas Verona,AS Livorno,50 miles €,"1,50 mill. €"
35726,5350.0,05/06,01/07/2005,AS Castelnuovo,Hellas Verona,-,?
35727,5350.0,04/05,01/07/2004,AC Cesena,AS Castelnuovo,-,?
35728,5350.0,03/04,01/07/2003,Cesena U19,AC Cesena,-,-
35729,5351.0,16/17,31/08/2016,FC Empoli,Spezia Calcio,300 miles €,?
35730,5351.0,15/16,30/06/2016,Ternana,FC Empoli,300 miles €,Fin de préstamo
35731,5351.0,15/16,31/08/2015,FC Empoli,Ternana,500 miles €,Préstamo
35732,5351.0,10/11,01/07/2010,Empoli U19,FC Empoli,-,-
35733,5352.0,15/16,05/01/2016,Virtus Lanciano,Spezia Calcio,"1,50 mill. €",?
35734,5352.0,13/14,01/07/2013,AS Livorno,Virtus Lanciano,250 miles €,200 miles €
35735,5352.0,12/13,30/06/2013,Virtus Lanciano,AS Livorno,250 miles €,Fin de préstamo
35736,5352.0,12/13,07/01/2013,AS Livorno,Virtus Lanciano,250 miles €,Préstamo
35737,5352.0,11/12,01/08/2011,Piacenza FC,AS Livorno,500 miles €,?
35738,5352.0,09/10,01/07/2009,Foggia,Piacenza FC,50 miles €,?
35739,5352.0,08/09,01/08/2008,Piacenza FC,Foggia,50 miles €,?
35740,5352.0,05/06,01/03/2006,Piacenza U19,Piacenza FC,-,-
35741,5352.0,05/06,01/07/2005,Salernitana U19,Piacenza U19,-,?
35742,5353.0,16/17,29/08/2016,Fiorentina,Spezia Calcio,"1,50 mill. €",Préstamo
35743,5353.0,15/16,30/06/2016,AS Livorno,Fiorentina,"1,50 mill. €",Fin de préstamo
35744,5353.0,15/16,21/01/2016,Fiorentina,AS Livorno,"2,30 mill. €",Préstamo
35745,5353.0,15/16,24/08/2015,Juventud,Fiorentina,"2,50 mill. €","2,30 mill. €"
35746,5353.0,14/15,30/06/2015,Defensor,Juventud,950 miles €,Fin de préstamo
35747,5353.0,14/15,10/02/2015,Juventud,Defensor,750 miles €,Préstamo
35748,5353.0,12/13,01/08/2012,Juventud U19,Juventud,-,-
35749,5354.0,16/17,13/07/2016,FC Empoli,Spezia Calcio,400 miles €,Préstamo
35750,5354.0,15/16,01/07/2015,Empoli U19,FC Empoli,300 miles €,-
35751,5354.0,13/14,01/07/2013,Empoli Jugend,Empoli U19,-,-
35752,5355.0,16/17,02/07/2016,Olbia 1905,Spezia Calcio,150 miles €,Libre
35753,5355.0,14/15,01/07/2014,Budoni,Olbia 1905,-,?
35754,5355.0,13/14,01/07/2013,Arzachena,Budoni,-,?
35755,5356.0,16/17,23/01/2017,Birmingham,Spezia Calcio,"1,50 mill. €",Tarifa de préstamo:200 miles €
35756,5356.0,15/16,27/01/2016,Watford,Birmingham,"1,00 mill. €","2,00 mill. €"
35757,5356.0,15/16,26/01/2016,Middlesbrough,Watford,"1,00 mill. €",Fin de préstamo
35758,5356.0,15/16,27/07/2015,Watford,Middlesbrough,"1,00 mill. €",Préstamo
35759,5356.0,14/15,31/05/2015,Birmingham,Watford,"1,00 mill. €",Fin de préstamo
35760,5356.0,14/15,26/03/2015,Watford,Birmingham,"1,00 mill. €",Préstamo
35761,5356.0,14/15,25/03/2015,Millwall,Watford,"1,00 mill. €",Fin de préstamo
35762,5356.0,14/15,16/01/2015,Watford,Millwall,"1,00 mill. €",Préstamo
35763,5356.0,13/14,30/06/2014,AC Siena,Watford,"1,50 mill. €",Fin de préstamo
35764,5356.0,13/14,31/01/2014,Watford,AC Siena,"1,50 mill. €",Préstamo
35765,5356.0,13/14,19/07/2013,Udinese Calcio,Watford,"2,70 mill. €",?
35766,5356.0,12/13,30/06/2013,US Palermo,Udinese Calcio,"2,70 mill. €",Fin de préstamo
35767,5356.0,12/13,31/01/2013,Udinese Calcio,US Palermo,"2,80 mill. €",Préstamo
35768,5356.0,11/12,01/07/2011,FC Empoli,Udinese Calcio,"2,60 mill. €",?
35769,5356.0,09/10,01/07/2009,Empoli U19,FC Empoli,-,-
35770,5357.0,16/17,31/01/2017,Cagliari,Spezia Calcio,"1,80 mill. €",Préstamo
35771,5357.0,15/16,23/07/2015,Spezia Calcio,Cagliari,"1,10 mill. €","3,50 mill. €"
35772,5357.0,13/14,30/01/2014,AC Siena,Spezia Calcio,900 miles €,?
35773,5357.0,12/13,30/06/2013,Cittadella,AC Siena,400 miles €,Fin de préstamo
35774,5357.0,12/13,31/08/2012,AC Siena,Cittadella,150 miles €,Préstamo
35775,5357.0,11/12,30/06/2012,FC Südtirol,AC Siena,150 miles €,Fin de préstamo
35776,5357.0,11/12,27/01/2012,AC Siena,FC Südtirol,125 miles €,Préstamo
35777,5357.0,11/12,31/12/2011,AS Gubbio,AC Siena,125 miles €,Fin de préstamo
35778,5357.0,11/12,28/07/2011,Siena U19,AS Gubbio,150 miles €,Préstamo
35779,5357.0,10/11,30/06/2011,Juventus U19,Siena U19,150 miles €,Fin de préstamo
35780,5357.0,10/11,01/07/2010,Siena U19,Juventus U19,75 miles €,Préstamo
35781,5357.0,08/09,01/07/2008,AC Siena Jugend,Siena U19,-,-
35782,5358.0,15/16,17/07/2015,Hellas Verona,Spezia Calcio,400 miles €,Libre
35783,5358.0,14/15,30/06/2015,Spezia Calcio,Hellas Verona,400 miles €,Fin de préstamo
35784,5358.0,14/15,28/01/2015,Hellas Verona,Spezia Calcio,700 miles €,Préstamo
35785,5358.0,14/15,25/07/2014,Cagliari,Hellas Verona,"1,20 mill. €",Libre
35786,5358.0,09/10,01/07/2009,Nacional,Cagliari,"2,00 mill. €","4,50 mill. €"
35787,5358.0,08/09,01/07/2008,Cruzeiro,Nacional,50 miles €,500 miles €
35788,5358.0,07/08,01/04/2008,Ipatinga FC,Cruzeiro,800 miles €,Fin de préstamo
35789,5358.0,07/08,01/02/2008,Cruzeiro,Ipatinga FC,800 miles €,Préstamo
35790,5358.0,06/07,01/01/2007,Santa Cruz,Cruzeiro,-,?
35791,5358.0,06/07,01/08/2006,Associação Desportiva Confiança (SE),Santa Cruz,-,?
35792,5358.0,05/06,01/05/2006,Brasinha,Associação Desportiva Confiança (SE),-,?
35793,5358.0,05/06,01/01/2006,Boca Júnior,Brasinha,-,?
35794,5359.0,16/17,31/08/2016,Modena FC,Spezia Calcio,400 miles €,Libre
35795,5359.0,14/15,14/07/2014,Chievo Verona,Modena FC,400 miles €,?
35796,5359.0,13/14,30/06/2014,Modena FC,Chievo Verona,400 miles €,Fin de préstamo
35797,5359.0,13/14,31/01/2014,Chievo Verona,Modena FC,400 miles €,Préstamo
35798,5359.0,13/14,30/01/2014,AC Cesena,Chievo Verona,400 miles €,Fin de préstamo
35799,5359.0,13/14,12/07/2013,Chievo Verona,AC Cesena,600 miles €,Préstamo
35800,5359.0,12/13,30/06/2013,AC Cesena,Chievo Verona,800 miles €,Fin de préstamo
35801,5359.0,12/13,04/01/2013,Chievo Verona,AC Cesena,800 miles €,Préstamo
35802,5359.0,12/13,31/12/2012,Padova,Chievo Verona,800 miles €,Fin de préstamo
35803,5359.0,12/13,16/07/2012,Chievo Verona,Padova,"1,00 mill. €",Préstamo
35804,5359.0,11/12,30/06/2012,Varese,Chievo Verona,"1,00 mill. €",Fin de préstamo
35805,5359.0,11/12,31/01/2012,Chievo Verona,Varese,"1,00 mill. €",Préstamo
35806,5359.0,11/12,01/12/2011,Novara,Chievo Verona,"1,30 mill. €",Fin de préstamo
35807,5359.0,11/12,19/07/2011,Chievo Verona,Novara,"1,30 mill. €",Préstamo
35808,5359.0,09/10,01/07/2009,Triestina,Chievo Verona,"2,75 mill. €",?
35809,5359.0,07/08,01/07/2007,Delfines,Triestina,-,"1,00 mill. €"
35810,5359.0,06/07,01/07/2006,Veracruz,Delfines,-,?
35811,5359.0,05/06,01/01/2006,Toluca,Veracruz,-,?
35812,5359.0,05/06,21/07/2005,Miramar,Toluca,-,?
35813,5359.0,02/03,01/01/2003,River Plate,Miramar,-,?
35814,5359.0,01/02,01/07/2001,Tacuarembó,River Plate,-,?
35815,5359.0,00/01,01/01/2001,Tacuarembó U19,Tacuarembó,-,-
35816,5360.0,16/17,01/07/2016,Spezia U19,Spezia Calcio,100 miles €,-
35817,5360.0,15/16,06/01/2016,Lavagnese,Spezia U19,-,?
35818,5361.0,16/17,13/07/2016,Cagliari,Benevento,"1,80 mill. €",Préstamo
35819,5361.0,15/16,30/06/2016,Virtus Lanciano,Cagliari,"1,80 mill. €",Fin de préstamo
35820,5361.0,15/16,26/01/2016,Cagliari,Virtus Lanciano,"1,30 mill. €",Préstamo
35821,5361.0,14/15,12/07/2014,Brescia,Cagliari,"1,80 mill. €","1,60 mill. €"
35822,5361.0,12/13,01/07/2012,Brescia U19,Brescia,200 miles €,-
35823,5361.0,11/12,01/07/2011,Brescia Jugend,Brescia U19,300 miles €,-
35824,5362.0,16/17,31/01/2017,US Palermo,Benevento,500 miles €,Préstamo
35825,5362.0,17/18,30/01/2017,Matera,US Palermo,500 miles €,Fin de préstamo
35826,5362.0,16/17,10/07/2016,US Palermo,Matera,300 miles €,Préstamo
35827,5362.0,15/16,01/07/2015,Palermo U19,US Palermo,300 miles €,-
35828,5362.0,14/15,01/07/2014,Trapani U19,Palermo U19,300 miles €,?
35829,5362.0,13/14,30/06/2014,Palermo U19,Trapani U19,300 miles €,Fin de préstamo
35830,5362.0,13/14,01/07/2013,Trapani Jgd.,Palermo U19,-,Préstamo
35831,5363.0,15/16,07/07/2015,Salernitana,Benevento,100 miles €,gratuito
35832,5363.0,13/14,31/01/2014,Benevento,Salernitana,150 miles €,?
35833,5363.0,11/12,04/01/2012,Nocerina,Benevento,200 miles €,?
35834,5363.0,10/11,01/08/2010,Benevento,Nocerina,300 miles €,Libre
35835,5363.0,06/07,01/07/2006,Taranto,Benevento,-,?
35836,5363.0,05/06,01/07/2005,Como,Taranto,-,?
35837,5363.0,04/05,01/07/2004,Fermana,Como,-,?
35838,5363.0,03/04,01/07/2003,Ancona,Fermana,-,?
35839,5363.0,01/02,01/07/2001,Taranto,Ancona,-,?
35840,5363.0,98/99,01/07/1998,Taranto U19,Taranto,-,-
35841,5364.0,13/14,18/07/2013,Milan U19,Benevento,175 miles €,?
35842,5364.0,12/13,30/06/2013,Carrarese,Milan U19,175 miles €,Fin de préstamo
35843,5364.0,12/13,05/07/2012,Milan U19,Carrarese,200 miles €,Préstamo
35844,5364.0,10/11,01/07/2010,Mailand Jugend,Milan U19,-,-
35845,5365.0,14/15,08/07/2014,Reggina,Benevento,250 miles €,Libre
35846,5365.0,12/13,20/07/2012,AC Siena,Reggina,275 miles €,?
35847,5365.0,11/12,30/06/2012,Spezia Calcio,AC Siena,275 miles €,Fin de préstamo
35848,5365.0,11/12,01/07/2011,AC Siena,Spezia Calcio,250 miles €,Préstamo
35849,5365.0,10/11,01/06/2011,Barletta,AC Siena,200 miles €,?
35850,5365.0,10/11,01/08/2010,AC Siena,Barletta,-,?
35851,5365.0,10/11,01/07/2010,Gela,AC Siena,-,?
35852,5365.0,09/10,01/01/2010,Ternana,Gela,-,?
35853,5365.0,09/10,01/07/2009,Noicattaro,Ternana,-,?
35854,5365.0,08/09,01/07/2008,Monopoli,Noicattaro,-,?
35855,5365.0,07/08,01/01/2008,Ternana,Monopoli,-,?
35856,5365.0,06/07,01/07/2006,Ternana U19,Ternana,-,-
35857,5366.0,16/17,06/07/2016,FC Empoli,Benevento,500 miles €,Libre
35858,5366.0,15/16,24/07/2015,Fiorentina,FC Empoli,"1,20 mill. €",500 miles €
35859,5366.0,14/15,30/06/2015,Bari,Fiorentina,"1,20 mill. €",Fin de préstamo
35860,5366.0,14/15,11/08/2014,Fiorentina,Bari,"1,60 mill. €",Préstamo
35861,5366.0,13/14,30/06/2014,AC Cesena,Fiorentina,"1,50 mill. €",Fin de préstamo
35862,5366.0,13/14,13/07/2013,Fiorentina,AC Cesena,"1,60 mill. €",Préstamo
35863,5366.0,10/11,01/01/2011,Fiorentina U19,Fiorentina,600 miles €,-
35864,5366.0,09/10,01/07/2009,Fiorentina Jgd.,Fiorentina U19,-,-
35865,5367.0,16/17,24/08/2016,Fiorentina,Benevento,350 miles €,Préstamo
35866,5367.0,15/16,30/06/2016,Salernitana,Fiorentina,350 miles €,Fin de préstamo
35867,5367.0,15/16,13/01/2016,Fiorentina,Salernitana,150 miles €,Préstamo
35868,5367.0,15/16,01/07/2015,Fiorentina U19,Fiorentina,150 miles €,-
35869,5367.0,14/15,31/08/2014,HNK Rijeka U19,Fiorentina U19,-,500 miles €
35870,5367.0,13/14,30/06/2014,NK Pomorac,HNK Rijeka U19,-,Fin de préstamo
35871,5367.0,13/14,10/02/2014,HNK Rijeka U19,NK Pomorac,-,Préstamo
35872,5367.0,12/13,01/07/2012,HNK Rijeka U17,HNK Rijeka U19,-,-
35873,5367.0,10/11,01/07/2010,HNK Rijeka Jgd,HNK Rijeka U17,-,-
35874,5367.0,09/10,01/07/2009,NK Klana,HNK Rijeka Jgd,-,?
35875,5367.0,08/09,27/08/2008,NK Naprijed,NK Klana,-,?
35876,5368.0,13/14,10/01/2014,Virtus Entella,Benevento,300 miles €,?
35877,5368.0,13/14,14/08/2013,Grosseto,Virtus Entella,300 miles €,?
35878,5368.0,11/12,01/08/2011,Atletico Roma,Grosseto,275 miles €,Libre
35879,5368.0,08/09,30/06/2009,Prato,Cisco Roma,-,Fin de préstamo
35880,5368.0,08/09,01/07/2008,Cisco Roma,Prato,-,Préstamo
35881,5368.0,07/08,01/07/2007,Atletico Roma Jugend,Cisco Roma,-,-
35882,5369.0,15/16,07/01/2016,Sol de América,Benevento,225 miles €,?
35883,5369.0,15/16,01/07/2015,Lecce,Sol de América,225 miles €,Libre
35884,5369.0,13/14,18/09/2013,Peñarol,Lecce,400 miles €,Libre
35885,5369.0,12/13,31/12/2012,Cerro Porteño,Peñarol,400 miles €,Fin de préstamo
35886,5369.0,11/12,24/01/2012,Peñarol,Cerro Porteño,400 miles €,Préstamo
35887,5369.0,11/12,21/07/2011,Cerro,Peñarol,400 miles €,?
35888,5369.0,10/11,30/06/2011,Uni. Craiova,Cerro,400 miles €,Fin de préstamo
35889,5369.0,10/11,07/09/2010,Cerro,Uni. Craiova,800 miles €,Préstamo
35890,5369.0,09/10,30/06/2010,Brescia,Cerro,800 miles €,Fin de préstamo
35891,5369.0,09/10,11/07/2009,Cerro,Brescia,500 miles €,Préstamo
35892,5369.0,09/10,01/07/2009,West Ham Utd.,Cerro,500 miles €,Libre
35893,5369.0,08/09,04/09/2008,River Plate,West Ham Utd.,400 miles €,Libre
35894,5369.0,07/08,31/12/2007,UAG Tecos,River Plate,400 miles €,Fin de préstamo
35895,5369.0,07/08,27/07/2007,River Plate,UAG Tecos,-,Préstamo
35896,5369.0,06/07,30/06/2007,Xerez CD,River Plate,-,Fin de préstamo
35897,5369.0,06/07,17/01/2007,River Plate,Xerez CD,-,Préstamo
35898,5369.0,03/04,01/01/2004,Racing Club,River Plate,-,Libre
35899,5369.0,02/03,01/01/2003,Racing U19,Racing Club,-,-
35900,5370.0,14/15,22/07/2014,Pontedera,Benevento,300 miles €,?
35901,5370.0,12/13,28/11/2012,Sin equipo,Pontedera,200 miles €,-
35902,5370.0,12/13,01/07/2012,Pavia,Sin equipo,200 miles €,-
35903,5370.0,11/12,01/01/2012,Triestina,Pavia,250 miles €,?
35904,5370.0,11/12,01/07/2011,Lucchese,Triestina,275 miles €,?
35905,5370.0,10/11,01/07/2010,Rimini FC,Lucchese,50 miles €,gratuito
35906,5370.0,09/10,30/06/2010,Bellaria IM,Rimini FC,50 miles €,Fin de préstamo
35907,5370.0,09/10,01/07/2009,Rimini FC,Bellaria IM,50 miles €,Préstamo
35908,5370.0,08/09,01/07/2008,Rimini Berretti,Rimini FC,-,-
35909,5371.0,16/17,08/07/2016,Fiorentina,Benevento,300 miles €,Préstamo
35910,5371.0,15/16,30/06/2016,Brescia,Fiorentina,300 miles €,Fin de préstamo
35911,5371.0,15/16,16/07/2015,Fiorentina,Brescia,100 miles €,Préstamo
35912,5371.0,14/15,30/06/2015,Pescara,Fiorentina,100 miles €,Fin de préstamo
35913,5371.0,14/15,30/07/2014,Fiorentina U19,Pescara,125 miles €,Préstamo
35914,5371.0,12/13,01/07/2012,Fiorentina Jgd.,Fiorentina U19,-,-
35915,5372.0,16/17,15/07/2016,Inter de Milán,Benevento,100 miles €,Préstamo
35916,5372.0,14/15,01/07/2014,Desconocido,Inter U19,-,?
35917,5373.0,16/17,15/07/2016,Sassuolo,Benevento,"1,50 mill. €",Préstamo
35918,5373.0,15/16,30/06/2016,Frosinone,Sassuolo,"1,50 mill. €",Fin de préstamo
35919,5373.0,15/16,06/07/2015,Sassuolo,Frosinone,"1,70 mill. €",Préstamo
35920,5373.0,13/14,22/08/2013,Parma,Sassuolo,"1,50 mill. €","5,00 mill. €"
35921,5373.0,12/13,30/06/2013,Sassuolo,Parma,"1,50 mill. €",Fin de préstamo
35922,5373.0,12/13,18/08/2012,Parma,Sassuolo,150 miles €,Préstamo
35923,5373.0,12/13,17/08/2012,Juventus U19,Parma,150 miles €,"1,75 mill. €"
35924,5373.0,11/12,31/08/2011,Sassuolo U19,Juventus U19,-,?
35925,5373.0,10/11,01/07/2010,Sassuolo Jugend,Sassuolo U19,-,-
35926,5373.0,08/09,01/03/2009,Bechem United,Sassuolo Jugend,-,?
35927,5374.0,16/17,31/01/2017,Novara,Benevento,"1,50 mill. €",?
35928,5374.0,15/16,02/08/2015,US Palermo,Novara,900 miles €,Libre
35929,5374.0,15/16,01/07/2015,Ternana,US Palermo,900 miles €,Libre
35930,5374.0,13/14,01/08/2013,US Palermo,Ternana,900 miles €,?
35931,5374.0,12/13,01/07/2012,Reggina,US Palermo,"1,40 mill. €",Libre
35932,5374.0,08/09,01/08/2008,Reggina Primaver,Reggina,-,-
35933,5375.0,16/17,03/01/2017,UC Sampdoria,Benevento,500 miles €,Libre
35934,5375.0,15/16,30/06/2016,Trapani,UC Sampdoria,600 miles €,Fin de préstamo
35935,5375.0,15/16,27/07/2015,UC Sampdoria,Trapani,400 miles €,Préstamo
35936,5375.0,14/15,30/06/2015,Ternana,UC Sampdoria,400 miles €,Fin de préstamo
35937,5375.0,14/15,12/08/2014,UC Sampdoria,Ternana,600 miles €,Préstamo
35938,5375.0,13/14,30/06/2014,FC Empoli,UC Sampdoria,700 miles €,Fin de préstamo
35939,5375.0,13/14,16/01/2014,UC Sampdoria,FC Empoli,700 miles €,Préstamo
35940,5375.0,13/14,01/07/2013,Crotone,UC Sampdoria,600 miles €,500 miles €
35941,5375.0,11/12,01/07/2011,UC Sampdoria,Crotone,350 miles €,600 miles €
35942,5375.0,10/11,30/06/2011,Crotone,UC Sampdoria,350 miles €,Fin de préstamo
35943,5375.0,10/11,01/07/2010,UC Sampdoria,Crotone,325 miles €,Préstamo
35944,5375.0,09/10,30/06/2010,Monza,UC Sampdoria,325 miles €,Fin de préstamo
35945,5375.0,09/10,01/07/2009,UC Sampdoria,Monza,200 miles €,Préstamo
35946,5375.0,08/09,30/06/2009,Piacenza FC,UC Sampdoria,200 miles €,Fin de préstamo
35947,5375.0,08/09,01/08/2008,UC Sampdoria,Piacenza FC,-,Préstamo
35948,5375.0,08/09,01/07/2008,Sampdoria U19,UC Sampdoria,-,-
35949,5375.0,07/08,01/07/2007,Bari,Sampdoria U19,-,212 miles €
35950,5375.0,06/07,01/01/2007,Bari U19,Bari,-,-
35951,5376.0,15/16,07/07/2015,L'Aquila,Benevento,400 miles €,gratuito
35952,5376.0,13/14,25/07/2013,Chieti,L'Aquila,-,?
35953,5376.0,11/12,01/07/2011,Renato Curi Ang,Chieti,-,?
35954,5376.0,10/11,01/07/2010,Fano,Renato Curi Ang,-,?
35955,5376.0,09/10,01/07/2009,Pescara U19,Fano,-,?
35956,5376.0,08/09,01/07/2008,Sangro Juniores,Pescara U19,-,?
