,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
16259,2595.0,10/11,01/07/2010,Bursaspor Jgd,Bursaspor U16,-,-
16260,2596.0,15/16,01/07/2015,Fenerbahce II,Fenerbahce,50 miles €,-
16261,2596.0,13/14,01/07/2013,Fenerbahce U18,Fenerbahce II,-,-
16262,2596.0,12/13,01/07/2012,Fenerbahce U17,Fenerbahce U18,-,-
16263,2596.0,11/12,01/07/2011,Fenerbahce U16,Fenerbahce U17,-,-
16264,2596.0,10/11,01/07/2010,Fenerbahce Jgd.,Fenerbahce U16,-,-
16265,2596.0,08/09,08/10/2008,Boschspor Jgd.,Fenerbahce Jgd.,-,-
16266,2597.0,16/17,04/01/2017,Shakhtar D.,Fenerbahce,"2,50 mill. €",Tarifa de préstamo:100 miles €
16267,2597.0,16/17,31/12/2016,Zorya Luhansk,Shakhtar D.,"2,50 mill. €",Fin de préstamo
16268,2597.0,15/16,12/07/2015,Shakhtar D.,Zorya Luhansk,"1,00 mill. €",Préstamo
16269,2597.0,15/16,01/07/2015,Shakhtar II,Shakhtar D.,"1,00 mill. €",-
16270,2597.0,14/15,01/06/2015,Zorya Luhansk,Shakhtar II,700 miles €,Fin de préstamo
16271,2597.0,14/15,01/07/2014,Shakhtar II,Zorya Luhansk,600 miles €,Préstamo
16272,2597.0,13/14,30/06/2014,FK Sevastopol,Shakhtar II,600 miles €,Fin de préstamo
16273,2597.0,11/12,01/02/2012,Shakhtar II,FK Sevastopol,-,Préstamo
16274,2597.0,11/12,01/07/2011,Shakhtar Donetsk U17,Shakhtar II,-,-
16275,2598.0,15/16,30/06/2016,Bursaspor,Fenerbahce,"4,50 mill. €",Fin de préstamo
16276,2598.0,15/16,21/08/2015,Fenerbahce,Bursaspor,"5,50 mill. €",Préstamo
16277,2598.0,14/15,30/06/2015,Al-Ain FC,Fenerbahce,"5,50 mill. €",Fin de préstamo
16278,2598.0,14/15,16/07/2014,Fenerbahce,Al-Ain FC,"5,50 mill. €","Tarifa de préstamo:1,00 mill. €"
16279,2598.0,13/14,30/06/2014,PAOK,Fenerbahce,"5,50 mill. €",Fin de préstamo
16280,2598.0,13/14,07/08/2013,Fenerbahce,PAOK,"8,00 mill. €","Tarifa de préstamo:1,00 mill. €"
16281,2598.0,10/11,01/07/2010,Chelsea,Fenerbahce,"4,50 mill. €","5,50 mill. €"
16282,2598.0,09/10,30/06/2010,FC Twente,Chelsea,"4,50 mill. €",Fin de préstamo
16283,2598.0,09/10,16/07/2009,Chelsea,FC Twente,"1,00 mill. €",Tarifa de préstamo:800 miles €
16284,2598.0,07/08,01/07/2007,Chelsea U18,Chelsea,-,-
16285,2598.0,06/07,01/07/2006,Nitra,Chelsea U18,-,Libre
16286,2598.0,05/06,01/07/2005,Nitra U19,Nitra,-,-
16287,2599.0,13/14,01/07/2013,Eskisehirspor,Fenerbahce,"6,50 mill. €","7,25 mill. €"
16288,2599.0,09/10,01/07/2009,Eskisehir II,Eskisehirspor,50 miles €,-
16289,2599.0,08/09,01/07/2008,Eskisehir Jgd.,Eskisehir II,-,-
16290,2600.0,15/16,30/06/2016,AS Roma,Fenerbahce,"3,00 mill. €",Fin de préstamo
16291,2600.0,14/15,18/07/2014,Fenerbahce,AS Roma,"3,50 mill. €","Tarifa de préstamo:4,75 mill. €"
16292,2600.0,12/13,01/07/2012,Bucaspor,Fenerbahce,"1,00 mill. €","1,55 mill. €"
16293,2600.0,11/12,01/07/2011,Bucaspor II,Bucaspor,50 miles €,-
16294,2600.0,10/11,01/07/2010,Bucaspor Jgd,Bucaspor II,-,-
16295,2601.0,15/16,13/08/2015,Bursaspor,Fenerbahce,"6,50 mill. €","2,50 mill. €"
16296,2601.0,13/14,27/01/2014,Trabzonspor,Bursaspor,"1,70 mill. €","1,25 mill. €"
16297,2601.0,11/12,29/08/2011,Bursaspor,Trabzonspor,"4,70 mill. €","3,60 mill. €"
16298,2601.0,06/07,30/06/2007,Merinosspor,Bursaspor,-,Fin de préstamo
16299,2601.0,06/07,01/09/2006,Bursaspor,Merinosspor,-,Préstamo
16300,2601.0,06/07,01/07/2006,Bursaspor Jgd,Bursaspor,-,-
16301,2601.0,05/06,30/06/2006,Merinosspor,Bursaspor Jgd,-,Fin de préstamo
16302,2601.0,05/06,17/01/2006,Bursaspor Jgd,Merinosspor,-,Préstamo
16303,2601.0,04/05,24/08/2004,Arabayatagi Jgd,Bursaspor Jgd,-,Libre
16304,2601.0,02/03,16/09/2002,Merinosspor Jgd,Arabayatagi Jgd,-,Libre
16305,2602.0,16/17,01/07/2016,Sivasspor,Fenerbahce,"3,50 mill. €",Libre
16306,2602.0,12/13,07/08/2012,Chern. Burgas,Sivasspor,900 miles €,800 miles €
16307,2602.0,11/12,01/01/2012,AS Nancy,Chern. Burgas,300 miles €,Libre
16308,2602.0,10/11,01/07/2010,AS Nancy B,AS Nancy,-,-
16309,2602.0,09/10,01/07/2009,Olympique Noisy-le-Sec,AS Nancy B,-,Libre
16310,2602.0,08/09,01/01/2009,Entente SSG,Olympique Noisy-le-Sec,-,Libre
16311,2602.0,08/09,01/10/2008,CS Sedan-Ardennes B,Entente SSG,-,Libre
16312,2602.0,07/08,01/07/2007,Olympique Noisy-le-Sec,CS Sedan-Ardennes B,-,Libre
16313,2602.0,06/07,01/07/2006,RC Paris,Olympique Noisy-le-Sec,-,Libre
16314,2602.0,05/06,01/07/2005,AS Nancy B,RC Paris,-,Libre
16315,2603.0,16/17,30/08/2016,AFC Sunderland,Fenerbahce,"11,00 mill. €",Préstamo
16316,2603.0,15/16,15/07/2015,Dynamo Kyiv,AFC Sunderland,"12,00 mill. €","11,40 mill. €"
16317,2603.0,13/14,01/07/2013,PSV Eindhoven,Dynamo Kyiv,"9,00 mill. €","9,00 mill. €"
16318,2603.0,10/11,01/07/2010,AZ Alkmaar,PSV Eindhoven,"4,50 mill. €","3,50 mill. €"
16319,2603.0,07/08,30/06/2008,NEC Nijmegen,AZ Alkmaar,500 miles €,Fin de préstamo
16320,2603.0,07/08,01/07/2007,AZ Alkmaar,NEC Nijmegen,500 miles €,Préstamo
16321,2603.0,06/07,01/07/2006,AZ Alkmaar U19,AZ Alkmaar,-,-
16322,2604.0,16/17,31/08/2016,Al-Ahli (UAE),Fenerbahce,"13,00 mill. €",Préstamo
16323,2604.0,15/16,31/08/2015,Fenerbahce,Al-Ahli (UAE),"13,00 mill. €","16,00 mill. €"
16324,2604.0,11/12,27/01/2012,LOSC Lille,Fenerbahce,"12,00 mill. €","10,00 mill. €"
16325,2604.0,10/11,01/07/2010,Rennes,LOSC Lille,"3,00 mill. €",Libre
16326,2604.0,07/08,30/06/2008,CS Sedan,Rennes,900 miles €,Fin de préstamo
16327,2604.0,07/08,30/08/2007,Rennes,CS Sedan,300 miles €,Préstamo
16328,2604.0,04/05,01/07/2004,Rennes B,Rennes,-,-
16329,2604.0,03/04,01/07/2003,SC Amiens U19,Rennes B,-,Libre
16330,2605.0,15/16,15/07/2015,Manchester Utd.,Fenerbahce,"15,00 mill. €","5,50 mill. €"
16331,2605.0,12/13,17/08/2012,FC Arsenal,Manchester Utd.,"47,50 mill. €","30,70 mill. €"
16332,2605.0,04/05,01/07/2004,Feyenoord,FC Arsenal,-,"4,50 mill. €"
16333,2605.0,01/02,01/07/2001,Feyenoord U19,Feyenoord,-,-
16334,2606.0,15/16,30/06/2016,West Ham Utd.,Fenerbahce,"10,00 mill. €",Fin de préstamo
16335,2606.0,15/16,31/01/2016,Fenerbahce,West Ham Utd.,"10,00 mill. €","Tarifa de préstamo:1,00 mill. €"
16336,2606.0,15/16,13/01/2016,Al-Ain FC,Fenerbahce,"10,00 mill. €",Fin de préstamo
16337,2606.0,15/16,05/08/2015,Fenerbahce,Al-Ain FC,"10,00 mill. €","Tarifa de préstamo:3,50 mill. €"
16338,2606.0,13/14,07/08/2013,Spartak Moskva,Fenerbahce,"12,00 mill. €","13,00 mill. €"
16339,2606.0,11/12,01/08/2011,Fenerbahce,Spartak Moskva,"6,00 mill. €","10,00 mill. €"
16340,2606.0,11/12,01/07/2011,Karabükspor,Fenerbahce,"6,00 mill. €","9,00 mill. €"
16341,2606.0,10/11,01/07/2010,FC Cape Town,Karabükspor,600 miles €,300 miles €
16342,2606.0,09/10,30/06/2010,Karabükspor,FC Cape Town,600 miles €,Fin de préstamo
16343,2606.0,09/10,01/07/2009,FC Cape Town,Karabükspor,-,Tarifa de préstamo:50 miles €
16344,2606.0,07/08,01/05/2008,Black Aces,FC Cape Town,-,?
16345,2606.0,07/08,01/01/2008,Delta Force,Black Aces,-,?
16346,2606.0,06/07,01/01/2007,Delta Force Jgd,Delta Force,-,-
16347,2607.0,15/16,01/07/2015,Atlético-PR,Fenerbahce,"6,50 mill. €","3,40 mill. €"
16348,2607.0,14/15,30/06/2015,Bursaspor,Atlético-PR,"6,50 mill. €",Fin de préstamo
16349,2607.0,13/14,05/01/2014,Atlético-PR,Bursaspor,400 miles €,Tarifa de préstamo:400 miles €
16350,2607.0,13/14,31/12/2013,EC Bahia,Atlético-PR,400 miles €,Fin de préstamo
16351,2607.0,12/13,01/04/2013,Atlético-PR,EC Bahia,200 miles €,Préstamo
16352,2607.0,11/12,01/05/2012,Tombense,Atlético-PR,600 miles €,Libre
16353,2607.0,11/12,30/04/2012,Palmeiras,Tombense,600 miles €,Fin de préstamo
16354,2607.0,11/12,01/09/2011,Tombense,Palmeiras,250 miles €,Préstamo
16355,2607.0,11/12,01/08/2011,Guarani,Tombense,-,Fin de préstamo
16356,2607.0,10/11,01/05/2011,Tombense,Guarani,-,Préstamo
16357,2607.0,10/11,30/04/2011,Democrata,Tombense,-,Fin de préstamo
16358,2607.0,10/11,01/01/2011,Tombense,Democrata,-,Préstamo
16359,2607.0,10/11,31/12/2010,Paysandu,Tombense,-,Fin de préstamo
16360,2607.0,09/10,01/05/2010,Tombense,Paysandu,-,Préstamo
16361,2607.0,09/10,30/04/2010,Macaé,Tombense,-,Fin de préstamo
16362,2607.0,09/10,01/01/2010,Tombense,Macaé,-,Préstamo
16363,2607.0,08/09,01/05/2009,Volta Redonda,Tombense,-,Fin de préstamo
16364,2607.0,08/09,01/01/2009,Tombense,Volta Redonda,-,Préstamo
16365,2607.0,08/09,31/12/2008,Flamengo,Tombense,-,Fin de préstamo
16366,2607.0,08/09,01/08/2008,Tombense,Flamengo,-,Préstamo
16367,2608.0,16/17,05/07/2016,RC Deportivo,Besiktas,"1,50 mill. €",Libre
16368,2608.0,13/14,17/08/2013,Real Betis,RC Deportivo,800 miles €,Libre
16369,2608.0,11/12,01/07/2011,Real Valladolid,Real Betis,500 miles €,Libre
16370,2608.0,10/11,30/06/2011,Recreativo,Real Valladolid,500 miles €,Fin de préstamo
16371,2608.0,10/11,01/08/2010,Real Valladolid,Recreativo,500 miles €,Préstamo
16372,2608.0,09/10,01/07/2009,RC Deportivo B,Real Valladolid,-,Libre
16373,2608.0,08/09,01/01/2009,RC Deportivo,RC Deportivo B,600 miles €,-
16374,2608.0,07/08,01/01/2008,RC Deportivo B,RC Deportivo,100 miles €,-
16375,2608.0,06/07,01/01/2007,Depor Juvenil A,RC Deportivo B,-,-
16376,2608.0,05/06,01/07/2005,Vecindario Jug.,Depor Juvenil A,-,?
16377,2609.0,13/14,01/08/2013,Trabzonspor,Besiktas,"3,50 mill. €","2,75 mill. €"
16378,2609.0,04/05,01/07/2004,Trabzonspor II,Trabzonspor,-,-
16379,2609.0,01/02,01/07/2001,Trabzonspor Jgd,Trabzonspor II,-,-
16380,2609.0,98/99,24/08/1998,Idmanocagi Jgd,Trabzonspor Jgd,-,-
16381,2610.0,16/17,05/08/2016,Beylerbeyi,Besiktas,200 miles €,Préstamo
16382,2610.0,15/16,01/07/2015,Beylerbeyi Jgd,Beylerbeyi,25 miles €,-
16383,2610.0,14/15,05/08/2014,Sancaktepe Jgd,Beylerbeyi Jgd,-,?
16384,2610.0,12/13,18/10/2012,Pendik Jugend,Sancaktepe Jgd,-,Libre
16385,2611.0,16/17,01/07/2016,Hannover 96,Besiktas,"4,00 mill. €","2,00 mill. €"
16386,2611.0,15/16,30/06/2016,Besiktas,Hannover 96,"4,00 mill. €",Fin de préstamo
16387,2611.0,15/16,01/02/2016,Hannover 96,Besiktas,"4,00 mill. €",Préstamo
16388,2611.0,13/14,10/08/2013,PSV Eindhoven,Hannover 96,"3,00 mill. €","2,75 mill. €"
16389,2611.0,10/11,01/07/2010,Wisla Cracovia,PSV Eindhoven,"3,20 mill. €","3,80 mill. €"
16390,2611.0,08/09,11/08/2008,Santos FC,Wisla Cracovia,"2,00 mill. €",Libre
16391,2611.0,06/07,01/01/2007,Santos FC U20,Santos FC,-,-
16392,2612.0,16/17,05/01/2017,HNK Rijeka,Besiktas,"3,00 mill. €","4,20 mill. €"
16393,2612.0,13/14,04/09/2013,Cibalia,HNK Rijeka,450 miles €,130 miles €
16394,2612.0,12/13,01/07/2012,Cibalia U19,Cibalia,50 miles €,-
16395,2612.0,11/12,29/07/2011,Desconocido,Cibalia U19,-,?
16396,2613.0,15/16,24/07/2015,Grêmio,Besiktas,"4,50 mill. €","3,30 mill. €"
16397,2613.0,14/15,01/01/2015,São Paulo,Grêmio,"5,00 mill. €",Libre
16398,2613.0,14/15,31/12/2014,Grêmio,São Paulo,"5,00 mill. €",Fin de préstamo
16399,2613.0,13/14,01/07/2013,São Paulo,Grêmio,"5,00 mill. €",Préstamo
16400,2613.0,10/11,01/02/2011,Atlético-PR,São Paulo,"1,50 mill. €","1,30 mill. €"
16401,2613.0,05/06,01/01/2006,Paranaense,Atlético-PR,-,-
16402,2614.0,16/17,26/01/2017,HB CFFC,Besiktas,"2,80 mill. €",Préstamo
16403,2614.0,15/16,05/02/2016,Besiktas,HB CFFC,"5,00 mill. €","7,00 mill. €"
16404,2614.0,11/12,01/07/2011,Adanaspor,Besiktas,"3,00 mill. €","2,00 mill. €"
16405,2614.0,10/11,30/06/2011,Besiktas,Adanaspor,"3,00 mill. €",Fin de préstamo
16406,2614.0,10/11,22/07/2010,Adanaspor,Besiktas,"1,00 mill. €",Tarifa de préstamo:350 miles €
16407,2614.0,08/09,15/08/2008,Elazigspor,Adanaspor,200 miles €,Libre
16408,2614.0,07/08,06/02/2008,Manisaspor,Elazigspor,50 miles €,?
16409,2614.0,06/07,10/07/2006,Hume City FC,Manisaspor,-,?
16410,2614.0,04/05,01/07/2004,Desconocido,Hume City FC,-,?
16411,2615.0,15/16,01/07/2015,Genclerbirligi,Besiktas,"3,00 mill. €",Libre
16412,2615.0,12/13,10/07/2012,Estrella Roja,Genclerbirligi,"1,50 mill. €",600 miles €
16413,2615.0,11/12,31/12/2011,Real Betis,Estrella Roja,"1,50 mill. €",Fin de préstamo
16414,2615.0,11/12,01/08/2011,Estrella Roja,Real Betis,"1,00 mill. €",Tarifa de préstamo:300 miles €
16415,2615.0,10/11,07/07/2010,FC Portsmouth,Estrella Roja,750 miles €,Libre
16416,2615.0,09/10,30/06/2010,QPR,FC Portsmouth,750 miles €,Fin de préstamo
16417,2615.0,09/10,01/03/2010,FC Portsmouth,QPR,750 miles €,Préstamo
16418,2615.0,09/10,12/02/2010,Werder Bremen,FC Portsmouth,750 miles €,Libre
16419,2615.0,07/08,06/08/2007,FC Sochaux,Werder Bremen,"3,00 mill. €","1,80 mill. €"
16420,2615.0,05/06,01/01/2006,OFK Beograd,FC Sochaux,-,500 miles €
16421,2615.0,02/03,01/07/2002,OFK Belgrad U19,OFK Beograd,-,-
16422,2616.0,16/17,31/08/2016,RB Leipzig,Besiktas,"2,00 mill. €",Préstamo
16423,2616.0,15/16,02/07/2015,Besiktas,RB Leipzig,"2,50 mill. €","6,00 mill. €"
16424,2616.0,14/15,01/07/2014,Besiktas II,Besiktas,200 miles €,-
16425,2616.0,13/14,30/06/2014,Dardanelspor,Besiktas II,200 miles €,Fin de préstamo
16426,2616.0,13/14,05/09/2013,Besiktas II,Dardanelspor,200 miles €,Préstamo
16427,2616.0,08/09,05/04/2009,Besiktas Jugend,Besiktas II,-,-
16428,2616.0,05/06,13/02/2006,K.Cekmece Jgd.,Besiktas Jugend,-,Libre
16429,2617.0,16/17,31/08/2016,Inter de Milán,Besiktas,"9,00 mill. €",Préstamo
16430,2617.0,16/17,01/07/2016,Fenerbahce,Inter de Milán,"9,00 mill. €",Libre
16431,2617.0,10/11,05/07/2010,CSKA Moscú,Fenerbahce,"2,00 mill. €","2,00 mill. €"
16432,2617.0,09/10,30/06/2010,Galatasaray,CSKA Moscú,"1,50 mill. €",Fin de préstamo
16433,2617.0,09/10,01/09/2009,CSKA Moscú,Galatasaray,"2,00 mill. €",Tarifa de préstamo:400 miles €
16434,2617.0,06/07,01/01/2007,Manisaspor,CSKA Moscú,"4,00 mill. €","4,00 mill. €"
16435,2617.0,04/05,24/11/2004,Manisaspor II,Manisaspor,-,-
16436,2618.0,16/17,29/07/2016,FC Barcelona,Besiktas,"4,00 mill. €",600 miles €
16437,2618.0,10/11,14/07/2010,Sevilla FC,FC Barcelona,"20,00 mill. €","9,50 mill. €"
16438,2618.0,04/05,21/01/2005,Coritiba FC,Sevilla FC,-,"2,10 mill. €"
16439,2618.0,01/02,01/01/2002,Coritiba FC U20,Coritiba FC,-,-
16440,2619.0,15/16,04/07/2015,TSG Hoffenheim,Besiktas,"3,50 mill. âŹ","1,75 mill. âŹ"
16441,2619.0,08/09,04/07/2008,VfB Stuttgart,TSG Hoffenheim,"1,50 mill. âŹ","3,20 mill. âŹ"
16442,2619.0,06/07,01/07/2006,Stuttgart II,VfB Stuttgart,500 miles âŹ,-
16443,2619.0,05/06,01/07/2005,VfB Stuttg. U19,Stuttgart II,-,-
16444,2619.0,04/05,01/07/2004,Stuttgart U17,VfB Stuttg. U19,-,-
16445,2619.0,02/03,01/07/2002,Stuttgart Jgd.,Stuttgart U17,-,-
16446,2619.0,00/01,01/07/2000,KĂśnigsbr. Jgd.,Stuttgart Jgd.,-,Libre
16447,2619.0,95/96,01/07/1995,Wasseralf. Jgd.,KĂśnigsbr. Jgd.,-,Libre
16448,2620.0,16/17,01/07/2016,Fenerbahce,Besiktas,"6,00 mill. €",Libre
16449,2620.0,07/08,18/07/2007,Genclerbirligi,Fenerbahce,100 miles €,"1,40 mill. €"
16450,2620.0,06/07,30/06/2007,GB Oftasspor,Genclerbirligi,100 miles €,Fin de préstamo
16451,2620.0,06/07,15/08/2006,Genclerbirligi,GB Oftasspor,100 miles €,Préstamo
16452,2620.0,05/06,01/08/2005,GB Asasspor,Genclerbirligi,-,Libre
16453,2620.0,04/05,09/08/2004,G.Birligi II,GB Asasspor,-,Libre
16454,2620.0,03/04,30/06/2004,GB Asasspor,G.Birligi II,-,Fin de préstamo
16455,2620.0,03/04,20/08/2003,G.Birligi II,GB Asasspor,-,Préstamo
16456,2620.0,02/03,09/08/2002,Bursa Yol Jgd,G.Birligi II,-,Libre
16457,2621.0,09/10,01/07/2009,Besiktas II,Besiktas,100 miles €,-
16458,2621.0,07/08,26/01/2008,Besiktas Jugend,Besiktas II,-,-
16459,2622.0,13/14,31/07/2013,PSV Eindhoven,Besiktas,"3,25 mill. €",Libre
16460,2622.0,10/11,01/07/2010,FC Copenhague,PSV Eindhoven,"3,50 mill. €",Libre
16461,2622.0,05/06,01/01/2006,Helsingborgs IF,FC Copenhague,850 miles €,"1,50 mill. €"
16462,2622.0,04/05,01/01/2005,Östers IF,Helsingborgs IF,50 miles €,"1,50 mill. €"
16463,2622.0,02/03,01/01/2003,Toronto Lynx,Östers IF,-,Libre
16464,2622.0,02/03,01/07/2002,York Region,Toronto Lynx,-,?
16465,2623.0,12/13,01/07/2012,Arsenal U21,Besiktas,175 miles €,500 miles €
16466,2623.0,09/10,01/07/2009,FC Arsenal U18,Arsenal Res.,-,-
16467,2623.0,08/09,01/09/2008,AZ U17,FC Arsenal U18,-,?
16468,2624.0,14/15,27/01/2015,Hamburgo,Besiktas,"2,50 mill. âŹ",450 miles âŹ
16469,2624.0,10/11,30/06/2011,Alem. Aachen,Hamburgo,"1,25 mill. âŹ",Fin de prĂŠstamo
16470,2624.0,10/11,02/07/2010,Hamburgo,Alem. Aachen,300 miles âŹ,PrĂŠstamo
16471,2624.0,09/10,01/07/2009,B. Dortmund U19,Hamburgo,-,Libre
16472,2624.0,07/08,01/07/2007,B. Dortmund U17,B. Dortmund U19,-,-
16473,2624.0,05/06,01/07/2005,Dortmund Jgd.,B. Dortmund U17,-,-
16474,2624.0,03/04,01/07/2003,SCW Pad. Jgd.,Dortmund Jgd.,-,Libre
16475,2625.0,16/17,31/08/2016,Leicester City,Besiktas,"4,50 mill. €",Libre
16476,2625.0,15/16,19/08/2015,SSC Napoli,Leicester City,"7,50 mill. €","7,00 mill. €"
16477,2625.0,11/12,11/07/2011,Udinese Calcio,SSC Napoli,"15,00 mill. €","18,00 mill. €"
16478,2625.0,07/08,04/07/2007,FC Zürich,Udinese,950 miles €,"1,00 mill. €"
16479,2625.0,05/06,27/01/2006,FC Aarau,FC Zürich,500 miles €,300 miles €
16480,2625.0,04/05,29/01/2005,FC Basel U21,FC Aarau,50 miles €,Libre
16481,2625.0,02/03,01/07/2002,Solothurn U21,FC Basel U21,-,Libre
16482,2625.0,98/99,01/07/1998,FC Olten Jugend,Solothurn U21,-,Libre
16483,2626.0,11/12,01/07/2011,Rapid Viena,Besiktas,"2,25 mill. €",750 miles €
16484,2626.0,04/05,01/01/2005,Rapid U19,Rapid Viena,-,-
16485,2626.0,03/04,01/07/2003,Rapid Jugend,Rapid U19,-,-
16486,2627.0,16/17,23/08/2016,Benfica,Besiktas,"7,50 mill. €","Tarifa de préstamo:2,00 mill. €"
16487,2627.0,14/15,05/07/2014,EC Bahia,Benfica,400 miles €,"4,00 mill. €"
16488,2627.0,12/13,01/01/2013,EC Bahia B,EC Bahia,-,-
16489,2628.0,16/17,04/01/2017,RC Deportivo,Besiktas,"5,00 mill. €",Libre
16490,2628.0,16/17,15/09/2016,Sin equipo,RC Deportivo,"5,00 mill. €",-
16491,2628.0,16/17,10/09/2016,Al-Ain FC,Sin equipo,"5,00 mill. €",-
16492,2628.0,15/16,01/07/2015,Kasimpasa,Al-Ain FC,"5,00 mill. €","2,50 mill. €"
16493,2628.0,13/14,01/07/2013,AFC Ajax,Kasimpasa,"4,00 mill. €",Libre
16494,2628.0,12/13,31/08/2012,TSG Hoffenheim,AFC Ajax,"4,50 mill. €",Libre
16495,2628.0,10/11,25/01/2011,FC Liverpool,TSG Hoffenheim,"6,50 mill. €","7,00 mill. €"
16496,2628.0,07/08,14/07/2007,AFC Ajax,FC Liverpool,"8,00 mill. €","17,25 mill. €"
16497,2628.0,04/05,01/07/2004,Ajax U19,AFC Ajax,-,-
16498,2628.0,03/04,01/07/2003,Ajax U17,Ajax U19,-,-
16499,2628.0,01/02,01/07/2001,Ajax Youth,Ajax U17,-,-
16500,2628.0,97/98,01/01/1998,ASV Fortius Jgd,Ajax Youth,-,Libre
16501,2629.0,15/16,22/07/2015,FC Porto,Besiktas,"5,50 mill. €","1,20 mill. €"
16502,2629.0,13/14,01/01/2014,Al-Ahli (UAE),FC Porto,"1,50 mill. €",Libre
16503,2629.0,12/13,07/01/2013,Besiktas,Al-Ahli (UAE),"7,00 mill. €",Libre
16504,2629.0,10/11,01/07/2010,Inter,Besiktas,"12,00 mill. €","7,30 mill. €"
16505,2629.0,08/09,30/06/2009,Chelsea,Inter,"17,50 mill. €",Fin de préstamo
16506,2629.0,08/09,02/02/2009,Inter,Chelsea,"25,00 mill. €",Préstamo
16507,2629.0,08/09,01/09/2008,FC Porto,Inter,"23,00 mill. €","24,60 mill. €"
16508,2629.0,04/05,06/07/2004,FC Barcelona,FC Porto,-,"6,00 mill. €"
16509,2629.0,03/04,18/07/2003,Sporting CP,FC Barcelona,-,"6,35 mill. €"
16510,2629.0,01/02,01/07/2001,Sporting B,Sporting CP,-,-
16511,2629.0,00/01,01/01/2001,Sporting U19,Sporting B,-,-
16512,2629.0,00/01,01/07/2000,Sporting Sub17,Sporting U19,-,-
16513,2629.0,98/99,01/07/1998,Sporting Sub-15,Sporting Sub17,-,-
16514,2630.0,15/16,30/06/2016,Rayo Vallecano,Besiktas,"2,50 mill. €",Fin de préstamo
16515,2630.0,15/16,29/01/2016,Besiktas,Rayo Vallecano,"2,50 mill. €",Tarifa de préstamo:300 miles €
16516,2630.0,15/16,23/01/2016,Spartak Moskva,Besiktas,"2,50 mill. €","1,30 mill. €"
16517,2630.0,13/14,26/07/2013,Kuban Krasnodar,Spartak Moskva,"6,50 mill. €","8,00 mill. €"
16518,2630.0,12/13,09/08/2012,AFC Ajax,Kuban Krasnodar,600 miles €,"3,00 mill. €"
16519,2630.0,10/11,01/07/2010,Ajax B,AFC Ajax,-,-
16520,2630.0,09/10,01/07/2009,Ajax U19,Ajax B,-,-
16521,2630.0,07/08,01/07/2007,Ajax U17,Ajax U19,-,-
16522,2630.0,05/06,01/07/2005,Ajax Youth,Ajax U17,-,-
16523,2631.0,16/17,30/01/2017,SH Shenhua,Besiktas,"12,00 mill. €",Préstamo
16524,2631.0,15/16,01/07/2015,Besiktas,SH Shenhua,"10,00 mill. €","13,00 mill. €"
16525,2631.0,14/15,18/07/2014,Chelsea,Besiktas,"11,00 mill. €","6,00 mill. €"
16526,2631.0,12/13,04/01/2013,Newcastle Utd.,Chelsea,"15,00 mill. €","8,50 mill. €"
16527,2631.0,11/12,01/07/2011,West Ham Utd.,Newcastle Utd.,"7,00 mill. €",Libre
16528,2631.0,10/11,24/01/2011,TSG Hoffenheim,West Ham Utd.,"9,00 mill. €",800 miles €
16529,2631.0,07/08,29/08/2007,Exc. Mouscron,TSG Hoffenheim,"1,00 mill. €","3,00 mill. €"
16530,2631.0,06/07,01/07/2006,FC Rouen,Exc. Mouscron,-,Libre
16531,2631.0,05/06,01/07/2005,FC Rouen B,FC Rouen,-,-
16532,2632.0,16/17,29/08/2016,FC Porto,Besiktas,"10,50 mill. €","Tarifa de préstamo:2,50 mill. €"
16533,2632.0,14/15,24/08/2014,FC Lorient,FC Porto,"5,50 mill. €","3,00 mill. €"
16534,2632.0,13/14,01/07/2013,Valenciennes FC,FC Lorient,"2,00 mill. €",Libre
16535,2632.0,10/11,01/07/2010,Cotonsport,Valenciennes FC,200 miles €,?
16536,2632.0,09/10,01/07/2009,eigene Jugend,Cotonsport,-,-
16537,2633.0,14/15,01/07/2014,Gaziantepspor,Besiktas,"6,00 mill. €",Libre
16538,2633.0,10/11,29/01/2011,E. de Francfort,Gaziantepspor,400 miles €,550 miles €
16539,2633.0,09/10,01/07/2009,Frankfurt U19,E. de Francfort,-,-
16540,2633.0,07/08,01/07/2007,Frankfurt U17,Frankfurt U19,-,-
16541,2634.0,15/16,30/06/2016,Antalyaspor,Besiktas,"2,60 mill. €",Fin de préstamo
16542,2634.0,15/16,19/01/2016,Besiktas,Antalyaspor,"2,60 mill. €",Préstamo
16543,2634.0,15/16,18/01/2016,Konyaspor,Besiktas,"2,60 mill. €",Fin de préstamo
16544,2634.0,15/16,28/08/2015,Besiktas,Konyaspor,"3,00 mill. €",Préstamo
16545,2634.0,14/15,30/06/2015,Eskisehirspor,Besiktas,"3,00 mill. €",Fin de préstamo
16546,2634.0,14/15,04/08/2014,Besiktas,Eskisehirspor,"1,70 mill. €",Préstamo
16547,2634.0,13/14,05/07/2013,Antalyaspor,Besiktas,"1,50 mill. €","1,65 mill. €"
16548,2634.0,13/14,01/07/2013,Kayserispor,Antalyaspor,"1,50 mill. €",500 miles €
16549,2634.0,12/13,30/06/2013,Antalyaspor,Kayserispor,"1,50 mill. €",Fin de préstamo
16550,2634.0,12/13,05/09/2012,Kayserispor,Antalyaspor,700 miles €,Tarifa de préstamo:100 miles €
