,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
2279,tmssl.akamaized.net//images/portrait/header/229292-1448381570.png?lm=1448381690,Edvinas Gertmonas,-,30,Lituania,//tmssl.akamaized.net//images/flagge/verysmall/98.png?lm=1396275486,300 miles € ,87.0,"1,89m",derecho,20,01/06/1996,30.06.2019,Portero,01/01/2015,CH Conseil et Management,Šilalė  ,-
2280,tmssl.akamaized.net//images/portrait/header/127610-1448381678.png?lm=1448381886,Mexer,-,4,Mozambique,//tmssl.akamaized.net//images/flagge/verysmall/115.png?lm=1396275478,"4,00 mill. € ",87.0,"1,88m",derecho,28,08/09/1988,30.06.2019,Defensa - Defensa central,01/07/2014,MFS - Managing Football Stars,Maputo  ,-
2281,tmssl.akamaized.net//images/portrait/header/72857-1418828536.jpg?lm=1433144910,Pedro Mendes,Pedro Filipe Teodosio Mendes,5,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"3,00 mill. € ",87.0,"1,87m",derecho,26,01/10/1990,30.06.2019,Defensa - Defensa central,06/07/2015,-,Neuchâtel  ,-
2282,tmssl.akamaized.net//images/portrait/header/284732-1449585480.jpg?lm=1449585606,Ramy Bensebaini,رامي بن سبعيني,15,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,"2,00 mill. € ",87.0,"1,86m",izquierdo,21,16/04/1995,30.06.2020,Defensa - Defensa central,05/07/2016,ppsports,Constantine  ,-
2283,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Joris Gnagnon,-,32,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,25 mill. € ",87.0,"1,83m",derecho,20,13/01/1997,30.06.2019,Defensa - Defensa central,01/07/2016,-,Bondy  ,-
2284,tmssl.akamaized.net//images/portrait/header/3525-1448381751.png?lm=1448381896,Sylvain Armand,-,22,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,300 miles € ,87.0,"1,82m",izquierdo,36,01/08/1980,30.06.2017,Defensa - Defensa central,01/07/2013,Léandre Chouya,Saint-Étienne  ,-
2285,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jérémy Gelin,-,44,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,87.0,"1,82m",derecho,19,24/04/1997,30.06.2019,Defensa - Defensa central,01/07/2016,-,Quimper  ,-
2286,tmssl.akamaized.net//images/portrait/header/39913-1448381857.png?lm=1448382127,Ludovic Baal,-,24,Guayana Francesa,//tmssl.akamaized.net//images/flagge/verysmall/252.png?lm=1396275477,"1,50 mill. € ",87.0,"1,76m",izquierdo,30,24/05/1986,30.06.2019,Defensa - Lateral izquierdo,01/07/2015,Sin agente,Cayenne  ,-
2287,tmssl.akamaized.net//images/portrait/header/66052-1415001214.jpg?lm=1433144863,Ermir Lenjani,-,17,Albania,//tmssl.akamaized.net//images/flagge/verysmall/3.png?lm=1396275478,"1,00 mill. € ",87.0,"1,75m",izquierdo,27,05/08/1989,30.06.2017,Defensa - Lateral izquierdo,06/01/2015,ESHA,Prishtinë  ,-
2288,tmssl.akamaized.net//images/portrait/header/237000-1444040531.jpg?lm=1444040556,Afonso Figueiredo,Afonso Mendes Ribeiro Figueiredo,25,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,00 mill. € ",87.0,"1,70m",izquierdo,24,06/01/1993,30.06.2020,Defensa - Lateral izquierdo,01/07/2016,International Foot,Oeiras  ,-
2289,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Namakoro Diallo,-,41,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,300 miles € ,87.0,"1,77m",izquierdo,20,29/03/1996,30.06.2019,Defensa - Lateral izquierdo,01/07/2016,Carmenta,Saint-Denis  ,-
2290,tmssl.akamaized.net//images/portrait/header/39906-1448382196.png?lm=1448382234,Romain Danzé,-,29,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",87.0,"1,84m",derecho,30,03/07/1986,30.06.2019,Defensa - Lateral derecho,01/07/2006,GROUPE USM,Douarnenez  ,-
2291,tmssl.akamaized.net//images/portrait/header/278553-1422966006.jpg?lm=1433144191,Dimitri Kevin Cavaré,-,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,25 mill. € ",87.0,"1,84m",derecho,22,05/02/1995,30.06.2018,Defensa - Lateral derecho,02/02/2015,MSM &amp; C SARL,Pointe-à-Pitre  ,-
2292,tmssl.akamaized.net//images/portrait/header/118303-1448382221.png?lm=1448382253,Mehdi Zeffane,-,2,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,"1,00 mill. € ",87.0,"1,76m",derecho,24,19/05/1992,30.06.2019,Defensa - Lateral derecho,12/08/2015,-,Sainte-Foy-lès-Lyon  ,-
2293,tmssl.akamaized.net//images/portrait/header/20081-1465552503.jpg?lm=1465552516,Gelson Fernandes,Gélson da Conceição Tavares Fernandes,6,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,"3,00 mill. € ",87.0,"1,79m",derecho,30,02/09/1986,30.06.2018,Medio campo - Pivote,04/08/2014,IFM,Praia  ,-
2294,tmssl.akamaized.net//images/portrait/header/43458-1419239248.jpg?lm=1433144571,Clément Chantôme,-,8,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",87.0,"1,80m",derecho,29,11/09/1987,30.06.2019,Medio campo - Pivote,01/07/2016,S.C. Sports Management,Sens  ,-
2295,tmssl.akamaized.net//images/portrait/header/288248-1468399053.jpg?lm=1468399073,Denis Will Poha,-,36,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,250 miles € ,87.0,"1,73m",derecho,19,28/05/1997,30.06.2019,Medio campo - Pivote,01/07/2016,Mondial Promotion,Lannion  ,-
2296,tmssl.akamaized.net//images/portrait/header/84301-1448382394.png?lm=1448382418,Benjamin André,-,21,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,50 mill. € ",87.0,"1,80m",derecho,26,03/08/1990,30.06.2018,Medio campo - Medio centro,01/07/2014,Sin resolverse,Nizza  ,-
2297,tmssl.akamaized.net//bilder/spielerfotos/s_203507_7874_2010_1.jpg?lm=0,Adrien Hunou,-,23,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",87.0,"1,78m",derecho,23,19/01/1994,30.06.2017,Medio campo - Medio centro,01/07/2013,-,Evry  ,-
2298,tmssl.akamaized.net//images/portrait/header/125783-1448968613.jpg?lm=1448968646,Sanjin Prcic,Sanjin Prcić,26,Bosnia y Herzegovina,//tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1396275450,"1,25 mill. € ",87.0,"1,82m",derecho,23,20/11/1993,30.06.2018,Medio campo - Medio centro,30/07/2014,Fabio Algeri,Belfort  ,-
2299,tmssl.akamaized.net//images/portrait/header/18912-1448382467.jpg?lm=1448382501,Yoann Gourcuff,Yoann Miguel Gourcuff,28,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,50 mill. € ",87.0,"1,85m",derecho,30,11/07/1986,30.06.2018,Medio campo - Medio centro ofensivo,14/09/2015,Alain Migliaccio,Ploemeur  ,-
2300,tmssl.akamaized.net//bilder/spielerfotos/s_182916_10844_2010_1.jpg?lm=0,Wesley Saïd,-,11,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",87.0,"1,71m",derecho,21,19/04/1995,30.06.2019,Delantero - Extremo izquierdo,01/07/2013,Together For You,Noisy-le-Grand  ,-
2301,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Adama Diakhaby,-,31,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",87.0,"1,84m",izquierdo,20,05/07/1996,30.06.2019,Delantero - Extremo izquierdo,04/07/2016,-,Ajaccio  ,-
2302,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,James Lea Siliki,-,37,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,87.0,"1,83m",derecho,20,12/06/1996,30.06.2019,Delantero - Extremo izquierdo,01/07/2016,-,Sarcelles  ,-
2303,tmssl.akamaized.net//images/portrait/header/265504-1485792661.jpg?lm=1485792673,Ndombe Mubele,-,19,República Democrática del Congo,//tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1396275486,"1,30 mill. € ",87.0,"1,74m",derecho,24,17/04/1992,-,Delantero - Extremo derecho,30/01/2017,SPORTBACK,Kinshasa  ,-
2304,tmssl.akamaized.net//bilder/spielerfotos/s_39883_984_2013_09_27_1.jpg?lm=0,Morgan Amalfitano,-,-,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",87.0,"1,78m",derecho,31,20/03/1985,30.06.2019,Delantero - Extremo derecho,31/01/2017,FAME US Sport Agency,Nizza  ,-
2305,tmssl.akamaized.net//bilder/spielerfotos/s_76293_26_2014_03_21_1.jpg?lm=0,Giovanni Sio,Giovanni-Guy Yann Sio,13,Costa de Marfil,//tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1396275488,"5,00 mill. € ",87.0,"1,80m",izquierdo,27,31/03/1989,30.06.2018,Delantero - Delantero centro,01/07/2015,Change4S,Saint-Sébastien-sur-Loire  ,-
2306,tmssl.akamaized.net//images/portrait/header/292822-1448021738.jpg?lm=1448021758,Aldo Kalulu,Aldo Kalulu Kyatengwa,14,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",87.0,"1,66m",derecho,21,21/01/1996,30.06.2017,Delantero - Delantero centro,09/01/2017,H2C Sport Consulting,Lyon  ,-
2307,tmssl.akamaized.net//images/portrait/header/127181-1449133144.jpg?lm=1449133167,Benjamin Lecomte,-,40,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,00 mill. € ",88.0,"1,84m",derecho,25,26/04/1991,30.06.2019,Portero,01/07/2010,-,Paris  ,-
2308,tmssl.akamaized.net//bilder/spielerfotos/s_81543_1161_2012_2.jpg?lm=0,Paul Delecroix,-,16,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",88.0,"1,84m",derecho,28,14/10/1988,30.06.2019,Portero,01/07/2016,-,Amiens  ,-
2309,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Anthony Lamonge,-,1,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,88.0,-,-,20,04/04/1996,30.06.2017,Portero,01/07/2016,-,Le Port  ,-
2310,tmssl.akamaized.net//bilder/spielerfotos/s_111026_750_2012_2.jpg?lm=0,Mathieu Peybernes,-,-,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,50 mill. € ",88.0,"1,87m",derecho,26,21/10/1990,30.06.2020,Defensa - Defensa central,11/01/2017,Elite Consulting Europe,Toulouse  ,-
2311,tmssl.akamaized.net//images/portrait/header/81663-1449572322.jpg?lm=1449572349,Zargo Touré,-,5,Senegal,//tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1396275486,"2,00 mill. € ",88.0,"1,83m",derecho,27,11/11/1989,30.06.2019,Defensa - Defensa central,31/08/2015,Univers Management,Dakar  ,-
2312,tmssl.akamaized.net//images/portrait/header/154199-1449572254.jpg?lm=1449572332,Wesley Lautoa,-,24,Nueva Caledonia,//tmssl.akamaized.net//images/flagge/verysmall/236.png?lm=1416305300,"2,00 mill. € ",88.0,"1,84m",izquierdo,29,25/08/1987,30.06.2018,Defensa - Defensa central,31/01/2012,-,Épernay  ,-
2313,tmssl.akamaized.net//images/portrait/header/12906-1447228443.jpg?lm=1447228486,Mickael Ciani,Michaël Ciani,13,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,88.0,"1,92m",derecho,32,06/04/1984,30.06.2017,Defensa - Defensa central,08/09/2016,Marco Kirdemir,Paris  ,-
2314,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Ibrahima Conté,-,32,Guina,//tmssl.akamaized.net//images/flagge/verysmall/59.png?lm=1396275478,150 miles € ,88.0,"1,91m",-,21,03/04/1995,30.06.2019,Defensa - Defensa central,01/11/2016,-,Conakry  ,-
2315,tmssl.akamaized.net//images/portrait/header/120651-1449572645.jpg?lm=1449572712,Vincent Le Goff,-,25,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",88.0,"1,67m",izquierdo,27,15/10/1989,30.06.2018,Defensa - Lateral izquierdo,17/07/2014,Léandre Chouya,Quimper  ,-
2316,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Bradley Mazikou,-,3,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,300 miles € ,88.0,"1,72m",izquierdo,20,02/06/1996,30.06.2019,Defensa - Lateral izquierdo,01/07/2016,-,Orléans  ,-
2317,tmssl.akamaized.net//images/portrait/header/203517-1448382155.png?lm=1448382246,Steven Moreira,-,20,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",88.0,"1,80m",derecho,22,13/08/1994,30.06.2020,Defensa - Lateral derecho,30/08/2016,firsteleven ISM development,Noisy-le-Grand  ,-
2318,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Erwin Koffi,-,34,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,750 miles € ,88.0,"1,78m",derecho,22,10/01/1995,30.06.2019,-,13/09/2016,GROUPE USM,Paris  ,-
2319,tmssl.akamaized.net//images/portrait/header/93744-1449572697.jpg?lm=1449572731,Pape Paye,Pape Abdou Paye,29,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,88.0,"1,70m",derecho,26,31/05/1990,30.06.2018,Defensa - Lateral derecho,01/07/2015,-,Lyon  ,-
2320,tmssl.akamaized.net//images/portrait/header/168536-1478771747.jpg?lm=1478771935,Alhassan Wakaso,-,-,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,"1,75 mill. € ",88.0,"1,80m",derecho,25,07/01/1992,30.06.2019,Medio campo - Pivote,10/01/2017,Sin agente,-,-
2321,tmssl.akamaized.net//images/portrait/header/75282-1449572381.jpg?lm=1449572418,François Bellugou,-,6,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",88.0,"1,88m",derecho,29,25/04/1987,30.06.2018,Medio campo - Pivote,01/09/2014,CLK FOOT,Prades  ,-
2322,tmssl.akamaized.net//images/portrait/header/20622-1448018961.jpg?lm=1448018981,Arnold Mvuemba,Arnold Mvuemba Makengo,7,República Democrática del Congo,//tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1396275486,"1,00 mill. € ",88.0,"1,72m",derecho,32,28/01/1985,30.06.2018,Medio campo - Pivote,06/09/2016,H2C Sport Consulting,Alençon  ,-
2323,tmssl.akamaized.net//images/portrait/header/203655-1445518239.jpg?lm=1445518249,Cafú,Carlos Miguel Ribeiro Dias,8,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"2,50 mill. € ",88.0,"1,83m",derecho,23,26/02/1993,30.06.2020,Medio campo - Medio centro,01/07/2016,Ulisses Santos - US11,Guimarães  ,-
2324,tmssl.akamaized.net//images/portrait/header/98315-1449572838.jpg?lm=1449572893,Walid Mesloub,وليد مسلوب,17,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,"1,50 mill. € ",88.0,"1,81m",derecho,31,04/09/1985,30.06.2018,Medio campo - Medio centro,01/07/2014,Mondial Promotion,Trappes  ,-
2325,tmssl.akamaized.net//images/portrait/header/465830-1479730492.jpg?lm=1479730509,Mattéo Guendouzi,-,4,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,600 miles € ,88.0,"1,80m",-,17,14/04/1999,30.06.2019,Medio campo - Medio centro,23/09/2016,Asesor es jugador conocido por debajo de 18,Poissy  ,-
2326,tmssl.akamaized.net//images/portrait/header/384593-1445959035.jpg?lm=1445959060,Alexis Claude Maurice,-,18,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,88.0,"1,74m",-,18,06/06/1998,30.06.2021,Medio campo - Interior izquierdo,01/07/2016,-,Noisy-le-Grand  ,-
2327,tmssl.akamaized.net//images/portrait/header/255220-1449572967.jpg?lm=1449573118,Romain Philippoteaux,-,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",88.0,"1,70m",ambidiestro,28,02/03/1988,30.06.2019,Delantero - Extremo izquierdo,01/02/2015,-,Apt  ,-
2328,tmssl.akamaized.net//bilder/spielerfotos/s_39909_762_2012_1.jpg?lm=0,Sylvain Marveaux,-,10,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",88.0,"1,72m",izquierdo,30,15/04/1986,30.06.2017,Delantero - Extremo izquierdo,15/07/2016,WB-Sportmanagement,Vannes  ,-
2329,tmssl.akamaized.net//images/portrait/header/112022-1449573036.jpg?lm=1449573138,Maxime Barthelmé,-,28,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",88.0,"1,76m",izquierdo,28,08/09/1988,30.06.2017,Delantero - Extremo izquierdo,01/07/2009,EUROPE SPORTS GROUP,Sartrouville  ,-
2330,tmssl.akamaized.net//images/portrait/header/206912-1449739121.jpg?lm=1449739191,Jimmy Cabot,-,27,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,50 mill. € ",88.0,"1,64m",derecho,22,18/04/1994,30.06.2020,Delantero - Extremo derecho,30/01/2016,Soccertalents,Chambéry  ,-
2331,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Issam Ben Khemis,-,26,Túnez,//tmssl.akamaized.net//images/flagge/verysmall/173.png?lm=1396275477,400 miles € ,88.0,"1,75m",ambidiestro,21,10/01/1996,30.06.2017,Delantero - Extremo derecho,01/07/2016,-,Paris  ,-
2332,tmssl.akamaized.net//images/portrait/header/59957-1464690046.jpg?lm=1464690094,Benjamin Moukandjo,Benjamin Moukandjo Bilé,12,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,"5,75 mill. € ",88.0,"1,80m",derecho,28,12/11/1988,30.06.2018,Delantero - Delantero centro,05/08/2015,Azzunto AG,Douala  ,-
2333,tmssl.akamaized.net//images/portrait/header/146805-1449573579.jpg?lm=1449573663,Waris Majeed,Abdul Majeed Waris,9,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,"4,50 mill. € ",88.0,"1,72m",derecho,25,19/09/1991,30.06.2020,Delantero - Delantero centro,06/08/2015,HCM Sport Agency,Tamale  ,-
2334,tmssl.akamaized.net//images/portrait/header/111048-1444909952.jpg?lm=1444909973,Benjamin Jeannot,-,22,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",88.0,"1,83m",derecho,25,22/01/1992,30.06.2020,Delantero - Delantero centro,01/07/2014,Miembro de su familia,Laxou  ,-
2335,tmssl.akamaized.net//bilder/spielerfotos/s_3266_1158_2012_2.jpg?lm=0,Jérémie Aliadière,-,14,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",88.0,"1,83m",derecho,33,30/03/1983,30.06.2017,Delantero - Delantero centro,20/09/2016,Mick Oliver,Rambouillet  ,-
2336,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Mohamed Mara,-,21,Guina,//tmssl.akamaized.net//images/flagge/verysmall/59.png?lm=1396275478,600 miles € ,88.0,"1,70m",-,20,12/12/1996,30.06.2018,Delantero - Delantero centro,01/07/2016,-,Conakry  ,-
2337,tmssl.akamaized.net//images/portrait/header/18940-1449648468.jpg?lm=1449648507,Rémy Riou,-,1,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"4,00 mill. € ",89.0,"1,91m",derecho,29,06/08/1987,30.06.2018,Portero,01/07/2012,score agencies,Lyon  ,-
2338,tmssl.akamaized.net//images/portrait/header/127188-1449648488.jpg?lm=1449648516,Maxime Dupé,-,30,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,600 miles € ,89.0,"1,88m",derecho,23,04/03/1993,30.06.2018,Portero,01/07/2011,GROUPE USM,Malestroit  ,-
2339,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Alexandre Olliero,-,16,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,89.0,"1,93m",-,21,15/02/1996 Feliz cumpleaños,-,Portero,01/07/2016,-,La Rochelle  ,-
2340,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Quentin Braat,-,40,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,89.0,"1,93m",-,19,06/07/1997,-,Portero,01/07/2016,-,Fontainebleau  ,-
2341,tmssl.akamaized.net//images/portrait/header/329145-1467268429.jpg?lm=1467268441,Diego Carlos,Diego Carlos Santos Silva,3,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"2,50 mill. € ",89.0,"1,85m",derecho,23,15/03/1993,20.06.2021,Defensa - Defensa central,01/07/2016,MNM Sports Management,Barra Bonita (SP)  ,-
2342,tmssl.akamaized.net//images/portrait/header/183031-1449648460.jpg?lm=1449648485,Koffi Djidji,Lévy Koffi Djidji,26,Costa de Marfil,//tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1396275488,"1,75 mill. € ",89.0,"1,81m",derecho,24,30/11/1992,30.06.2018,Defensa - Defensa central,01/07/2011,BESTWAY SOCCER LIMITED,Bagnolet  ,-
2343,tmssl.akamaized.net//images/portrait/header/55237-1434005941.jpg?lm=1434005964,Oswaldo Vizcarrondo,Oswaldo Augusto Vizcarrondo Araujo,4,Venezuela,//tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1396275478,800 miles € ,89.0,"1,91m",ambidiestro,32,31/05/1984,30.06.2018,Defensa - Defensa central,03/07/2013,-,Caracas  ,adidas
2344,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Anthony Walongwa,-,17,República Democrática del Congo,//tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1396275486,300 miles € ,89.0,"1,88m",derecho,23,15/10/1993,30.06.2017,Defensa - Defensa central,01/01/2015,BESTWAY SOCCER LIMITED,Nantes  ,-
2345,tmssl.akamaized.net//images/portrait/header/182323-1444138981.jpg?lm=1444139000,Lucas Lima,-,6,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"1,25 mill. € ",89.0,"1,78m",izquierdo,25,10/10/1991,30.06.2020,-,01/07/2016,EUROPE SPORTS GROUP,EstaĂ§ĂŁo (RS)  ,-
2346,tmssl.akamaized.net//images/portrait/header/66398-1449648583.jpg?lm=1449648673,Wilfried Moimbé,-,13,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",89.0,"1,73m",izquierdo,28,18/10/1988,30.06.2018,Defensa - Lateral izquierdo,01/07/2015,-,Vichy  ,-
2347,tmssl.akamaized.net//images/portrait/header/236400-1449648610.jpg?lm=1449648682,Léo Dubois,-,15,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,75 mill. € ",89.0,"1,78m",derecho,22,14/09/1994,30.06.2018,Defensa - Lateral derecho,01/07/2014,EW Management GmbH,Segré  ,-
2348,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Enock Kwateng,-,25,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,600 miles € ,89.0,"1,83m",derecho,19,09/04/1997,30.06.2019,Defensa - Lateral derecho,21/12/2015,-,Mantes-la-Jolie  ,-
2349,tmssl.akamaized.net//images/portrait/header/332889-1449648802.jpg?lm=1449648833,Valentin Rongier,-,28,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,50 mill. € ",89.0,"1,72m",derecho,22,07/12/1994,30.06.2020,Medio campo - Pivote,01/07/2014,-,Macon  ,-
2350,tmssl.akamaized.net//bilder/spielerfotos/s_31952_58_2012_2.jpg?lm=0,Guillaume Gillet,-,27,Bélgica,//tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1396275450,"1,75 mill. € ",89.0,"1,86m",derecho,32,09/03/1984,30.06.2018,Medio campo - Pivote,01/01/2016,SportPlus Football Management,Liège  ,adidas
2351,tmssl.akamaized.net//images/portrait/header/181382-1485420758.jpg?lm=1485420771,Abdoulaye Touré,-,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,400 miles € ,89.0,"1,87m",derecho,22,03/03/1994,30.06.2017,Medio campo - Pivote,01/07/2012,-,Nantes  ,-
2352,tmssl.akamaized.net//bilder/spielerfotos/s_215977_14171_2012_1.jpg?lm=0,Adrien Thomasson,-,8,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,75 mill. € ",89.0,"1,77m",izquierdo,23,10/12/1993,30.06.2018,Medio campo - Medio centro,01/07/2015,MSM &amp; C SARL,Bourg-Saint-Maurice  ,-
2353,tmssl.akamaized.net//images/portrait/header/112465-1445515367.jpg?lm=1445515382,Sérgio Oliveira,Sérgio Miguel Relvas de Oliveira,23,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"2,50 mill. € ",89.0,"1,81m",derecho,24,02/06/1992,30.06.2017,Medio campo - Interior derecho,31/01/2017,Sbsfoot,Paços de Brandão  ,-
2354,tmssl.akamaized.net//bilder/spielerfotos/s_51040_931_2013_10_11_1.jpg?lm=0,Alexander Kacaniklic,Alexander Kačaniklić,11,Suecia,//tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1396275478,"1,50 mill. € ",89.0,"1,81m",izquierdo,25,13/08/1991,30.06.2020,Medio campo - Interior izquierdo,01/07/2016,Miralem Jaganjac,Helsingborg  ,-
2355,tmssl.akamaized.net//images/portrait/header/372711-1470481227.jpg?lm=1470481262,Amine Harit,-,14,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",89.0,"1,79m",-,19,18/06/1997,30.06.2020,Medio campo - Medio centro ofensivo,01/07/2016,MSM &amp; C SARL,Pontoise  ,-
2356,tmssl.akamaized.net//images/portrait/header/69246-1473511828.jpg?lm=1473511856,Prejuce Nakoulma,Nguimbe Prejuce Nakoulma,22,Burkina Faso,//tmssl.akamaized.net//images/flagge/verysmall/29.png?lm=1396275478,"1,50 mill. € ",89.0,"1,78m",derecho,29,21/04/1987,30.06.2019,Delantero - Extremo izquierdo,31/01/2017,Atheneum Group,Ougadougou  ,-
