,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
4683,tmssl.akamaized.net//bilder/spielerfotos/s_89394_2963_2013_06_10_1.jpg?lm=0,Damien McCrory,Damien Paul McCrory,14,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,175 miles € ,178.0,"1,88m",izquierdo,26,23/02/1990,30.06.2017,Defensa - Lateral izquierdo,01/07/2012,-,Limerick  ,-
4684,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Ryan Delaney,-,23,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,100 miles € ,178.0,-,-,20,06/09/1996,30.06.2018,Defensa - Lateral izquierdo,25/07/2016,-,Wexford  ,-
4685,tmssl.akamaized.net//bilder/spielerfotos/s_91286_603_2013_09_26_1.jpg?lm=0,John Brayford,John Robert Brayford,3,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,25 mill. € ",178.0,"1,73m",derecho,29,29/12/1987,31.05.2017,Defensa - Lateral derecho,19/08/2016,-,Stoke-on-Trent  ,-
4686,tmssl.akamaized.net//images/portrait/header/192557-1473929219.jpg?lm=1473929245,Jackson Irvine,Jackson Alexander Irvine,36,Australia,//tmssl.akamaized.net//images/flagge/verysmall/12.png?lm=1396275478,350 miles € ,178.0,"1,89m",derecho,23,07/03/1993,30.06.2019,Medio campo - Pivote,15/07/2016,Base Soccer Agency Ltd,Melbourne  ,-
4687,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Tom Naylor,Thomas Keith Naylor,15,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,178.0,"1,88m",derecho,25,28/06/1991,30.06.2017,Medio campo - Pivote,01/07/2015,Star Management Signings Ltd.,Kirkby in Ashfield  ,-
4688,tmssl.akamaized.net//images/portrait/header/148376-1473151733.jpg?lm=1473151751,Lasse Vigen Christensen,-,24,Dinamarca,//tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1396275477,"2,50 mill. € ",178.0,"1,78m",derecho,22,15/08/1994,31.05.2017,Medio campo - Medio centro,27/01/2017,First Touch,Esbjerg  ,-
4689,tmssl.akamaized.net//bilder/spielerfotos/s_91307_1042_2013_02_21_1.jpg?lm=0,Luke Murphy,Luke John Murphy,30,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,00 mill. € ",178.0,"1,86m",derecho,27,21/10/1989,31.05.2017,Medio campo - Medio centro,06/01/2017,-,Alsager  ,-
4690,tmssl.akamaized.net//bilder/spielerfotos/s_46902_164_2013_11_06_1.jpg?lm=0,Lee Williamson,Lee Trevor Williamson,7,Jamaica,//tmssl.akamaized.net//images/flagge/verysmall/76.png?lm=1396275478,350 miles € ,178.0,"1,78m",derecho,34,07/06/1982,30.06.2017,Medio campo - Medio centro,01/08/2016,-,Derby  ,-
4691,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Matt Palmer,Matthew Thomas Palmer,16,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,175 miles € ,178.0,"1,78m",derecho,23,01/08/1993,30.06.2017,Medio campo - Medio centro,01/07/2012,-,Derby  ,-
4692,tmssl.akamaized.net//bilder/spielerfotos/C/X/s_3668_2004_1.jpg?lm=0,Lloyd Dyer,Lloyd Richard Dyer,11,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,500 miles € ,178.0,"1,73m",izquierdo,34,13/09/1982,30.06.2017,Medio campo - Interior izquierdo,25/07/2016,WMG Management (SFX Sports),Birmingham  ,-
4693,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,William Miller,-,18,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,100 miles € ,178.0,"1,75m",derecho,20,08/06/1996,31.05.2017,Medio campo - Medio centro ofensivo,25/08/2016,-,London  ,-
4694,tmssl.akamaized.net//bilder/spielerfotos/s_25366_512_2013_03_08_1.jpg?lm=0,Michael Kightly,Michael John Kightly,28,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,50 mill. € ",178.0,"1,73m",derecho,31,24/01/1986,31.05.2017,Delantero - Extremo izquierdo,31/01/2017,-,Basildon  ,-
4695,tmssl.akamaized.net//bilder/spielerfotos/s_14177_399_2013_11_07_1.jpg?lm=0,Luke Varney,Luke Ivan Varney,19,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,350 miles € ,178.0,"1,81m",derecho,34,28/09/1982,30.06.2018,Delantero - Extremo izquierdo,04/01/2017,Crown Football Ltd,Leicester  ,-
4696,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Lucas Akins,Lucas-Jordan Jeremiah Akins,10,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,200 miles € ,178.0,"1,80m",izquierdo,27,25/02/1989,30.06.2017,Delantero - Extremo derecho,01/07/2014,-,Huddersfield  ,-
4697,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Marcus Harness,Marcus Anthony Myers-Harness,22,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,100 miles € ,178.0,"1,82m",derecho,20,24/02/1996,30.06.2017,Delantero - Extremo derecho,01/07/2014,Full Contact,Coventry  ,-
4698,tmssl.akamaized.net//images/portrait/header/169801-1473149459.jpg?lm=1473149476,Cauley Woodrow,Cauley Martin Woodrow-Patching,12,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,750 miles € ,178.0,"1,84m",-,22,02/12/1994,31.05.2017,Delantero - Delantero centro,27/01/2017,-,Hemel Hempstead  ,Nike
4699,tmssl.akamaized.net//bilder/spielerfotos/e/j/s_16836_2005_1.jpg?lm=0,Chris O'Grady,Christopher James O'Grady,8,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,450 miles € ,178.0,"1,91m",derecho,31,25/01/1986,31.05.2017,Delantero - Delantero centro,16/07/2016,-,Nottingham  ,-
4700,tmssl.akamaized.net//bilder/spielerfotos/s_120599_355_2013_06_07_1.jpg?lm=0,Marvin Sordell,Marvin Anthony Sordell,9,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,400 miles € ,178.0,"1,79m",derecho,25,17/02/1991,30.06.2017,Delantero - Delantero centro,01/01/2017,-,London  ,-
4701,tmssl.akamaized.net//images/portrait/header/121254-1475755444.jpg?lm=1475755462,Adam Davies,Adam Rhys Davies,1,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486,150 miles € ,179.0,"1,85m",-,24,17/07/1992,30.06.2019,Portero,01/07/2014,Distinct Football,Rinteln  ,-
4702,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Nick Townsend,Nicholas Peter Townsend,13,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,75 miles € ,179.0,"1,81m",-,22,01/11/1994,30.06.2018,Portero,01/09/2015,-,Solihull  ,-
4703,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Marc Roberts,-,4,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,179.0,"1,93m",-,26,26/07/1990,30.06.2018,Defensa - Defensa central,01/07/2015,Unique Sports Management,Wakefield  ,-
4704,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Adam Jackson,Adam Lewis Jackson,18,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,179.0,"1,87m",-,22,18/05/1994,30.06.2019,Defensa - Defensa central,30/08/2016,Key Sports Managment Ltd.,Darlington  ,-
4705,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Angus MacDonald,Angus Lees MacDonald,5,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,100 miles € ,179.0,"1,84m",derecho,24,15/10/1992,30.06.2018,Defensa - Defensa central,02/08/2016,Unique Sports Management,Winchester  ,-
4706,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Jack Cowgill,Jack Nicholas Cowgill,24,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,50 miles € ,179.0,"1,86m",-,20,08/01/1997,30.06.2017,Defensa - Defensa central,04/08/2014,-,Wakefield  ,-
4707,tmssl.akamaized.net//images/portrait/header/347895-1472644610.png?lm=1472644666,Cole Kpekawa,Cole Desmond Kpekawa,19,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,450 miles € ,179.0,"1,91m",izquierdo,20,20/05/1996,30.06.2019,Defensa - Lateral izquierdo,31/08/2016,Unique Sports Management,Blackpool  ,-
4708,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Aidy White,Aidan Peter White,3,Irlanda,//tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1396275478,250 miles € ,179.0,"1,73m",izquierdo,25,10/10/1991,30.06.2017,Defensa - Lateral izquierdo,08/01/2016,-,Leeds  ,-
4709,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Callum Elder,Callum Roddie Elder,-,Australia,//tmssl.akamaized.net//images/flagge/verysmall/12.png?lm=1396275478,200 miles € ,179.0,-,izquierdo,22,27/01/1995,31.05.2017,Defensa - Lateral izquierdo,31/01/2017,-,Sydney  ,-
4710,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Callum Evans,Callum Leeroy Evans,16,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477, ,179.0,-,izquierdo,21,11/10/1995,30.6.2017,Defensa - Lateral izquierdo,01/07/2015,-,Bristol  ,-
4711,tmssl.akamaized.net//images/portrait/header/196435-1475755742.jpg?lm=1475755770,Saidy Janko,-,21,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,500 miles € ,179.0,"1,78m",derecho,21,22/10/1995,30.06.2017,Defensa - Lateral derecho,31/08/2016,Key Sports Managment Ltd.,Zürich  ,-
4712,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Andy Yiadom,Andrew Kyere Yiadom,17,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,100 miles € ,179.0,"1,80m",derecho,25,02/12/1991,30.06.2018,Defensa - Lateral derecho,01/07/2016,-,London  ,-
4713,tmssl.akamaized.net//images/portrait/header/242412-1484760208.jpg?lm=1484760229,Gethin Jones,Gethin Wynne Jones,29,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486, ,179.0,"1,80m",derecho,21,13/10/1995,31.05.2017,Defensa - Lateral derecho,18/01/2017,FullNinety Sports Management,Perth  ,-
4714,tmssl.akamaized.net//images/portrait/header/291111-1475756180.jpg?lm=1475756217,Sessi D'Almeida,-,22,Benín,//tmssl.akamaized.net//images/flagge/verysmall/21.png?lm=1396275486,100 miles € ,179.0,"1,78m",derecho,21,20/11/1995,30.06.2018,Medio campo - Pivote,11/08/2016,H2C Sport Consulting,Bordeaux  ,-
4715,tmssl.akamaized.net//images/portrait/header/73522-1406794767.jpg?lm=1433144917,Matty James,Matthew Lee James,36,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,50 mill. € ",179.0,"1,78m",derecho,25,22/07/1991,31.05.2017,Medio campo - Medio centro,25/01/2017,-,Bacup  ,Nike
4716,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Alex Mowatt,Alex James Mowatt,27,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,00 mill. € ",179.0,"1,77m",izquierdo,22,13/02/1995,30.06.2019,Medio campo - Medio centro,27/01/2017,Base Soccer Agency Ltd,Doncaster  ,-
4717,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,George Moncur,George Anthony Moncur,10,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,500 miles € ,179.0,"1,75m",derecho,23,18/08/1993,30.06.2019,Medio campo - Medio centro,01/07/2016,Skillequal Ltd.,Swindon  ,-
4718,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Josh Scowen,Joshua Charles Scowen,6,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,179.0,"1,78m",derecho,23,28/03/1993,30.06.2017,Medio campo - Medio centro,15/01/2015,-,Enfield  ,-
4719,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Charlie Harris,-,-,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477, ,179.0,-,-,21,30/01/1996,30.06.2017,Medio campo - Medio centro,01/02/2016,-,-,-
4720,tmssl.akamaized.net//bilder/spielerfotos/s_192239_9262_2013_06_20_1.jpg?lm=0,Ryan Williams,Ryan Dale Williams,28,Australia,//tmssl.akamaized.net//images/flagge/verysmall/12.png?lm=1396275478,200 miles € ,179.0,"1,73m",derecho,23,28/10/1993,30.06.2017,Medio campo - Interior derecho,26/07/2015,-,Subiaco  ,-
4721,tmssl.akamaized.net//images/portrait/header/279457-1475755278.jpg?lm=1475755318,Ryan Kent,-,40,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,250 miles € ,179.0,"1,72m",derecho,20,11/11/1996,31.05.2017,Delantero - Extremo izquierdo,26/07/2016,Crown Football Ltd,Oldham  ,Nike
4722,tmssl.akamaized.net//images/portrait/header/38091-1475756348.jpg?lm=1475756398,Adam Hammill,Adam James Hammill,7,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,500 miles € ,179.0,"1,78m",izquierdo,29,25/01/1988,30.06.2018,Delantero - Extremo derecho,09/11/2015,-,Liverpool  ,-
4723,tmssl.akamaized.net//images/portrait/header/91315-1475755592.jpg?lm=1475755631,Marley Watkins,Marley Joseph Watkins,15,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,350 miles € ,179.0,"1,78m",derecho,26,17/10/1990,30.06.2017,Delantero - Extremo derecho,01/07/2015,Distinct Football,London  ,-
4724,tmssl.akamaized.net//images/portrait/header/326230-1463493846.png?lm=1463493860,Ryan Hedges,Ryan Peter Hedges,-,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486,75 miles € ,179.0,-,-,21,08/07/1995,30.06.2019,Delantero - Extremo derecho,31/01/2017,Base Soccer Agency Ltd,Northampton  ,-
4725,tmssl.akamaized.net//images/portrait/header/250426-1483630797.jpg?lm=1483630817,Adam Armstrong,Adam James Armstrong,32,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,"1,50 mill. € ",179.0,"1,73m",-,20,10/02/1997,31.05.2017,Delantero - Delantero centro,30/08/2016,-,West Denton  ,-
4726,tmssl.akamaized.net//images/portrait/header/139781-1464706355.jpg?lm=1464706371,Tom Bradshaw,Thomas William C. Bradshaw,20,Gales,//tmssl.akamaized.net//images/flagge/verysmall/191.png?lm=1396275486,650 miles € ,179.0,"1,78m",-,24,27/07/1992,30.06.2019,Delantero - Delantero centro,14/07/2016,-,Shrewsbury  ,-
4727,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Elliot Lee,Elliot Robert Lee,11,Inglaterra,//tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1396275477,150 miles € ,179.0,"1,80m",derecho,22,16/12/1994,30.06.2017,Delantero - Delantero centro,01/07/2016,FullNinety Sports Management,Durham  ,-
4728,tmssl.akamaized.net//images/portrait/header/49347-1470668752.jpg?lm=1470668870,Mitchell Langerak,Mitchell James Langerak,1,Australia,//tmssl.akamaized.net//images/flagge/verysmall/12.png?lm=1396275478,"1,50 mill. € ",180.0,"1,93m",derecho,28,22/08/1988,30.06.2018,Portero,01/07/2015,JB Sports2Business,"Emerald, Queensland  ",Nike
4729,tmssl.akamaized.net//images/portrait/header/40034-1470668713.jpg?lm=1470668791,Jens Grahl,-,13,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,300 miles € ,180.0,"1,93m",derecho,28,22/09/1988,30.06.2018,Portero,01/07/2016,ISMG International Sports Management GmbH,Stuttgart  ,Nike
4730,tmssl.akamaized.net//images/portrait/header/120296-1470669004.jpg?lm=1470669163,Benjamin Uphoff,-,32,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,200 miles € ,180.0,"1,92m",derecho,23,08/08/1993,30.06.2017,Portero,01/02/2016,Karl M. Herzog Sportmanagement,Burghausen  ,-
4731,tmssl.akamaized.net//images/portrait/header/187491-1470668702.jpg?lm=1470668763,Timo Baumgartl,-,5,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"3,50 mill. € ",180.0,"1,90m",derecho,20,04/03/1996,30.06.2020,Defensa - Defensa central,26/01/2015,Kögl &amp; Partner GmbH,Böblingen  ,adidas
4732,tmssl.akamaized.net//images/portrait/header/353366-1448526119.jpg?lm=1448526180,Benjamin Pavard,-,21,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,00 mill. € ",180.0,"1,86m",derecho,20,28/03/1996,30.06.2020,Defensa - Defensa central,30/08/2016,Carmenta,Maubeuge  ,adidas
4733,tmssl.akamaized.net//images/portrait/header/272638-1485773439.jpg?lm=1485773463,Jérôme Onguéné,Jérôme Junior Onguéné,4,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",180.0,"1,86m",derecho,19,22/12/1997,30.06.2020,Defensa - Defensa central,31/01/2017,Star Management Signings Ltd.,Mbalmayo  ,-
4734,tmssl.akamaized.net//images/portrait/header/129358-1470668740.jpg?lm=1470668844,Marcin Kaminski,Marcin Kamiński,35,Polonia,//tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1396275477,850 miles € ,180.0,"1,92m",izquierdo,25,15/01/1992,30.06.2019,Defensa - Defensa central,01/07/2016,Fritz Bischoff,Konin  ,-
4735,tmssl.akamaized.net//images/portrait/header/45599-1470668735.jpg?lm=1470668833,Emiliano Insúa,Emiliano Adrián Insúa Zapata,2,Argentina,//tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1396275477,"3,50 mill. € ",180.0,"1,81m",izquierdo,28,07/01/1989,30.06.2018,Defensa - Lateral izquierdo,11/07/2015,Sin resolverse,Buenos Aires  ,Nike
4736,tmssl.akamaized.net//images/portrait/header/44521-1470668724.jpg?lm=1470668816,Kevin Großkreutz,-,19,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"1,75 mill. € ",180.0,"1,86m",derecho,28,19/07/1988,30.06.2018,Defensa - Lateral derecho,06/01/2016,KL Sportsbase,Dortmund  ,Puma
4737,tmssl.akamaized.net//images/portrait/header/118196-1470669018.jpg?lm=1470669216,Jean Zimmer,-,6,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"1,50 mill. € ",180.0,"1,72m",derecho,23,06/12/1993,30.06.2020,Defensa - Lateral derecho,01/07/2016,ISMG International Sports Management GmbH,Bad Dürkheim  ,Nike
4738,tmssl.akamaized.net//images/portrait/header/20276-1438154166.jpg?lm=1438154190,Florian Klein,-,16,Austria,//tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1396275477,"1,00 mill. € ",180.0,"1,80m",derecho,30,17/11/1986,30.06.2017,Defensa - Lateral derecho,01/07/2014,HAGMAYR Sportmanagement,Linz  ,Nike
4739,tmssl.akamaized.net//images/portrait/header/262597-1482681925.jpg?lm=1482681960,Ebenezer Ofori,-,22,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,"1,20 mill. € ",180.0,"1,72m",izquierdo,21,01/07/1995,30.06.2020,Medio campo - Pivote,31/01/2017,Global Soccer Management,Kumasi  ,-
4740,tmssl.akamaized.net//images/portrait/header/86848-1470669024.jpg?lm=1470669241,Matthias Zimmermann,-,25,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,750 miles € ,180.0,"1,77m",derecho,24,16/06/1992,30.06.2018,Medio campo - Pivote,01/07/2016,Haspel Sportconsulting,Karlsruhe  ,Nike
4741,tmssl.akamaized.net//images/portrait/header/79355-1471012117.jpg?lm=1471012232,Hajime Hosogai,細貝 萌,7,Japón,//tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1396275478,700 miles € ,180.0,"1,77m",derecho,30,10/06/1986,30.06.2018,Medio campo - Pivote,25/07/2016,PRO Profil GmbH,"Maebashi, Gunma  ",-
4742,tmssl.akamaized.net//images/portrait/header/451340-1470669382.jpg?lm=1470669403,Hans Nunoo Sarpei,-,18,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,100 miles € ,180.0,"1,78m",izquierdo,18,22/08/1998,30.06.2018,Medio campo - Pivote,22/08/2016,-,Accra  ,Nike
4743,tmssl.akamaized.net//images/portrait/header/19112-1470668708.jpg?lm=1470668773,Christian Gentner,-,20,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"2,00 mill. € ",180.0,"1,89m",derecho,31,14/08/1985,30.06.2019,Medio campo - Medio centro,01/07/2010,BMS Sportconsulting GmbH,Nürtingen  ,adidas
4744,tmssl.akamaized.net//images/portrait/header/192637-1470668719.jpg?lm=1470668806,Anto Grgic,-,8,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,"1,50 mill. € ",180.0,"1,88m",derecho,20,28/11/1996,30.06.2020,Medio campo - Medio centro,13/07/2016,Soccer and more,Schlieren  ,Nike
4745,tmssl.akamaized.net//images/portrait/header/293169-1472569117.jpg?lm=1472569136,Josip Brekalo,-,24,Croacia,//tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1396275477,"3,00 mill. € ",180.0,"1,80m",derecho,18,23/06/1998,30.06.2017,Medio campo - Interior izquierdo,31/01/2017,-,Zagreb  ,-
4746,tmssl.akamaized.net//images/portrait/header/129513-1470668971.jpg?lm=1470669068,Alexandru Maxim,Alexandru Iulian Maxim,10,Rumania,//tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1396275450,"2,50 mill. € ",180.0,"1,77m",derecho,26,08/07/1990,30.06.2019,Medio campo - Medio centro ofensivo,31/01/2013,Briem Soccer Connection,Piatra Neamţ  ,Nike
4747,tmssl.akamaized.net//bilder/spielerfotos/s_249952_21084_2013_10_11_1.jpg?lm=0,Berkay Özcan,-,31,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,750 miles € ,180.0,"1,80m",ambidiestro,19,15/02/1998 Feliz cumpleaños,30.06.2019,Medio campo - Medio centro ofensivo,01/07/2016,Baris Yükselsen,Karlsruhe  ,Nike
4748,tmssl.akamaized.net//images/portrait/header/26878-1471449579.jpg?lm=1471449722,Tobias Werner,-,17,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,900 miles € ,180.0,"1,74m",izquierdo,31,19/07/1985,30.06.2019,Delantero - Extremo izquierdo,03/08/2016,Karl M. Herzog Sportmanagement,Gera  ,Nike
4749,tmssl.akamaized.net//images/portrait/header/182711-1445433018.jpg?lm=1445433034,Carlos Mané,Carlos Manuel Cardoso Mané,15,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"4,50 mill. € ",180.0,"1,73m",derecho,22,11/03/1994,30.06.2018,Delantero - Extremo derecho,31/08/2016,10 Sports,Lisboa  ,-
4750,tmssl.akamaized.net//images/portrait/header/36284-1470668999.jpg?lm=1470669152,Simon Terodde,-,9,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"3,00 mill. € ",180.0,"1,92m",derecho,28,02/03/1988,30.06.2019,Delantero - Delantero centro,01/07/2016,SportsTotal,Bocholt  ,-
4751,tmssl.akamaized.net//images/portrait/header/245744-1472212988.jpg?lm=1472213002,Takuma Asano,浅野 拓磨,11,Japón,//tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1396275478,"2,00 mill. € ",180.0,"1,73m",ambidiestro,22,10/11/1994,30.06.2017,Delantero - Delantero centro,26/08/2016,JEB Entertainment Co.,"Komono, Mie  ",Nike
4752,tmssl.akamaized.net//images/portrait/header/79501-1472560429.jpg?lm=1472560466,Daniel Ginczek,-,33,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"2,00 mill. € ",180.0,"1,91m",derecho,25,13/04/1991,30.06.2020,Delantero - Delantero centro,01/07/2014,ISMG International Sports Management GmbH,Arnsberg  ,Nike
4753,tmssl.akamaized.net//images/portrait/header/161204-1471439446.JPG?lm=1471439646,Julian Green,Julian Wesley Green,37,Estados Unidos,//tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1396275478,500 miles € ,180.0,"1,72m",derecho,21,06/06/1995,30.06.2019,Delantero - Delantero centro,01/01/2017,acta7,"Tampa, Florida  ",adidas
4754,tmssl.akamaized.net//images/portrait/header/21726-1468999672.jpg?lm=1468999880,Philipp Tschauner,-,1,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,600 miles € ,181.0,"1,96m",derecho,31,03/11/1985,30.06.2017,Portero,01/07/2015,Steffen Schneekloth,Schwabach  ,Nike
4755,tmssl.akamaized.net//images/portrait/header/183793-1472923701.jpg?lm=1472923729,Marko Maric,Marko Marić,13,Croacia,//tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1396275477,250 miles € ,181.0,"1,91m",izquierdo,21,03/01/1996,30.06.2017,Portero,31/01/2017,ROGON,Wien  ,-
4756,tmssl.akamaized.net//images/portrait/header/77563-1468999615.jpg?lm=1468999801,Samuel Sahin-Radlinger,-,30,Austria,//tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1396275477,250 miles € ,181.0,"1,98m",derecho,24,07/11/1992,30.06.2019,Portero,01/07/2011,Stars &amp; Friends,Ried/Innkreis  ,-
4757,tmssl.akamaized.net//images/portrait/header/217718-1468999593.jpg?lm=1468999753,Timo Königsmann,-,40,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,200 miles € ,181.0,"1,84m",derecho,19,05/04/1997,30.06.2017,Portero,01/07/2014,arena11 sports group,Hannover  ,adidas
4758,tmssl.akamaized.net//images/portrait/header/50617-1472899876.jpg?lm=1472899891,Stefan Strandberg,Ken Remi Stefan Strandberg,4,Noruega,//tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1396275477,"1,75 mill. € ",181.0,"1,89m",derecho,26,25/07/1990,30.06.2017,Defensa - Defensa central,26/08/2016,Sin agente,Lyngdal  ,-
4759,tmssl.akamaized.net//images/portrait/header/193004-1468999150.jpg?lm=1468999209,Waldemar Anton,-,31,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"1,50 mill. € ",181.0,"1,89m",derecho,20,20/07/1996,30.06.2020,Defensa - Defensa central,01/07/2015,S.I.T. Sportler International,Almalyk     ,Nike
