,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
1533,tmssl.akamaized.net//images/portrait/header/2219-1471439838.JPG?lm=1471440104,Philipp Lahm,-,21,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"11,00 mill. € ",60.0,"1,70m",derecho,33,11/11/1983,30.06.2018,Defensa - Lateral derecho,01/07/2002,acta7,München  ,adidas
1534,tmssl.akamaized.net//images/portrait/header/33947-1471439892.JPG?lm=1471440154,Rafinha,-,13,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"5,00 mill. € ",60.0,"1,72m",derecho,31,07/09/1985,30.06.2018,Defensa - Lateral derecho,01/07/2011,ROGON,Londrina  ,Nike
1535,tmssl.akamaized.net//images/portrait/header/7476-1471439383.JPG?lm=1471439543,Xabi Alonso,Xabier Alonso Olano,14,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"3,50 mill. € ",60.0,"1,83m",derecho,35,25/11/1981,30.06.2017,Medio campo - Pivote,29/08/2014,Grupo Santos Idub,Tolosa  ,adidas
1536,tmssl.akamaized.net//images/portrait/header/251302-1471439440.JPG?lm=1471439636,Niklas Dorsch,-,30,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,200 miles € ,60.0,"1,75m",-,19,15/01/1998,30.06.2018,Medio campo - Pivote,01/07/2016,Rummenigge,Lichtenfels  ,Nike
1537,tmssl.akamaized.net//images/portrait/header/37666-1471439928.JPG?lm=1471440234,Arturo Vidal,Arturo Erasmo Vidal Pardo,23,Chile,//tmssl.akamaized.net//images/flagge/verysmall/33.png?lm=1396275477,"37,00 mill. € ",60.0,"1,80m",derecho,29,22/05/1987,30.06.2019,Medio campo - Medio centro,28/07/2015,Fernando Felicevich,Santiago de Chile  ,Nike
1538,tmssl.akamaized.net//images/portrait/header/60444-1471439356.JPG?lm=1471439509,Thiago,-,6,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"30,00 mill. € ",60.0,"1,74m",derecho,25,11/04/1991,30.06.2019,Medio campo - Medio centro,14/07/2013,Miembro de su familia,San Pietro Vernotico  ,Nike
1539,tmssl.akamaized.net//images/portrait/header/258027-1471439909.JPG?lm=1471440196,Renato Sanches,Renato Júnior Luz Sanches,35,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"30,00 mill. € ",60.0,"1,76m",derecho,19,18/08/1997,30.06.2021,Medio campo - Medio centro,01/07/2016,Gestifute,Lissabon  ,adidas
1540,tmssl.akamaized.net//images/portrait/header/161056-1471439458.JPG?lm=1471439709,Joshua Kimmich,-,32,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"25,00 mill. € ",60.0,"1,76m",derecho,22,08/02/1995,30.06.2020,Medio campo - Medio centro,02/07/2015,fair-sport GmbH,Rottweil  ,Nike
1541,tmssl.akamaized.net//images/portrait/header/22068-1471439897.JPG?lm=1471440165,Franck Ribéry,Franck Henry Pierre Ribéry,7,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"8,00 mill. € ",60.0,"1,70m",derecho,33,07/04/1983,30.06.2018,Medio campo - Interior izquierdo,01/07/2007,Alain Migliaccio,Boulogne-sur-Mer  ,Nike
1542,tmssl.akamaized.net//images/portrait/header/337027-1471439396.JPG?lm=1471439573,Fabian Benko,-,40,Croacia,//tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1396275477,250 miles € ,60.0,"1,80m",izquierdo,18,05/06/1998,30.06.2018,Medio campo - Medio centro ofensivo,01/07/2016,SAM SPORTS,München  ,adidas
1543,tmssl.akamaized.net//images/portrait/header/75615-1471439432.JPG?lm=1471439625,Douglas Costa,-,11,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"30,00 mill. € ",60.0,"1,72m",izquierdo,26,14/09/1990,30.06.2020,Delantero - Extremo izquierdo,01/07/2015,MSM &amp; C SARL,Sapucaia do Sul  ,Nike
1544,tmssl.akamaized.net//images/portrait/header/243714-1471439426.JPG?lm=1471439614,Kingsley Coman,-,29,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"20,00 mill. € ",60.0,"1,78m",derecho,20,13/06/1996,30.06.2017,Delantero - Extremo derecho,30/08/2015,Together For You,Paris  ,Nike
1545,tmssl.akamaized.net//images/portrait/header/4360-1471439903.JPG?lm=1471440177,Arjen Robben,-,10,Países Bajos,//tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1396275478,"10,00 mill. € ",60.0,"1,80m",izquierdo,33,23/01/1984,30.06.2018,Delantero - Extremo derecho,28/08/2009,Miembro de su familia,Bedum  ,adidas
1546,tmssl.akamaized.net//images/portrait/header/58358-1471439881.JPG?lm=1471440135,Thomas MĂźller,-,25,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"60,00 mill. € ",60.0,"1,86m",derecho,27,13/09/1989,30.06.2021,-,01/07/2009,KĂśgl &amp; Partner GmbH,Weilheim  ,adidas
1547,tmssl.akamaized.net//images/portrait/header/38253-1471439845.JPG?lm=1471440117,Robert Lewandowski,-,9,Polonia,//tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1396275477,"80,00 mill. € ",60.0,"1,84m",derecho,28,21/08/1988,30.06.2021,Delantero - Delantero centro,01/07/2014,CK Sport,Warszawa  ,Nike
1548,tmssl.akamaized.net//images/portrait/header/59027-1471508779.jpg?lm=1471508866,Roman Bürki,-,38,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,"7,50 mill. € ",61.0,"1,87m",derecho,26,14/11/1990,30.06.2019,Portero,01/07/2015,IFM,Münsingen  ,Nike
1549,tmssl.akamaized.net//images/portrait/header/26-1471509813.jpg?lm=1471509969,Roman Weidenfeller,-,1,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"1,00 mill. € ",61.0,"1,88m",izquierdo,36,06/08/1980,30.06.2017,Portero,01/07/2002,Jörg Neubauer,Diez  ,Puma
1550,tmssl.akamaized.net//images/portrait/header/104220-1471508774.jpg?lm=1471508854,Hendrik Bonmann,-,39,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,150 miles € ,61.0,"1,92m",derecho,23,22/01/1994,30.06.2018,Portero,01/07/2014,"PRO Profil GmbH, U23",Essen  ,-
1551,tmssl.akamaized.net//images/portrait/header/34322-1471509808.jpg?lm=1471509960,Sokratis,Σωκράτης Παπασταθόπουλος,25,Grecia,//tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1396275450,"28,00 mill. € ",61.0,"1,86m",derecho,28,09/06/1988,30.06.2019,Defensa - Defensa central,01/07/2013,Konstantinos Farras,Kalamata  ,adidas
1552,tmssl.akamaized.net//images/portrait/header/124502-1437469289.jpg?lm=1437469362,Matthias Ginter,-,28,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"15,00 mill. € ",61.0,"1,89m",derecho,23,19/01/1994,30.06.2019,Defensa - Defensa central,17/07/2014,ISMG International Sports Management GmbH,Freiburg  ,Nike
1553,tmssl.akamaized.net//images/portrait/header/29993-1437469678.jpg?lm=1437469904,Sven Bender,-,6,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"9,00 mill. € ",61.0,"1,86m",derecho,27,27/04/1989,30.06.2021,Defensa - Defensa central,01/07/2009,-,Rosenheim  ,adidas
1554,tmssl.akamaized.net//images/portrait/header/99922-1471508767.jpg?lm=1471508841,Marc Bartra,Marc Bartra Aragall,5,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"8,00 mill. € ",61.0,"1,83m",derecho,26,15/01/1991,30.06.2020,Defensa - Defensa central,01/07/2016,Carles Puyol,Sant Jaume dels Domenys  ,Puma
1555,tmssl.akamaized.net//images/portrait/header/35208-1471509794.jpg?lm=1471509934,Marcel Schmelzer,-,29,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"9,00 mill. € ",61.0,"1,80m",izquierdo,29,22/01/1988,30.06.2021,Defensa - Lateral izquierdo,01/07/2008,ROGON,Magdeburg  ,Nike
1556,tmssl.akamaized.net//images/portrait/header/111900-1471508826.jpg?lm=1471508981,Joo-Ho Park,박주호,3,Corea del Sur,//tmssl.akamaized.net//images/flagge/verysmall/87.png?lm=1396275477,"1,00 mill. € ",61.0,"1,76m",izquierdo,30,16/01/1987,30.06.2018,Defensa - Lateral izquierdo,29/08/2015,Good Sportmanagement,Seoul  ,Nike
1557,tmssl.akamaized.net//images/portrait/header/25727-1471509758.jpg?lm=1471509860,Lukasz Piszczek,Łukasz Piszczek,26,Polonia,//tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1396275477,"6,00 mill. € ",61.0,"1,84m",derecho,31,03/06/1985,30.06.2018,Defensa - Lateral derecho,01/07/2010,BMG-SPORT,Czechowice-Dziedzice  ,Nike
1558,tmssl.akamaized.net//images/portrait/header/93922-1437469316.jpg?lm=1437469415,Erik Durm,-,37,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"4,00 mill. € ",61.0,"1,83m",derecho,24,12/05/1992,30.06.2019,Defensa - Lateral derecho,28/08/2013,act,Pirmasens  ,Nike
1559,tmssl.akamaized.net//images/portrait/header/274461-1471508831.jpg?lm=1471508994,Felix Passlack,-,30,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"3,00 mill. € ",61.0,"1,70m",derecho,18,29/05/1998,30.06.2019,Defensa - Lateral derecho,04/01/2016,Coaches &amp; More GmbH,Bottrop  ,Nike
1560,tmssl.akamaized.net//images/portrait/header/196792-1471509819.jpg?lm=1471509977,Julian Weigl,-,33,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"23,00 mill. € ",61.0,"1,87m",derecho,21,08/09/1995,30.06.2021,Medio campo - Pivote,01/07/2015,EMG Mundial,Bad Aibling  ,Nike
1561,tmssl.akamaized.net//images/portrait/header/251295-1472922487.jpg?lm=1472922542,Dzenis Burnic,Dženis Burnić,32,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,200 miles € ,61.0,"1,85m",izquierdo,18,22/05/1998,30.06.2018,Medio campo - Pivote,01/07/2016,Int. Soccer Mgmt.,Hamm  ,Nike
1562,tmssl.akamaized.net//images/portrait/header/170986-1471508803.jpg?lm=1471508911,Raphaël Guerreiro,Raphaël Adelino José Guerreiro,13,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"18,00 mill. € ",61.0,"1,70m",izquierdo,23,22/12/1993,30.06.2020,Medio campo - Medio centro,01/07/2016,MSM &amp; C SARL,Le Blanc-Mesnil  ,adidas
1563,tmssl.akamaized.net//images/portrait/header/28947-1471508784.jpg?lm=1471508878,Gonzalo Castro,Gonzalo Castro Montilla,27,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"15,00 mill. € ",61.0,"1,72m",derecho,29,11/06/1987,30.06.2019,Medio campo - Medio centro,01/07/2015,SportsTotal,Wuppertal  ,Nike
1564,tmssl.akamaized.net//images/portrait/header/44466-1471509781.jpg?lm=1471509913,Sebastian Rode,-,18,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"8,00 mill. € ",61.0,"1,79m",derecho,26,11/10/1990,30.06.2020,Medio campo - Medio centro,01/07/2016,PRO Profil GmbH,Seeheim-Jugenheim  ,Nike
1565,tmssl.akamaized.net//images/portrait/header/31095-1471509788.jpg?lm=1471509925,Nuri Sahin,Nuri Kazım Şahin,8,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,"4,50 mill. € ",61.0,"1,80m",izquierdo,28,05/09/1988,30.06.2018,Medio campo - Medio centro,01/07/2014,Int. Soccer Mgmt.,Lüdenscheid  ,Nike
1566,tmssl.akamaized.net//images/portrait/header/338424-1471508815.jpg?lm=1471508948,Mikel Merino,Mikel Merino Zazón,24,España,//tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1396275477,"3,00 mill. € ",61.0,"1,88m",izquierdo,20,22/06/1996,30.06.2021,Medio campo - Medio centro,01/07/2016,Bahía Internacional,Pamplona  ,adidas
1567,tmssl.akamaized.net//images/portrait/header/74842-1471508796.jpg?lm=1471508902,Mario Götze,-,10,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"23,00 mill. € ",61.0,"1,76m",derecho,24,03/06/1992,30.06.2020,Medio campo - Medio centro ofensivo,21/07/2016,Miembro de su familia,Memmingen  ,Nike
1568,tmssl.akamaized.net//images/portrait/header/81785-1471508810.jpg?lm=1471508933,Shinji Kagawa,香川 真司,23,Japón,//tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1396275478,"13,00 mill. € ",61.0,"1,75m",derecho,27,17/03/1989,30.06.2018,Medio campo - Medio centro ofensivo,31/08/2014,PRO Profil GmbH,"Kobe, Hyogo  ",adidas
1569,tmssl.akamaized.net//images/portrait/header/35207-1471509775.jpg?lm=1471509896,Marco Reus,-,11,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"40,00 mill. € ",61.0,"1,80m",derecho,27,31/05/1989,30.06.2019,Delantero - Extremo izquierdo,01/07/2012,SportsTotal,Dortmund  ,Puma
1570,tmssl.akamaized.net//images/portrait/header/288230-1471508789.jpg?lm=1471508890,Ousmane Dembélé,-,7,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"28,00 mill. € ",61.0,"1,78m",ambidiestro,19,15/05/1997,30.06.2021,Delantero - Extremo izquierdo,01/07/2016,Miembro de su familia,Vernon  ,Nike
1571,tmssl.akamaized.net//images/portrait/header/58205-1471509802.jpg?lm=1471509950,André Schürrle,André Horst Schürrle,21,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"23,00 mill. € ",61.0,"1,84m",derecho,26,06/11/1990,30.06.2021,Delantero - Extremo izquierdo,22/07/2016,Haspel Sportconsulting,Ludwigshafen  ,adidas
1572,tmssl.akamaized.net//images/portrait/header/315779-1471509764.jpg?lm=1471509874,Christian Pulisic,Christian Mate Pulisic,22,Estados Unidos,//tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1396275478,"12,00 mill. € ",61.0,"1,73m",derecho,18,18/09/1998,30.06.2020,Delantero - Extremo derecho,04/01/2016,Miembro de su familia,"Hershey, Pennsylvania  ",Nike
1573,tmssl.akamaized.net//images/portrait/header/283223-1471508821.jpg?lm=1471508964,Emre Mor,-,9,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,"5,00 mill. € ",61.0,"1,69m",izquierdo,19,24/07/1997,30.06.2021,Delantero - Extremo derecho,01/07/2016,FTC,Brönshöj  ,Nike
1574,tmssl.akamaized.net//images/portrait/header/58864-1471508622.jpg?lm=1471508654,Pierre-Emerick Aubameyang,-,17,Gabón,//tmssl.akamaized.net//images/flagge/verysmall/51.png?lm=1396275477,"65,00 mill. € ",61.0,"1,87m",derecho,27,18/06/1989,30.06.2020,Delantero - Delantero centro,04/07/2013,Sin resolverse,Laval  ,Nike
1575,tmssl.akamaized.net//images/portrait/header/349066-1461862541.jpg?lm=1461862552,Alexander Isak,-,14,Suecia,//tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1396275478,"6,00 mill. € ",61.0,"1,90m",derecho,17,21/09/1999,30.06.2019,Delantero - Delantero centro,23/01/2017,Asesor es jugador conocido por debajo de 18,Solna  ,adidas
1576,tmssl.akamaized.net//images/portrait/header/72476-1472560230.jpg?lm=1472560244,Bernd Leno,-,1,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"16,00 mill. € ",62.0,"1,90m",derecho,24,04/03/1992,30.06.2020,Portero,01/01/2012,fair-sport GmbH,Bietigheim-Bissingen  ,Nike
1577,tmssl.akamaized.net//images/portrait/header/16498-1473755179.JPG?lm=1473755248,Ramazan Özcan,-,28,Austria,//tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1396275477,"1,00 mill. € ",62.0,"1,87m",izquierdo,32,28/06/1984,30.06.2019,Portero,01/07/2016,Soccer-Concept AG,Hohenems  ,Nike
1578,tmssl.akamaized.net//images/portrait/header/85543-1473755169.JPG?lm=1473755228,Niklas Lomb,-,36,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,350 miles € ,62.0,"1,87m",derecho,23,28/07/1993,30.06.2017,Portero,01/07/2012,SportsTotal,Köln  ,-
1579,tmssl.akamaized.net//images/portrait/header/196357-1472922662.jpg?lm=1472922693,Jonathan Tah,Jonathan Glao Tah,4,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"22,00 mill. € ",62.0,"1,94m",derecho,21,11/02/1996,30.06.2020,Defensa - Defensa central,16/07/2015,SAM SPORTS,Hamburg  ,Under Armour
1580,tmssl.akamaized.net//images/portrait/header/43512-1473755197.JPG?lm=1473755290,Ömer Toprak,-,21,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,"18,00 mill. € ",62.0,"1,87m",derecho,27,21/07/1989,30.06.2018,Defensa - Defensa central,01/07/2011,SportsTotal,Ravensburg  ,Nike
1581,tmssl.akamaized.net//images/portrait/header/59032-1472922737.jpg?lm=1472922759,Aleksandar Dragovic,Aleksandar Dragović,6,Austria,//tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1396275477,"15,00 mill. € ",62.0,"1,84m",ambidiestro,25,06/03/1991,30.06.2021,Defensa - Defensa central,23/08/2016,PRO Profil GmbH,Wien  ,Nike
1582,tmssl.akamaized.net//images/portrait/header/206386-1473754952.JPG?lm=1473755016,Tin Jedvaj,-,16,Croacia,//tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1396275477,"6,50 mill. € ",62.0,"1,84m",derecho,21,28/11/1995,30.06.2020,Defensa - Defensa central,20/01/2015,firsteleven ISM,Zagreb  ,Nike
1583,tmssl.akamaized.net//images/portrait/header/267330-1472922814.jpg?lm=1472922828,Joel Abu Hanna,-,22,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,100 miles € ,62.0,"1,84m",izquierdo,19,22/01/1998,30.06.2019,Defensa - Defensa central,-,Coaches &amp; More GmbH,-,-
1584,tmssl.akamaized.net//images/portrait/header/228433-1473755207.JPG?lm=1473755312,Wendell,-,18,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"13,00 mill. € ",62.0,"1,76m",izquierdo,23,20/07/1993,30.06.2021,-,01/07/2014,MSM &amp; C SARL,Fortaleza  ,Nike
1585,tmssl.akamaized.net//images/portrait/header/202591-1473754942.JPG?lm=1473754997,Benjamin Henrichs,-,39,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"10,00 mill. € ",62.0,"1,83m",derecho,19,23/02/1997,30.06.2020,Defensa - Lateral derecho,01/07/2015,Soccer-Concept AG,Bocholt  ,adidas
1586,tmssl.akamaized.net//images/portrait/header/85906-1473754938.JPG?lm=1473754987,Danny da Costa,Danny Vieira da Costa,23,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"1,50 mill. € ",62.0,"1,87m",derecho,23,13/07/1993,30.06.2018,Defensa - Lateral derecho,01/07/2016,arena11 sports group,Neuss  ,Nike
1587,tmssl.akamaized.net//images/portrait/header/3256-1473754947.JPG?lm=1473755009,Roberto Hilbert,Roberto Jan Hilbert,13,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"1,00 mill. € ",62.0,"1,83m",derecho,32,16/10/1984,30.06.2017,Defensa - Lateral derecho,12/07/2013,ROGON,Forchheim  ,adidas
1588,tmssl.akamaized.net//images/portrait/header/30059-1473754749.JPG?lm=1473754829,Lars Bender,-,8,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"15,00 mill. € ",62.0,"1,85m",derecho,27,27/04/1989,30.06.2019,Medio campo - Pivote,18/08/2009,-,Rosenheim  ,adidas
1589,tmssl.akamaized.net//images/portrait/header/34787-1473753631.jpg?lm=1473753660,Julian Baumgartlinger,-,15,Austria,//tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1396275477,"5,00 mill. € ",62.0,"1,83m",derecho,29,02/01/1988,30.06.2020,Medio campo - Pivote,01/07/2016,PRO Profil GmbH,Salzburg  ,Nike
1590,tmssl.akamaized.net//images/portrait/header/53418-1473754957.JPG?lm=1473755033,Kevin Kampl,-,44,Eslovenia,//tmssl.akamaized.net//images/flagge/verysmall/155.png?lm=1396275477,"15,00 mill. € ",62.0,"1,78m",derecho,26,09/10/1990,30.06.2020,Medio campo - Medio centro,28/08/2015,MR Sport Management GbR,Solingen  ,adidas
1591,tmssl.akamaized.net//images/portrait/header/89701-1473754730.JPG?lm=1473754790,Charles Aránguiz,Charles Mariano Aránguiz Sandoval,20,Chile,//tmssl.akamaized.net//images/flagge/verysmall/33.png?lm=1396275477,"10,00 mill. € ",62.0,"1,71m",derecho,27,17/04/1989,30.06.2020,Medio campo - Medio centro,13/08/2015,Fernando Felicevich,Puente Alto  ,Nike
1592,tmssl.akamaized.net//images/portrait/header/157373-1473755213.JPG?lm=1473755321,Vladlen Yurchenko,Юрченко Владлен Юрійович,35,Ucrania,//tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1396275486,500 miles € ,62.0,"1,81m",derecho,23,22/01/1994,30.06.2018,Medio campo - Medio centro,01/07/2014,Andrei Golovash,Mykolaiv  ,Nike
1593,tmssl.akamaized.net//images/portrait/header/61087-1473754741.JPG?lm=1473754820,Karim Bellarabi,كريم بلعربي,38,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"22,00 mill. € ",62.0,"1,83m",derecho,26,08/04/1990,30.06.2021,Medio campo - Interior derecho,01/07/2011,KL Sportsbase,Berlin  ,Nike
1594,tmssl.akamaized.net//images/portrait/header/187492-1473754762.JPG?lm=1473754848,Julian Brandt,-,19,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"20,00 mill. € ",62.0,"1,83m",derecho,20,02/05/1996,30.06.2019,Medio campo - Interior izquierdo,01/01/2014,Miembro de su familia,Bremen  ,Nike
1595,tmssl.akamaized.net//images/portrait/header/126414-1473754771.JPG?lm=1473754858,Hakan Calhanoglu,Hakan Çalhanoğlu,10,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,"20,00 mill. € ",62.0,"1,78m",derecho,23,08/02/1994,30.06.2019,Medio campo - Medio centro ofensivo,04/07/2014,Bektas Demirtas,Mannheim  ,adidas
1596,tmssl.akamaized.net//images/portrait/header/309400-1463589052.jpg?lm=1463589074,Kai Havertz,-,29,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"1,50 mill. € ",62.0,"1,86m",ambidiestro,17,11/06/1999,30.06.2017,Medio campo - Medio centro ofensivo,01/07/2016,Asesor es jugador conocido por debajo de 18,Aachen  ,Nike
1597,tmssl.akamaized.net//images/portrait/header/387626-1460979528.jpg?lm=1460979567,Leon Bailey,Leon Bailey Butler,9,Jamaica,//tmssl.akamaized.net//images/flagge/verysmall/76.png?lm=1396275478,"12,50 mill. € ",62.0,"1,80m",izquierdo,19,09/08/1997,30.06.2022,Delantero - Extremo izquierdo,31/01/2017,M. Kay (Doyen) &amp; C.Butler,Kingston  ,Nike
1598,tmssl.akamaized.net//images/portrait/header/66058-1473755174.JPG?lm=1473755237,Admir Mehmedi,-,14,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,"4,00 mill. € ",62.0,"1,83m",derecho,25,16/03/1991,30.06.2019,Delantero - Extremo izquierdo,01/07/2015,Miembro de su familia,Gostivar  ,Nike
1599,tmssl.akamaized.net//images/portrait/header/50935-1473754932.JPG?lm=1473754979,Chicharito,-,7,México,//tmssl.akamaized.net//images/flagge/verysmall/110.png?lm=1396275477,"22,00 mill. € ",62.0,"1,75m",derecho,28,01/06/1988,30.06.2018,Delantero - Delantero centro,31/08/2015,Miembro de su familia,Guadalajara  ,Nike
1600,tmssl.akamaized.net//images/portrait/header/82009-1473755202.JPG?lm=1473755300,Kevin Volland,-,31,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"17,00 mill. € ",62.0,"1,79m",izquierdo,24,30/07/1992,30.06.2021,Delantero - Delantero centro,01/07/2016,PRO Profil GmbH,Marktoberdorf  ,Nike
1601,tmssl.akamaized.net//images/portrait/header/6237-1473754963.JPG?lm=1473755042,Stefan Kießling,-,11,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"2,00 mill. € ",62.0,"1,91m",derecho,33,25/01/1984,30.06.2018,Delantero - Delantero centro,01/07/2006,Soccer-Concept AG,Lichtenfels  ,adidas
1602,tmssl.akamaized.net//images/portrait/header/173491-1473755186.JPG?lm=1473755262,Joel Pohjanpalo,-,17,Finlandia,//tmssl.akamaized.net//images/flagge/verysmall/49.png?lm=1396275486,"1,50 mill. € ",62.0,"1,85m",derecho,22,13/09/1994,30.06.2019,Delantero - Delantero centro,01/07/2014,me(h)rsport GmbH &amp; Co. KG,Helsinki  ,adidas
1603,tmssl.akamaized.net//images/portrait/header/39015-1471339239.jpg?lm=1471339441,Ralf Fährmann,-,1,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"9,00 mill. € ",63.0,"1,96m",derecho,28,27/09/1988,30.06.2020,Portero,01/07/2011,Dirk Lips,Karl-Marx-Stadt  ,adidas
1604,tmssl.akamaized.net//images/portrait/header/196829-1471339881.jpg?lm=1471340109,Timon Wellenreuther,-,30,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,300 miles € ,63.0,"1,88m",ambidiestro,21,03/12/1995,30.06.2017,Portero,01/07/2014,ISMG International Sports Management GmbH,Karlsruhe  ,adidas
1605,tmssl.akamaized.net//images/portrait/header/195778-1471339842.jpg?lm=1471339995,Alexander Nübel,-,35,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,300 miles € ,63.0,"1,93m",derecho,20,30/09/1996,30.06.2018,Portero,27/08/2015,Coaches &amp; More GmbH,Paderborn  ,Nike
1606,tmssl.akamaized.net//images/portrait/header/39020-1438006765.jpg?lm=1438006784,Benedikt Höwedes,-,4,Alemania,//tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1396275477,"18,00 mill. € ",63.0,"1,87m",derecho,28,29/02/1988,30.06.2020,Defensa - Defensa central,01/07/2007,SportsTotal,Haltern  ,adidas
1607,tmssl.akamaized.net//images/portrait/header/143559-1471339836.jpg?lm=1471339981,Matija Nastasic,Матија Настасић,31,Serbia,//tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1396275486,"14,00 mill. € ",63.0,"1,88m",izquierdo,23,28/03/1993,30.06.2019,Defensa - Defensa central,01/07/2015,LIAN SPORTS,Valjevo  ,Nike
