,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
10445,1523.0,16/17,31/08/2016,Sassuolo,Crotone,"2,00 mill. €",Préstamo
10446,1523.0,15/16,20/01/2016,Avellino,Sassuolo,"2,00 mill. €","2,80 mill. €"
10447,1523.0,14/15,08/01/2015,FC Fulham,AS Avellino,750 miles €,700 miles €
10448,1523.0,14/15,05/01/2015,FC Barnsley,FC Fulham,750 miles €,Fin de préstamo
10449,1523.0,14/15,01/11/2014,FC Fulham,FC Barnsley,750 miles €,Préstamo
10450,1523.0,13/14,10/05/2014,Brentford,FC Fulham,750 miles €,Fin de préstamo
10451,1523.0,13/14,02/09/2013,FC Fulham,Brentford,750 miles €,Préstamo
10452,1523.0,12/13,20/05/2013,Brentford,FC Fulham,250 miles €,Fin de préstamo
10453,1523.0,12/13,22/11/2012,FC Fulham,Brentford,250 miles €,Préstamo
10454,1523.0,11/12,26/03/2012,Watford,FC Fulham,250 miles €,Fin de préstamo
10455,1523.0,11/12,23/02/2012,FC Fulham,Watford,250 miles €,Préstamo
10456,1523.0,11/12,01/02/2012,Fulham U23,FC Fulham,250 miles €,-
10457,1523.0,11/12,15/01/2012,Wycombe Wand.,Fulham U23,-,Fin de préstamo
10458,1523.0,11/12,24/11/2011,Fulham U23,Wycombe Wand.,-,Préstamo
10459,1523.0,09/10,01/01/2010,FC Fulham U18,Fulham U23,-,-
10460,1523.0,09/10,01/07/2009,Man. City Jgd.,FC Fulham U18,-,?
10461,1523.0,08/09,01/07/2008,Napoli Jugend,Man. City Jgd.,-,?
10462,1524.0,16/17,21/07/2016,Portimonense,Crotone,"1,00 mill. €",850 miles €
10463,1524.0,16/17,01/07/2016,Gil Vicente,Portimonense,"1,00 mill. €",Libre
10464,1524.0,13/14,01/07/2013,Portimonense,Gil Vicente,450 miles €,?
10465,1524.0,11/12,01/07/2011,Portimonense,Portimonense,-,-
10466,1525.0,11/12,01/07/2011,FC Schalke 04,Bayern Múnich,"28,00 mill. €","30,00 mill. €"
10467,1525.0,05/06,01/07/2005,Schalke 04 U19,FC Schalke 04,75 miles €,-
10468,1525.0,03/04,01/07/2003,Schalke 04 U17,Schalke 04 U19,-,-
10469,1525.0,01/02,01/07/2001,Schalke 04 Jgd.,Schalke 04 U17,-,-
10470,1526.0,15/16,01/07/2015,VfB Stuttgart,Bayern Múnich,"3,50 mill. €","3,50 mill. €"
10471,1526.0,07/08,02/01/2008,Stuttgart II,VfB Stuttgart,100 miles €,-
10472,1526.0,07/08,01/07/2007,VfB Stuttg. U19,Stuttgart II,50 miles €,-
10473,1526.0,05/06,01/07/2005,Stuttgart U17,VfB Stuttg. U19,-,-
10474,1526.0,03/04,01/07/2003,Stuttgart Jgd.,Stuttgart U17,-,-
10475,1526.0,98/99,01/07/1998,Schornbach Jgd.,Stuttgart Jgd.,-,Libre
10476,1526.0,94/95,01/07/1994,Lichtenw. Jgd.,Schornbach Jgd.,-,Libre
10477,1527.0,12/13,01/07/2012,TSG Hoffenheim,Bayern Múnich,"1,50 mill. €",Libre
10478,1527.0,10/11,01/07/2010,MSV Duisburg,TSG Hoffenheim,"2,50 mill. €",Libre
10479,1527.0,07/08,01/07/2007,SC Paderborn,MSV Duisburg,900 miles €,450 miles €
10480,1527.0,06/07,01/07/2006,Bay. Leverkusen,SC Paderborn,650 miles €,Libre
10481,1527.0,05/06,30/06/2006,SC Paderborn,Bay. Leverkusen,650 miles €,Fin de préstamo
10482,1527.0,05/06,01/01/2006,Bay. Leverkusen,SC Paderborn,300 miles €,Préstamo
10483,1527.0,03/04,30/06/2004,Hamburgo,Bay. Leverkusen,-,Fin de préstamo
10484,1527.0,03/04,01/01/2004,Bay. Leverkusen,Hamburgo,-,Préstamo
10485,1527.0,00/01,01/07/2000,Leverkusen U19,Bay. Leverkusen,-,-
10486,1527.0,99/00,01/07/1999,D. Dresden U19,Leverkusen U19,-,Libre
10487,1527.0,98/99,01/07/1998,D. Dresden U17,D. Dresden U19,-,-
10488,1527.0,96/97,01/07/1996,D. Dresden Jgd.,D. Dresden U17,-,-
10489,1528.0,11/12,14/07/2011,Manchester City,Bayern Múnich,"15,00 mill. €","13,50 mill. €"
10490,1528.0,10/11,01/07/2010,Hamburgo,Manchester City,"15,00 mill. €","12,50 mill. €"
10491,1528.0,07/08,21/08/2007,Hertha Berlin,Hamburgo,750 miles €,"1,10 mill. €"
10492,1528.0,06/07,01/01/2007,Hertha BSC II,Hertha Berlin,175 miles €,-
10493,1528.0,05/06,01/01/2006,Hertha BSC U19,Hertha BSC II,-,-
10494,1528.0,05/06,01/07/2005,Hertha BSC U17,Hertha BSC U19,-,-
10495,1528.0,03/04,01/07/2003,Hertha BSC Jgd.,Hertha BSC U17,-,-
10496,1528.0,02/03,01/07/2002,TeBe Jugend,Hertha BSC Jgd.,-,Libre
10497,1529.0,16/17,01/07/2016,Bor. Dortmund,Bayern Múnich,"38,00 mill. €","35,00 mill. €"
10498,1529.0,09/10,01/07/2009,Bayern Múnich,Bor. Dortmund,"4,00 mill. €","4,20 mill. €"
10499,1529.0,08/09,30/06/2009,Bor. Dortmund,Bayern Múnich,"4,00 mill. €",Fin de préstamo
10500,1529.0,07/08,03/01/2008,Bayern Múnich,Bor. Dortmund,250 miles €,Préstamo
10501,1529.0,06/07,01/01/2007,FC Bayern II,Bayern Múnich,150 miles €,-
10502,1529.0,06/07,01/07/2006,FC Bayern U19,FC Bayern II,50 miles €,-
10503,1529.0,04/05,01/01/2005,FC Bayern U17,FC Bayern U19,-,-
10504,1529.0,03/04,01/07/2003,B. München Jgd.,FC Bayern U17,-,-
10505,1530.0,12/13,29/08/2012,Athletic Bilbao,Bayern Múnich,"30,00 mill. €","40,00 mill. €"
10506,1530.0,06/07,01/07/2006,CA Osasuna B,Athletic Bilbao,-,"6,00 mill. €"
10507,1530.0,05/06,01/07/2005,Osasuna Juvenis,CA Osasuna B,-,-
10508,1531.0,10/11,30/06/2011,TSG Hoffenheim,Bayern Múnich,"5,00 mill. €",Fin de préstamo
10509,1531.0,10/11,01/01/2011,Bayern Múnich,TSG Hoffenheim,"2,00 mill. €",Préstamo
10510,1531.0,10/11,01/07/2010,FC Bayern II,Bayern Múnich,"1,00 mill. €",-
10511,1531.0,09/10,01/07/2009,FC Bayern U19,FC Bayern II,200 miles €,-
10512,1531.0,08/09,01/07/2008,Austria Wien II,FC Bayern U19,200 miles €,150 miles €
10513,1531.0,07/08,01/01/2008,Austria U19,Austria Wien II,-,-
10514,1531.0,07/08,01/07/2007,Austria U17,Austria U19,-,-
10515,1531.0,06/07,01/01/2007,Austria Jugend,Austria U17,-,-
10516,1531.0,02/03,01/09/2002,Aspern Jugend,Austria Jugend,-,Libre
10517,1532.0,14/15,07/07/2014,Valencia CF,Bayern Múnich,"4,00 mill. €","10,00 mill. €"
10518,1532.0,13/14,01/07/2013,V. Mestalla,Valencia CF,"2,00 mill. €",-
10519,1532.0,11/12,01/07/2011,Valencia Juv. A,V. Mestalla,-,-
10520,1533.0,04/05,30/06/2005,VfB Stuttgart,Bayern Múnich,"7,00 mill. €",Fin de préstamo
10521,1533.0,03/04,01/07/2003,Bayern Múnich,VfB Stuttgart,-,Tarifa de préstamo:200 miles €
10522,1533.0,02/03,01/07/2002,FC Bayern II,Bayern Múnich,-,-
10523,1533.0,01/02,01/07/2001,FC Bayern U19,FC Bayern II,-,-
10524,1533.0,00/01,01/07/2000,FC Bayern U17,FC Bayern U19,-,-
10525,1533.0,98/99,01/07/1998,B. München Jgd.,FC Bayern U17,-,-
10526,1533.0,95/96,01/07/1995,FTM Gern Jgd.,B. München Jgd.,-,Libre
10527,1534.0,11/12,01/07/2011,Genoa CFC,Bayern Múnich,"8,00 mill. €","5,50 mill. €"
10528,1534.0,10/11,01/08/2010,FC Schalke 04,Genoa CFC,"12,00 mill. €","8,00 mill. €"
10529,1534.0,05/06,01/08/2005,Coritiba FC,FC Schalke 04,-,"5,00 mill. €"
10530,1534.0,01/02,01/01/2002,Londrina EC,Coritiba FC,-,Libre
10531,1535.0,14/15,29/08/2014,Real Madrid,Bayern Múnich,"8,00 mill. €","9,00 mill. €"
10532,1535.0,09/10,05/08/2009,FC Liverpool,Real Madrid,"27,00 mill. €","35,40 mill. €"
10533,1535.0,04/05,20/08/2004,Real Sociedad,FC Liverpool,-,"16,00 mill. €"
10534,1535.0,00/01,31/12/2000,SD Eibar,Real Sociedad,-,Fin de préstamo
10535,1535.0,00/01,01/07/2000,Real Sociedad,SD Eibar,-,Préstamo
10536,1535.0,99/00,01/07/1999,R. Sociedad Juv,Real Sociedad,-,-
10537,1535.0,98/99,01/07/1998,R. Soc. Juvenil,R. Sociedad Juv,-,-
10538,1536.0,16/17,01/07/2016,FC Bayern II,Bayern Múnich,75 miles €,-
10539,1536.0,15/16,01/07/2015,FC Bayern U17,FC Bayern II,-,-
10540,1536.0,14/15,01/07/2014,FC Bayern U16,FC Bayern U17,-,-
10541,1536.0,13/14,01/07/2013,B. München Jgd.,FC Bayern U16,-,-
10542,1536.0,12/13,01/07/2012,Nürnberg Jgd.,B. München Jgd.,-,Libre
10543,1537.0,15/16,28/07/2015,Juventus,Bayern Múnich,"42,00 mill. €","37,00 mill. €"
10544,1537.0,11/12,21/07/2011,Bay. Leverkusen,Juventus,"20,00 mill. €","12,50 mill. €"
10545,1537.0,07/08,01/07/2007,Colo Colo,Bay. Leverkusen,"5,50 mill. €","5,20 mill. €"
10546,1537.0,04/05,01/01/2005,CSD Colo Colo U19,Colo Colo,-,-
10547,1538.0,13/14,14/07/2013,FC Barcelona,Bayern Múnich,"22,00 mill. €","25,00 mill. €"
10548,1538.0,11/12,01/07/2011,FC Barcelona B,FC Barcelona,"5,00 mill. €",-
10549,1538.0,07/08,01/07/2007,Barcelona Cad.,FC Barcelona B,-,-
10550,1539.0,16/17,01/07/2016,Benfica,Bayern Múnich,"20,00 mill. €","35,00 mill. €"
10551,1539.0,15/16,30/10/2015,Benfica B,Benfica,800 miles €,-
10552,1539.0,15/16,01/07/2015,Benfica U19,Benfica B,-,-
10553,1539.0,14/15,01/07/2014,Benfica U17,Benfica U19,-,-
10554,1540.0,15/16,02/07/2015,VfB Stuttgart,Bayern Múnich,"5,00 mill. €","8,50 mill. €"
10555,1540.0,15/16,01/07/2015,RB Leipzig,VfB Stuttgart,"5,00 mill. €","1,50 mill. €"
10556,1540.0,13/14,05/07/2013,VfB Stuttg. U19,RB Leipzig,-,500 miles €
10557,1540.0,12/13,01/07/2012,Stuttgart U17,VfB Stuttg. U19,-,-
10558,1540.0,10/11,01/07/2010,Stuttgart Jgd.,Stuttgart U17,-,-
10559,1541.0,07/08,01/07/2007,Marseille,Bayern Múnich,"23,00 mill. €","25,00 mill. €"
10560,1541.0,05/06,01/07/2005,Galatasaray,Marseille,"5,25 mill. €",Libre
10561,1541.0,04/05,01/01/2005,FC Metz,Galatasaray,"4,50 mill. €","5,00 mill. €"
10562,1541.0,04/05,01/07/2004,Stade Brestois,FC Metz,-,Libre
10563,1541.0,03/04,01/07/2003,Olympique Alès,Stade Brestois,-,Libre
10564,1541.0,02/03,01/07/2002,US Boulogne,Olympique Alès,-,Libre
10565,1541.0,00/01,01/07/2000,US Boulogne U19,US Boulogne,-,-
10566,1542.0,16/17,01/07/2016,FC Bayern II,Bayern Múnich,75 miles €,-
10567,1542.0,15/16,01/07/2015,FC Bayern U17,FC Bayern II,-,-
10568,1542.0,14/15,01/07/2014,FC Bayern U16,FC Bayern U17,-,-
10569,1542.0,13/14,01/07/2013,B. München Jgd.,FC Bayern U16,-,-
10570,1543.0,15/16,01/07/2015,Shakhtar D.,Bayern Múnich,"23,00 mill. €","30,00 mill. €"
10571,1543.0,09/10,01/01/2010,Grêmio,Shakhtar D.,"4,00 mill. €","8,00 mill. €"
10572,1543.0,08/09,01/09/2008,Grêmio B,Grêmio,-,-
10573,1544.0,15/16,30/08/2015,Juventus,Bayern Múnich,"3,50 mill. €","Tarifa de préstamo:7,00 mill. €"
10574,1544.0,14/15,01/07/2014,Paris SG,Juventus,750 miles €,Libre
10575,1544.0,13/14,01/07/2013,Paris SG U19,Paris SG,-,-
10576,1544.0,12/13,01/01/2013,Paris SG U17,Paris SG U19,-,-
10577,1545.0,09/10,28/08/2009,Real Madrid,Bayern Múnich,"30,00 mill. €","24,00 mill. €"
10578,1545.0,07/08,01/08/2007,Chelsea,Real Madrid,"22,80 mill. €","36,00 mill. €"
10579,1545.0,04/05,01/07/2004,PSV Eindhoven,Chelsea,-,"18,00 mill. €"
10580,1545.0,02/03,01/07/2002,FC Groningen,PSV Eindhoven,-,"4,30 mill. €"
10581,1545.0,00/01,01/01/2001,Groningen U19,FC Groningen,-,-
10582,1546.0,09/10,01/07/2009,FC Bayern II,Bayern MĂşnich,750 miles âŹ,-
10583,1546.0,08/09,01/07/2008,FC Bayern U19,FC Bayern II,-,-
10584,1546.0,06/07,01/07/2006,FC Bayern U17,FC Bayern U19,-,-
10585,1546.0,04/05,01/07/2004,B. MĂźnchen Jgd.,FC Bayern U17,-,-
10586,1546.0,00/01,01/07/2000,TSV PĂ¤hl Jgd.,B. MĂźnchen Jgd.,-,Libre
10587,1547.0,14/15,01/07/2014,Bor. Dortmund,Bayern Múnich,"50,00 mill. €",Libre
10588,1547.0,10/11,01/07/2010,Lech Poznan,Bor. Dortmund,"4,50 mill. €","4,75 mill. €"
10589,1547.0,08/09,18/06/2008,Znicz Pruszkow,Lech Poznan,500 miles €,380 miles €
10590,1547.0,06/07,01/07/2006,Legia II,Znicz Pruszkow,-,15 miles €
10591,1547.0,05/06,01/07/2005,Delta Warszawa,Legia II,-,Libre
10592,1548.0,15/16,01/07/2015,SC Freiburg,Bor. Dortmund,"6,00 mill. €","3,50 mill. €"
10593,1548.0,14/15,01/07/2014,Grasshoppers,SC Freiburg,"2,50 mill. €","1,80 mill. €"
10594,1548.0,13/14,01/07/2013,BSC Young Boys,Grasshoppers,"1,75 mill. €",600 miles €
10595,1548.0,12/13,30/06/2013,Grasshoppers,BSC Young Boys,"1,75 mill. €",Fin de préstamo
10596,1548.0,10/11,01/01/2011,BSC Young Boys,Grasshoppers,250 miles €,Préstamo
10597,1548.0,09/10,30/06/2010,FC Schaffhausen,BSC Young Boys,250 miles €,Fin de préstamo
10598,1548.0,09/10,01/02/2010,BSC Young Boys,FC Schaffhausen,100 miles €,Préstamo
10599,1548.0,09/10,31/12/2009,FC Thun,BSC Young Boys,100 miles €,Fin de préstamo
10600,1548.0,09/10,01/07/2009,BSC Young Boys,FC Thun,50 miles €,Préstamo
10601,1548.0,08/09,01/07/2008,Young Boys U21,BSC Young Boys,50 miles €,-
10602,1548.0,07/08,01/07/2007,BSC YB U18,Young Boys U21,-,-
10603,1548.0,05/06,01/07/2005,Münsingen Jgd.,BSC YB U18,-,Libre
10604,1549.0,02/03,01/07/2002,1.FC K'lautern,Bor. Dortmund,-,Libre
10605,1549.0,99/00,01/07/1999,K'lautern II,1.FC K'lautern,-,-
10606,1549.0,98/99,01/07/1998,K'lautern U19,K'lautern II,-,-
10607,1549.0,97/98,01/07/1997,K'lautern U17,K'lautern U19,-,-
10608,1549.0,96/97,01/07/1996,Eisbachtal U17,K'lautern U17,-,Libre
10609,1549.0,95/96,01/07/1995,Eisbachtal Jgd.,Eisbachtal U17,-,-
10610,1550.0,14/15,01/07/2014,B. Dortmund II,Bor. Dortmund,100 miles €,-
10611,1550.0,13/14,01/07/2013,RW Essen,B. Dortmund II,100 miles €,Libre
10612,1550.0,12/13,03/12/2012,RW Essen U19,RW Essen,-,-
10613,1550.0,11/12,01/07/2011,RW Essen U17,RW Essen U19,-,-
10614,1550.0,09/10,01/07/2009,Schalke 04 Jgd.,RW Essen U17,-,Libre
10615,1551.0,13/14,01/07/2013,Werder Bremen,Bor. Dortmund,"10,00 mill. €","9,90 mill. €"
10616,1551.0,12/13,01/07/2012,Genoa CFC,Werder Bremen,"10,00 mill. €","3,50 mill. €"
10617,1551.0,11/12,30/06/2012,Werder Bremen,Genoa CFC,"10,00 mill. €",Fin de préstamo
10618,1551.0,11/12,21/07/2011,Genoa CFC,Werder Bremen,"5,00 mill. €",Tarifa de préstamo:600 miles €
10619,1551.0,11/12,01/07/2011,AC Milan,Genoa CFC,"5,00 mill. €","4,00 mill. €"
10620,1551.0,10/11,20/07/2010,Genoa CFC,AC Milan,"5,00 mill. €","4,50 mill. €"
10621,1551.0,08/09,01/08/2008,AEK Atenas,Genoa CFC,"2,70 mill. €","3,80 mill. €"
10622,1551.0,05/06,30/06/2006,Niki Volos,AEK Atenas,150 miles €,Fin de préstamo
10623,1551.0,05/06,01/01/2006,AEK Atenas,Niki Volos,150 miles €,Préstamo
10624,1551.0,05/06,01/07/2005,AEK Athen U20,AEK Atenas,-,-
10625,1552.0,14/15,17/07/2014,SC Freiburg,Bor. Dortmund,"12,00 mill. €","10,00 mill. €"
10626,1552.0,11/12,23/01/2012,SC Freiburg U19,SC Freiburg,200 miles €,-
10627,1552.0,10/11,01/07/2010,SC Freiburg U17,SC Freiburg U19,-,-
10628,1552.0,09/10,01/07/2009,Freiburg Jgd.,SC Freiburg U17,-,-
10629,1552.0,05/06,01/07/2005,SV March Jgd.,Freiburg Jgd.,-,Libre
10630,1553.0,09/10,01/07/2009,1860 München,Bor. Dortmund,"1,20 mill. €","1,50 mill. €"
10631,1553.0,06/07,01/07/2006,TSV 1860 U17,1860 München,50 miles €,-
10632,1553.0,04/05,01/07/2004,TSV 1860 Jgd.,TSV 1860 U17,-,-
10633,1553.0,02/03,01/07/2002,U'haching Jgd.,TSV 1860 Jgd.,-,Libre
10634,1553.0,99/00,01/07/1999,Brannenb. Jgd.,U'haching Jgd.,-,Libre
10635,1554.0,16/17,01/07/2016,FC Barcelona,Bor. Dortmund,"8,00 mill. €","8,00 mill. €"
10636,1554.0,12/13,01/07/2012,FC Barcelona B,FC Barcelona,"2,50 mill. €",-
10637,1554.0,09/10,01/07/2009,Barça Juvenil A,FC Barcelona B,-,-
10638,1554.0,08/09,01/07/2008,Barça Juvenil B,Barça Juvenil A,-,-
10639,1554.0,07/08,01/07/2007,Barcelona Cad.,Barça Juvenil B,-,-
10640,1554.0,02/03,01/07/2002,Espanyol Juv.,Barcelona Cad.,-,Libre
10641,1555.0,08/09,01/07/2008,B. Dortmund II,Bor. Dortmund,50 miles €,-
10642,1555.0,07/08,01/07/2007,B. Dortmund U19,B. Dortmund II,50 miles €,-
10643,1555.0,05/06,01/07/2005,Magdeburg U17,B. Dortmund U19,-,Libre
10644,1555.0,03/04,01/07/2003,Magdeburg Jgd.,Magdeburg U17,-,-
10645,1555.0,02/03,01/08/2002,F. Magdeb. Jgd.,Magdeburg Jgd.,-,Libre
10646,1556.0,15/16,29/08/2015,1.FSV Mainz 05,Bor. Dortmund,"2,50 mill. €","3,00 mill. €"
10647,1556.0,13/14,17/07/2013,FC Basel,1.FSV Mainz 05,900 miles €,"1,15 mill. €"
10648,1556.0,11/12,01/07/2011,Júbilo Iwata,FC Basel,750 miles €,?
10649,1556.0,09/10,01/01/2010,Kashima Antlers,Júbilo Iwata,650 miles €,?
10650,1556.0,08/09,01/01/2009,Mito HollyHock,Kashima Antlers,-,?
10651,1556.0,07/08,01/01/2008,Soongsil Uni,Mito HollyHock,-,Libre
10652,1557.0,10/11,01/07/2010,Hertha Berlin,Bor. Dortmund,"2,50 mill. €",Libre
10653,1557.0,06/07,30/06/2007,Zagłębie,Hertha Berlin,"1,30 mill. €",Fin de préstamo
10654,1557.0,04/05,01/08/2004,Hertha Berlin,Zagłębie,-,Tarifa de préstamo:125 miles €
10655,1557.0,04/05,01/07/2004,Gwarek U19,Hertha Berlin,-,50 miles €
10656,1558.0,13/14,28/08/2013,B. Dortmund II,Bor. Dortmund,200 miles €,-
10657,1558.0,12/13,01/07/2012,FSV Mainz 05 II,B. Dortmund II,200 miles €,Libre
10658,1558.0,11/12,01/07/2011,Mainz 05 U19,FSV Mainz 05 II,-,-
10659,1558.0,10/11,01/07/2010,Saarbrücken U19,Mainz 05 U19,-,Libre
10660,1558.0,09/10,01/07/2009,Saarbrücken U17,Saarbrücken U19,-,-
10661,1558.0,08/09,01/07/2008,Rieschweil. U17,Saarbrücken U17,-,Libre
10662,1558.0,07/08,01/07/2007,Rieschw. Jgd.,Rieschweil. U17,-,-
10663,1559.0,15/16,04/01/2016,B. Dortmund U19,Bor. Dortmund,-,-
10664,1559.0,15/16,01/07/2015,B. Dortmund U17,B. Dortmund U19,-,-
10665,1559.0,13/14,01/01/2014,B. Dortmund U16,B. Dortmund U17,-,-
10666,1559.0,13/14,01/07/2013,Dortmund Jgd.,B. Dortmund U16,-,-
10667,1559.0,12/13,01/07/2012,RW Oberh. Jgd.,Dortmund Jgd.,-,Libre
10668,1559.0,10/11,01/07/2010,F. Bottrop Jgd.,RW Oberh. Jgd.,-,Libre
10669,1560.0,15/16,01/07/2015,1860 München,Bor. Dortmund,"2,00 mill. €","2,50 mill. €"
10670,1560.0,13/14,25/02/2014,1860 München II,1860 München,100 miles €,-
10671,1560.0,13/14,01/07/2013,TSV 1860 U19,1860 München II,-,-
10672,1560.0,12/13,01/07/2012,TSV 1860 U17,TSV 1860 U19,-,-
10673,1560.0,10/11,01/07/2010,Rosenheim Jgd.,TSV 1860 U17,-,Libre
10674,1561.0,16/17,01/07/2016,B. Dortmund U19,Bor. Dortmund,100 miles €,-
10675,1561.0,15/16,01/07/2015,B. Dortmund U17,B. Dortmund U19,-,-
10676,1561.0,13/14,01/07/2013,Dortmund Jgd.,B. Dortmund U17,-,-
10677,1562.0,16/17,01/07/2016,FC Lorient,Bor. Dortmund,"9,00 mill. €","12,00 mill. €"
10678,1562.0,13/14,01/07/2013,SM Caen,FC Lorient,"1,50 mill. €","2,50 mill. €"
10679,1562.0,12/13,01/07/2012,SM Caen B,SM Caen,-,-
10680,1562.0,10/11,01/07/2010,SM Caen U19,SM Caen B,-,-
10681,1563.0,15/16,01/07/2015,Bay. Leverkusen,Bor. Dortmund,"14,00 mill. €","11,00 mill. €"
10682,1563.0,04/05,01/01/2005,Leverkusen U19,Bay. Leverkusen,-,-
10683,1563.0,03/04,01/07/2003,Leverkusen U17,Leverkusen U19,-,-
10684,1563.0,02/03,01/07/2002,Leverkusen Jgd.,Leverkusen U17,-,-
10685,1564.0,16/17,01/07/2016,Bayern Múnich,Bor. Dortmund,"8,00 mill. €","12,00 mill. €"
10686,1564.0,14/15,01/07/2014,E. de Francfort,Bayern Múnich,"9,00 mill. €",Libre
10687,1564.0,10/11,01/07/2010,K. Offenbach,E. de Francfort,300 miles €,250 miles €
10688,1564.0,08/09,01/07/2008,K. Offenb. U19,K. Offenbach,-,-
10689,1564.0,07/08,01/07/2007,K. Offenb. U17,K. Offenb. U19,-,-
10690,1564.0,05/06,01/07/2005,Darmstadt Jgd.,K. Offenb. U17,-,Libre
10691,1564.0,04/05,01/07/2004,Griesheim Jgd.,Darmstadt Jgd.,-,Libre
10692,1565.0,14/15,01/07/2014,Real Madrid,Bor. Dortmund,"12,00 mill. €","7,00 mill. €"
10693,1565.0,13/14,30/06/2014,Bor. Dortmund,Real Madrid,"12,00 mill. €",Fin de préstamo
10694,1565.0,12/13,11/01/2013,Real Madrid,Bor. Dortmund,"15,00 mill. €","Tarifa de préstamo:1,00 mill. €"
10695,1565.0,12/13,10/01/2013,FC Liverpool,Real Madrid,"15,00 mill. €",Fin de préstamo
10696,1565.0,12/13,25/08/2012,Real Madrid,FC Liverpool,"12,00 mill. €","Tarifa de préstamo:5,00 mill. €"
10697,1565.0,11/12,01/07/2011,Bor. Dortmund,Real Madrid,"20,00 mill. €","10,00 mill. €"
10698,1565.0,07/08,30/06/2008,Feyenoord,Bor. Dortmund,"3,75 mill. €",Fin de préstamo
10699,1565.0,07/08,05/07/2007,Bor. Dortmund,Feyenoord,"3,00 mill. €",Tarifa de préstamo:100 miles €
10700,1565.0,05/06,01/07/2005,B. Dortmund U17,Bor. Dortmund,-,-
10701,1565.0,03/04,01/07/2003,Dortmund Jgd.,B. Dortmund U17,-,-
10702,1565.0,01/02,01/07/2001,Meinerzh. Jgd.,Dortmund Jgd.,-,Libre
10703,1566.0,16/17,01/07/2016,CA Osasuna,Bor. Dortmund,"2,00 mill. €","3,75 mill. €"
10704,1566.0,14/15,01/07/2014,CA Osasuna B,CA Osasuna,-,-
10705,1566.0,13/14,01/07/2013,Osasuna Juv A,CA Osasuna B,-,-
10706,1566.0,12/13,01/07/2012,Osasuna Juvenis,Osasuna Juv A,-,-
10707,1567.0,16/17,21/07/2016,Bayern Múnich,Bor. Dortmund,"35,00 mill. €","22,00 mill. €"
10708,1567.0,13/14,01/07/2013,Bor. Dortmund,Bayern Múnich,"45,00 mill. €","37,00 mill. €"
10709,1567.0,10/11,01/07/2010,B. Dortmund U19,Bor. Dortmund,"1,00 mill. €",-
10710,1567.0,08/09,01/07/2008,B. Dortmund U17,B. Dortmund U19,-,-
10711,1567.0,07/08,01/07/2007,Dortmund Jgd.,B. Dortmund U17,-,-
10712,1567.0,01/02,01/07/2001,Hombr. SV Jgd.,Dortmund Jgd.,-,Libre
10713,1567.0,98/99,01/07/1998,Ronsberg Jgd.,Hombr. SV Jgd.,-,Libre
10714,1568.0,14/15,31/08/2014,Manchester Utd.,Bor. Dortmund,"15,00 mill. €","8,00 mill. €"
10715,1568.0,12/13,01/07/2012,Bor. Dortmund,Manchester Utd.,"22,00 mill. €","16,00 mill. €"
10716,1568.0,10/11,01/07/2010,Cerezo Osaka,Bor. Dortmund,"2,50 mill. €",Libre
10717,1568.0,05/06,01/01/2006,FC Miyagi Jgd.,Cerezo Osaka,-,Libre
10718,1569.0,12/13,01/07/2012,Bor. M'gladbach,Bor. Dortmund,"20,00 mill. €","17,10 mill. €"
10719,1569.0,09/10,01/07/2009,Rot Weiss Ahlen,Bor. M'gladbach,"1,00 mill. €","1,00 mill. €"
10720,1569.0,08/09,01/07/2008,RW Ahlen U19,Rot Weiss Ahlen,50 miles €,-
10721,1569.0,06/07,01/07/2006,RW Ahlen U17,RW Ahlen U19,-,-
10722,1569.0,05/06,01/07/2005,B. Dortmund U17,RW Ahlen U17,-,Libre
10723,1569.0,04/05,01/07/2004,Dortmund Jgd.,B. Dortmund U17,-,-
10724,1569.0,95/96,01/07/1995,PTSV Dort. Jgd.,Dortmund Jgd.,-,Libre
10725,1570.0,16/17,01/07/2016,Rennes,Bor. Dortmund,"12,00 mill. €","15,00 mill. €"
10726,1570.0,15/16,01/10/2015,Rennes B,Rennes,-,-
10727,1570.0,14/15,01/07/2014,Rennes U19,Rennes B,-,-
10728,1571.0,16/17,22/07/2016,VfL Wolfsburg,Bor. Dortmund,"25,00 mill. €","30,00 mill. €"
10729,1571.0,14/15,02/02/2015,Chelsea,VfL Wolfsburg,"23,00 mill. €","32,00 mill. €"
10730,1571.0,13/14,01/07/2013,Bay. Leverkusen,Chelsea,"25,00 mill. €","22,00 mill. €"
10731,1571.0,11/12,01/07/2011,1.FSV Mainz 05,Bay. Leverkusen,"12,50 mill. €","8,50 mill. €"
10732,1571.0,09/10,01/07/2009,Mainz 05 U19,1.FSV Mainz 05,-,-
10733,1571.0,07/08,01/07/2007,Mainz 05 U17,Mainz 05 U19,-,-
10734,1571.0,06/07,01/07/2006,Ludwigs. SC U17,Mainz 05 U17,-,Libre
10735,1571.0,05/06,01/07/2005,Ludw. SC Jgd.,Ludwigs. SC U17,-,-
10736,1572.0,15/16,04/01/2016,B. Dortmund U19,Bor. Dortmund,-,-
10737,1572.0,15/16,01/07/2015,B. Dortmund U17,B. Dortmund U19,-,-
10738,1572.0,14/15,10/02/2015,PA Classics,B. Dortmund U17,-,Libre
