,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
20371,3176.0,08/09,01/01/2009,Marítimo U19,Marítimo B,-,-
20372,3177.0,16/17,01/01/2017,Guimarães B,Vit. Guimarães,100 miles €,-
20373,3177.0,14/15,01/07/2014,Mimosas U19,ASEC Mimosas,-,-
20374,3177.0,14/15,01/07/2014,ASEC Mimosas,Guimarães B,-,?
20375,3178.0,16/17,01/07/2016,Nacional,Vit. Guimarães,"2,50 mill. €",Libre
20376,3178.0,08/09,01/07/2008,Penalva Castelo,Nacional,-,Libre
20377,3178.0,07/08,01/07/2007,Guimarães U19,Penalva Castelo,-,Libre
20378,3179.0,15/16,01/07/2015,Benfica B,Vit. Guimarães,"1,40 mill. €",Libre
20379,3179.0,14/15,30/06/2015,Vit. Guimarães,Benfica B,900 miles €,Fin de préstamo
20380,3179.0,14/15,01/09/2014,Benfica B,Vit. Guimarães,500 miles €,Préstamo
20381,3179.0,12/13,01/07/2012,Benfica U19,Benfica B,-,-
20382,3179.0,10/11,01/07/2010,Benfica U17,Benfica U19,-,-
20383,3179.0,08/09,01/07/2008,Benfica Sub-15,Benfica U17,-,-
20384,3179.0,06/07,01/07/2006,Benfica CJ,Benfica Sub-15,-,-
20385,3180.0,16/17,31/01/2017,Benfica,Vit. Guimarães,"2,00 mill. €",Préstamo
20386,3180.0,16/17,02/07/2016,Junior FC,Benfica,650 miles €,"2,30 mill. €"
20387,3180.0,12/13,01/03/2013,Junior FC B,Junior FC,-,-
20388,3181.0,16/17,01/07/2016,Ferroviária,Vit. Guimarães,550 miles €,?
20389,3181.0,15/16,20/01/2016,ABC,Ferroviária,550 miles €,Libre
20390,3181.0,14/15,04/04/2015,EC Bahia,ABC,"1,00 mill. €",Libre
20391,3181.0,13/14,01/07/2013,Marítimo,EC Bahia,"2,50 mill. €",Libre
20392,3181.0,09/10,01/01/2010,Atlético-MG,Marítimo,800 miles €,?
20393,3181.0,09/10,31/12/2009,Atlético-PR,Atlético-MG,800 miles €,Fin de préstamo
20394,3181.0,08/09,01/05/2009,Atlético-MG,Atlético-PR,800 miles €,Préstamo
20395,3181.0,04/05,01/01/2005,Mineiro B,Atlético-MG,-,-
20396,3182.0,16/17,01/07/2016,LOSC Lille,Vit. Guimarães,500 miles €,Libre
20397,3182.0,15/16,01/10/2015,LOSC Lille B,LOSC Lille,500 miles €,-
20398,3182.0,14/15,30/06/2015,Mouscron,LOSC Lille B,500 miles €,Fin de préstamo
20399,3182.0,14/15,01/07/2014,LOSC Lille B,Mouscron,-,Préstamo
20400,3182.0,12/13,01/07/2012,LOSC Lille U19,LOSC Lille B,-,-
20401,3183.0,16/17,18/08/2016,Atlético Madrid,Vit. Guimarães,"1,50 mill. €",Préstamo
20402,3183.0,15/16,30/06/2016,Getafe CF,Atlético Madrid,"2,00 mill. €",Fin de préstamo
20403,3183.0,15/16,23/07/2015,Atlético Madrid,Getafe CF,"4,00 mill. €",Préstamo
20404,3183.0,15/16,22/07/2015,Vit. Guimarães,Atlético Madrid,"4,00 mill. €","6,00 mill. €"
20405,3183.0,14/15,01/07/2014,Guimarães B,Vit. Guimarães,-,-
20406,3183.0,13/14,01/07/2013,Guimarães U19,Guimarães B,-,-
20407,3183.0,12/13,01/07/2012,Fetteh Feyenoord,Guimarães U19,-,?
20408,3184.0,16/17,02/08/2016,Reading,Vit. Guimarães,"1,50 mill. €",Préstamo
20409,3184.0,15/16,30/06/2016,Vit. Guimarães,Reading,"1,50 mill. €",Fin de préstamo
20410,3184.0,15/16,28/01/2016,Reading,Vit. Guimarães,"2,00 mill. €",Préstamo
20411,3184.0,15/16,12/08/2015,Paços Ferreira,Reading,"2,00 mill. €",?
20412,3184.0,13/14,30/06/2014,Peñarol,Paços Ferreira,"3,00 mill. €",Fin de préstamo
20413,3184.0,13/14,06/01/2014,Paços Ferreira,Peñarol,"3,00 mill. €",Préstamo
20414,3184.0,12/13,01/07/2012,Alianza Lima,Paços Ferreira,400 miles €,?
20415,3184.0,09/10,31/12/2009,Juan Aurich,Alianza Lima,50 miles €,Fin de préstamo
20416,3184.0,08/09,01/04/2009,Alianza Lima,Juan Aurich,50 miles €,Préstamo
20417,3184.0,08/09,01/07/2008,Al. Lima U19,Alianza Lima,-,-
20418,3185.0,15/16,16/07/2015,FC Porto,Vit. Guimarães,"3,50 mill. €","1,50 mill. €"
20419,3185.0,14/15,30/06/2015,Estoril,FC Porto,"2,75 mill. €",Fin de préstamo
20420,3185.0,14/15,05/07/2014,Porto B,Estoril,"2,00 mill. €",Préstamo
20421,3185.0,12/13,01/07/2012,FC Porto U19,Porto B,-,-
20422,3186.0,16/17,01/07/2016,Guimarães B,Vit. Guimarães,250 miles €,-
20423,3186.0,15/16,01/02/2016,Avaí,Guimarães B,-,600 miles €
20424,3187.0,16/17,25/08/2016,FC Porto,Vit. Guimarães,"2,50 mill. €",Préstamo
20425,3187.0,15/16,30/06/2016,Olympiacos FC,FC Porto,"2,50 mill. €",Fin de préstamo
20426,3187.0,15/16,31/08/2015,FC Porto,Olympiacos FC,"3,80 mill. €","Tarifa de préstamo:1,00 mill. €"
20427,3187.0,14/15,02/02/2015,Vit. Guimarães,FC Porto,600 miles €,"2,90 mill. €"
20428,3187.0,13/14,01/07/2013,Guimarães B,Vit. Guimarães,50 miles €,-
20429,3187.0,12/13,21/01/2013,Atlético CP,Guimarães B,50 miles €,?
20430,3187.0,11/12,30/06/2012,Mirandela,Atlético CP,50 miles €,Fin de préstamo
20431,3187.0,11/12,01/01/2012,Atlético CP,Mirandela,50 miles €,Préstamo
20432,3187.0,10/11,01/07/2010,Atlético U19,Atlético CP,-,-
20433,3188.0,16/17,29/01/2017,Belenenses,Vit. Guimarães,"2,50 mill. €",?
20434,3188.0,13/14,01/07/2013,Belenenses U19,Belenenses,50 miles €,-
20435,3188.0,11/12,01/07/2011,Belenenses U17,Belenenses U19,-,-
20436,3189.0,15/16,01/09/2015,Guimarães B,Vit. Guimarães,200 miles €,-
20437,3189.0,14/15,01/01/2015,Guimarães U19,Guimarães B,-,-
20438,3189.0,14/15,12/07/2014,Sporting Sub17,Guimarães U19,-,?
20439,3189.0,12/13,01/07/2012,Sporting Sub-15,Sporting Sub17,-,-
20440,3189.0,10/11,01/07/2010,Sporting CJ,Sporting Sub-15,-,-
20441,3190.0,16/17,25/07/2016,FC Porto,Vit. Guimarães,"3,00 mill. €",Préstamo
20442,3190.0,15/16,25/01/2016,Marítimo,FC Porto,"1,10 mill. €","3,80 mill. €"
20443,3190.0,14/15,01/02/2015,Esperance,Marítimo,75 miles €,75 miles €
20444,3190.0,14/15,01/07/2014,SC Amiens,Esperance,-,Libre
20445,3190.0,13/14,01/07/2013,Poiré-sur-Vie,SC Amiens,-,Libre
20446,3190.0,12/13,01/07/2012,Evry Essonne,Poiré-sur-Vie,-,Libre
20447,3191.0,16/17,24/01/2017,Levante UD,Vit. Guimarães,800 miles €,400 miles €
20448,3191.0,15/16,30/06/2016,Moreirense,Levante UD,"1,50 mill. €",Fin de préstamo
20449,3191.0,15/16,25/08/2015,Levante UD,Moreirense,"1,00 mill. €",Préstamo
20450,3191.0,14/15,18/07/2014,GO Audax,Levante UD,500 miles €,Libre
20451,3191.0,13/14,30/06/2014,Vitória Setúbal,GO Audax,500 miles €,Fin de préstamo
20452,3191.0,13/14,01/07/2013,GO Audax,Vitória Setúbal,-,Préstamo
20453,3191.0,12/13,01/06/2013,Chapecoense,GO Audax,-,Fin de préstamo
20454,3191.0,12/13,01/05/2013,GO Audax,Chapecoense,-,Préstamo
20455,3191.0,12/13,01/12/2012,Atlético-PR,GO Audax,-,Fin de préstamo
20456,3191.0,12/13,01/08/2012,GO Audax,Atlético-PR,-,Préstamo
20457,3191.0,10/11,30/06/2011,ABC,GO Audax,-,Fin de préstamo
20458,3191.0,10/11,01/04/2011,GO Audax,ABC,250 miles €,Préstamo
20459,3191.0,10/11,01/12/2010,Barueri,GO Audax,250 miles €,Fin de préstamo
20460,3191.0,10/11,01/07/2010,GO Audax,Barueri,-,Préstamo
20461,3191.0,09/10,30/06/2010,Real Zaragoza B,GO Audax,-,Fin de préstamo
20462,3191.0,09/10,01/08/2009,GO Audax,Real Zaragoza B,50 miles €,Préstamo
20463,3191.0,08/09,30/06/2009,Grêmio B,GO Audax,50 miles €,Fin de préstamo
20464,3191.0,06/07,01/04/2007,GO Audax,Grêmio B,-,Préstamo
20465,3192.0,16/17,14/09/2016,Sin equipo,Vit. Guimarães,500 miles €,-
20466,3192.0,15/16,29/06/2016,Sivasspor,Sin equipo,550 miles €,-
20467,3192.0,15/16,12/01/2016,FC Dallas,Sivasspor,450 miles €,Libre
20468,3192.0,13/14,24/02/2014,FC Groningen,FC Dallas,"1,00 mill. €",240 miles €
20469,3192.0,11/12,31/08/2011,Defensor,FC Groningen,325 miles €,"1,45 mill. €"
20470,3192.0,09/10,01/01/2010,Defensor U19,Defensor,-,-
20471,3193.0,14/15,01/07/2014,Arouca,Rio Ave FC,500 miles €,?
20472,3193.0,13/14,17/07/2013,Braga,Arouca,"1,10 mill. €",Libre
20473,3193.0,13/14,01/07/2013,Paços Ferreira,Braga,"1,10 mill. €",Libre
20474,3193.0,08/09,01/07/2008,Macaé,Paços Ferreira,-,?
20475,3193.0,07/08,01/01/2008,Vasco da Gama,Macaé,-,?
20476,3193.0,03/04,01/01/2004,Olaria AC,Vasco da Gama,-,?
20477,3193.0,02/03,01/05/2003,America RJ,Olaria AC,-,?
20478,3193.0,01/02,01/05/2002,Bangu Atlético Clube (RJ),America RJ,-,?
20479,3193.0,01/02,01/01/2002,Olaria AC,Bangu Atlético Clube (RJ),-,?
20480,3194.0,15/16,01/07/2015,Marítimo B,Rio Ave FC,200 miles €,Libre
20481,3194.0,13/14,01/07/2013,Covilhã,Marítimo B,100 miles €,Libre
20482,3194.0,12/13,01/07/2012,Braga,Covilhã,100 miles €,Libre
20483,3194.0,11/12,30/06/2012,Vizela,Braga,100 miles €,Fin de préstamo
20484,3194.0,11/12,01/07/2011,Braga,Vizela,-,Préstamo
20485,3194.0,10/11,30/06/2011,Maria da Fonte,Braga,-,Fin de préstamo
20486,3194.0,10/11,01/07/2010,Braga U19,Maria da Fonte,-,Préstamo
20487,3195.0,14/15,05/11/2014,Rio Ave FC U19,Rio Ave FC,-,-
20488,3196.0,11/12,30/06/2012,Leixões,Rio Ave FC,200 miles €,Fin de préstamo
20489,3196.0,11/12,01/08/2011,Rio Ave FC,Leixões,-,Préstamo
20490,3196.0,11/12,01/07/2011,GD Ribeirão,Rio Ave FC,-,?
20491,3196.0,10/11,01/07/2010,Rio Preto Esporte Clube (SP),GD Ribeirão,-,?
20492,3197.0,13/14,01/07/2013,Benfica,Rio Ave FC,"1,00 mill. €",?
20493,3197.0,12/13,01/01/2013,RC Deportivo,Benfica,"1,00 mill. €",Fin de préstamo
20494,3197.0,12/13,31/07/2012,Benfica,RC Deportivo,750 miles €,Préstamo
20495,3197.0,11/12,30/06/2012,Servette FC,Benfica,750 miles €,Fin de préstamo
20496,3197.0,11/12,31/08/2011,Benfica,Servette FC,500 miles €,Préstamo
20497,3197.0,10/11,01/07/2010,Benfica U19,Benfica,-,-
20498,3198.0,15/16,01/07/2015,Braga,Rio Ave FC,800 miles €,Libre
20499,3198.0,14/15,30/06/2015,Coimbra,Braga,"1,30 mill. €",Fin de préstamo
20500,3198.0,13/14,01/07/2013,Braga,Coimbra,300 miles €,Préstamo
20501,3198.0,12/13,30/06/2013,Moreirense,Braga,300 miles €,Fin de préstamo
20502,3198.0,12/13,30/01/2013,Braga B,Moreirense,300 miles €,Préstamo
20503,3198.0,11/12,30/06/2012,Covilhã,Braga B,300 miles €,Fin de préstamo
20504,3198.0,11/12,01/07/2011,Braga,Covilhã,100 miles €,Préstamo
20505,3198.0,10/11,30/06/2011,Vizela,Braga,100 miles €,Fin de préstamo
20506,3198.0,10/11,01/08/2010,Braga,Vizela,-,Préstamo
20507,3198.0,10/11,01/07/2010,Braga U19,Braga,-,-
20508,3199.0,14/15,01/07/2014,Rio Ave FC U19,Rio Ave FC,-,-
20509,3199.0,12/13,01/07/2012,Benfica U17,Rio Ave FC U19,-,Libre
20510,3200.0,11/12,01/08/2011,Marítimo,Rio Ave FC,700 miles €,Libre
20511,3200.0,10/11,30/06/2011,Portimonense,Marítimo,700 miles €,Fin de préstamo
20512,3200.0,10/11,01/01/2011,Marítimo,Portimonense,700 miles €,Préstamo
20513,3200.0,10/11,01/07/2010,Rio Ave FC,Marítimo,700 miles €,Libre
20514,3200.0,04/05,30/06/2005,FC Porto,Rio Ave FC,400 miles €,Fin de préstamo
20515,3200.0,03/04,01/07/2003,Rio Ave FC,FC Porto,-,Préstamo
20516,3200.0,01/02,01/07/2001,Rio Ave FC U19,Rio Ave FC,-,-
20517,3201.0,16/17,15/07/2016,Porto B,Rio Ave FC,"1,00 mill. €",Préstamo
20518,3201.0,15/16,30/06/2016,Coimbra,Porto B,"1,00 mill. €",Fin de préstamo
20519,3201.0,15/16,15/01/2016,Porto B,Coimbra,900 miles €,Préstamo
20520,3201.0,13/14,01/07/2013,FC Porto U19,Porto B,-,-
20521,3201.0,12/13,01/01/2012,Dragon Force,FC Porto U19,-,-
20522,3202.0,16/17,13/01/2017,América-MG,Rio Ave FC,"1,00 mill. €",Libre
20523,3202.0,15/16,23/06/2016,Mogi Mirim,América-MG,"1,00 mill. €",Libre
20524,3202.0,15/16,28/01/2016,Vasco da Gama,Mogi Mirim,"1,00 mill. €",Libre
20525,3202.0,15/16,10/09/2015,KS Samara,Vasco da Gama,"1,40 mill. €",Libre
20526,3202.0,12/13,05/09/2012,Vit. Guimarães,KS Samara,"1,70 mill. €",300 miles €
20527,3202.0,09/10,01/01/2010,Grêmio,Vit. Guimarães,300 miles €,Libre
20528,3202.0,09/10,01/12/2009,Juventude,Grêmio,300 miles €,Fin de préstamo
20529,3202.0,09/10,01/08/2009,Grêmio,Juventude,200 miles €,Préstamo
20530,3202.0,08/09,30/06/2009,Sport Recife,Grêmio,200 miles €,Fin de préstamo
20531,3202.0,08/09,01/01/2009,Grêmio,Sport Recife,200 miles €,Préstamo
20532,3202.0,08/09,01/12/2008,Portuguesa,Grêmio,200 miles €,Fin de préstamo
20533,3202.0,08/09,01/08/2008,Grêmio,Portuguesa,200 miles €,Préstamo
20534,3202.0,05/06,01/01/2006,Grêmio B,Grêmio,-,-
20535,3203.0,16/17,01/07/2016,Rio Ave FC U19,Rio Ave FC,-,-
20536,3203.0,14/15,01/07/2014,Rio Ave Juvenis,Rio Ave FC U19,-,-
20537,3204.0,13/14,10/07/2013,CFR Cluj,Rio Ave FC,"1,00 mill. €",?
20538,3204.0,12/13,30/06/2013,Rio Ave FC,CFR Cluj,"1,00 mill. €",Fin de préstamo
20539,3204.0,12/13,06/08/2012,CFR Cluj,Rio Ave FC,800 miles €,Préstamo
20540,3204.0,11/12,01/07/2011,Vit. Guimarães,CFR Cluj,500 miles €,?
20541,3204.0,10/11,30/06/2011,Rio Ave FC,Vit. Guimarães,500 miles €,Fin de préstamo
20542,3204.0,10/11,01/01/2011,Vit. Guimarães,Rio Ave FC,700 miles €,Préstamo
20543,3204.0,09/10,30/06/2010,Olhanense,Vit. Guimarães,700 miles €,Fin de préstamo
20544,3204.0,09/10,01/01/2010,Vit. Guimarães,Olhanense,700 miles €,Préstamo
20545,3204.0,08/09,01/07/2008,Torreense,Vit. Guimarães,-,Libre
20546,3205.0,15/16,01/07/2015,FC Lorient,Rio Ave FC,400 miles €,Libre
20547,3205.0,11/12,01/07/2011,Coimbra,FC Lorient,"1,30 mill. €",Libre
20548,3205.0,07/08,31/12/2007,Varzim,Coimbra,-,Fin de préstamo
20549,3205.0,07/08,02/07/2007,Coimbra,Varzim,-,Préstamo
20550,3205.0,07/08,01/07/2007,Varzim,Coimbra,-,?
20551,3205.0,03/04,01/07/2003,Varzim U19,Varzim,-,-
20552,3206.0,16/17,19/07/2016,Reus Deportiu,Rio Ave FC,-,Libre
20553,3206.0,14/15,01/07/2014,Joane,Reus Deportiu,-,Libre
20554,3206.0,13/14,01/07/2013,Benfica U19,Joane,-,?
20555,3207.0,16/17,31/01/2017,Sporting CP,Rio Ave FC,"2,00 mill. €",Préstamo
20556,3207.0,16/17,01/07/2016,Dynamo Kyiv,Sporting CP,"2,50 mill. €","1,00 mill. €"
20557,3207.0,15/16,01/07/2015,Genclerbirligi,Dynamo Kyiv,"3,20 mill. €",Libre
20558,3207.0,12/13,22/08/2012,Blackburn,Genclerbirligi,"2,00 mill. €",600 miles €
20559,3207.0,11/12,09/08/2011,Partizan,Blackburn,"2,50 mill. €","3,30 mill. €"
20560,3207.0,08/09,01/07/2008,Radnicki Obrenovac,Partizan,-,20 miles €
20561,3207.0,07/08,01/07/2007,Jedinstvo Ub,Radnicki Obrenovac,-,Libre
20562,3208.0,16/17,31/01/2017,Monaco,Rio Ave FC,"5,00 mill. €",Préstamo
20563,3208.0,15/16,10/07/2015,LOSC Lille,Monaco,"1,25 mill. €","14,00 mill. €"
20564,3208.0,14/15,01/01/2015,LOSC Lille B,LOSC Lille,-,-
20565,3208.0,13/14,30/06/2014,Mouscron,LOSC Lille B,-,Fin de préstamo
20566,3208.0,13/14,30/01/2014,LOSC Lille B,Mouscron,-,Préstamo
20567,3208.0,13/14,29/01/2014,AS Bakaridjan,LOSC Lille B,-,Libre
20568,3208.0,12/13,01/12/2012,JMG Bamako,AS Bakaridjan,-,?
20569,3209.0,15/16,07/07/2015,Porto B,Rio Ave FC,"1,50 mill. €",Libre
20570,3209.0,14/15,30/06/2015,Rio Ave FC,Porto B,"1,50 mill. €",Fin de préstamo
20571,3209.0,14/15,01/07/2014,Porto B,Rio Ave FC,800 miles €,Préstamo
20572,3209.0,11/12,30/06/2012,Gil Vicente,Porto B,600 miles €,Fin de préstamo
20573,3209.0,11/12,01/07/2011,FC Porto,Gil Vicente,300 miles €,Préstamo
20574,3209.0,10/11,30/06/2011,Portimonense,FC Porto,300 miles €,Fin de préstamo
20575,3209.0,10/11,01/07/2010,FC Porto,Portimonense,400 miles €,Préstamo
20576,3209.0,09/10,30/06/2010,Gil Vicente,FC Porto,400 miles €,Fin de préstamo
20577,3209.0,09/10,01/07/2009,FC Porto,Gil Vicente,400 miles €,Préstamo
20578,3209.0,08/09,30/06/2009,Boavista,FC Porto,400 miles €,Fin de préstamo
20579,3209.0,08/09,01/08/2008,FC Porto,Boavista,400 miles €,Préstamo
20580,3209.0,08/09,01/07/2008,Boavista,FC Porto,400 miles €,?
20581,3209.0,07/08,01/07/2007,Boavista U19,Boavista,-,-
20582,3210.0,08/09,01/07/2008,Portimonense,Rio Ave FC,50 miles €,Libre
20583,3210.0,07/08,01/07/2007,Gondomar,Portimonense,50 miles €,Libre
20584,3210.0,06/07,01/07/2006,Covilhã,Gondomar,50 miles €,Libre
20585,3210.0,01/02,01/01/2002,Covilhã U19,Covilhã,-,-
20586,3211.0,16/17,14/07/2016,Santos FC,Rio Ave FC,500 miles €,?
20587,3211.0,12/13,01/07/2012,Santos B,Santos FC,-,-
20588,3212.0,16/17,01/07/2016,Boavista,Rio Ave FC,500 miles €,Libre
20589,3212.0,15/16,07/01/2016,Paços Ferreira,Boavista,550 miles €,Libre
20590,3212.0,14/15,30/06/2015,Gil Vicente,Paços Ferreira,800 miles €,Fin de préstamo
20591,3212.0,14/15,06/01/2015,Paços Ferreira,Gil Vicente,800 miles €,Préstamo
20592,3212.0,13/14,30/06/2014,Rio Ave FC,Paços Ferreira,800 miles €,Fin de préstamo
20593,3212.0,13/14,02/01/2014,Paços Ferreira,Rio Ave FC,800 miles €,Préstamo
20594,3212.0,13/14,01/07/2013,Beira-Mar,Paços Ferreira,800 miles €,?
20595,3212.0,12/13,01/07/2012,Penafiel,Beira-Mar,250 miles €,?
20596,3212.0,11/12,01/07/2011,Leixões,Penafiel,400 miles €,Libre
20597,3212.0,06/07,01/07/2006,Leixões U19,Leixões,-,-
20598,3213.0,15/16,30/08/2015,NK Zagreb,Rio Ave FC,700 miles €,800 miles €
20599,3213.0,12/13,01/12/2012,NK Zagreb U19,NK Zagreb,-,-
20600,3213.0,12/13,01/07/2012,NK Zagreb U17,NK Zagreb U19,-,-
20601,3213.0,10/11,01/07/2010,NK Zagreb Jgd.,NK Zagreb U17,-,-
20602,3213.0,09/10,28/08/2009,Din. Zagreb Jgd,NK Zagreb Jgd.,-,?
20603,3213.0,07/08,13/07/2007,Lokomotiva Jgd,Din. Zagreb Jgd,-,?
20604,3214.0,15/16,03/07/2015,Leixões,Rio Ave FC,350 miles €,?
20605,3214.0,11/12,01/01/2012,Leixões U19,Leixões,-,-
20606,3214.0,10/11,01/07/2010,Dragon Force,Leixões U19,-,?
20607,3215.0,16/17,01/07/2016,Rio Ave FC U19,Rio Ave FC,-,-
20608,3215.0,14/15,01/07/2014,Rio Ave Juvenis,Rio Ave FC U19,-,-
20609,3216.0,15/16,08/08/2015,Sporting CP,Rio Ave FC,"2,00 mill. €",Préstamo
20610,3216.0,14/15,30/06/2015,Córdoba CF,Sporting CP,"2,50 mill. €",Fin de préstamo
20611,3216.0,14/15,31/01/2015,Sporting CP,Córdoba CF,"2,50 mill. €",Préstamo
20612,3216.0,13/14,31/01/2014,Marítimo,Sporting CP,"2,60 mill. €","1,25 mill. €"
20613,3216.0,10/11,01/07/2010,Fátima,Marítimo,-,?
20614,3216.0,08/09,01/07/2008,Caniçal,Fátima,-,Libre
20615,3216.0,07/08,01/07/2007,Coimbra,Caniçal,-,Libre
20616,3216.0,06/07,01/07/2006,Batuque,Coimbra,-,Libre
20617,3217.0,16/17,01/07/2016,Monaco B,Rio Ave FC,500 miles €,Préstamo
20618,3217.0,15/16,30/06/2016,Varzim,Monaco B,500 miles €,Fin de préstamo
20619,3217.0,15/16,06/01/2016,Monaco B,Varzim,400 miles €,Préstamo
20620,3217.0,15/16,01/07/2015,Braga B,Monaco B,-,Libre
20621,3217.0,14/15,30/06/2015,Monaco U19,Braga B,-,Fin de préstamo
20622,3217.0,14/15,08/10/2014,Braga B,Monaco U19,-,Préstamo
20623,3217.0,14/15,01/07/2014,Braga U19,Braga B,-,-
20624,3217.0,13/14,01/07/2013,Sanjoanense U19,Braga U19,-,Libre
20625,3218.0,15/16,30/06/2016,Feirense,Rio Ave FC,600 miles €,Fin de préstamo
20626,3218.0,15/16,30/01/2016,Rio Ave FC,Feirense,600 miles €,Préstamo
20627,3218.0,15/16,01/07/2015,Covilhã,Rio Ave FC,600 miles €,Libre
20628,3218.0,13/14,04/01/2014,Leixões,Covilhã,250 miles €,?
20629,3218.0,12/13,01/08/2012,Vipers SC,Leixões,-,?
20630,3219.0,16/17,01/07/2016,Rio Ave FC U19,Rio Ave FC,-,-
20631,3219.0,14/15,01/07/2014,Rio Ave Juvenis,Rio Ave FC U19,-,-
20632,3220.0,15/16,01/07/2015,Penafiel,Rio Ave FC,"1,00 mill. €",Libre
20633,3220.0,08/09,30/06/2009,Paços Ferreira,Penafiel,500 miles €,Fin de préstamo
20634,3220.0,08/09,01/07/2008,Penafiel,Paços Ferreira,300 miles €,Préstamo
20635,3220.0,05/06,01/01/2006,Penafiel U19,Penafiel,-,-
20636,3221.0,16/17,01/01/2017,Porto B,Rio Ave FC,"1,00 mill. €",Préstamo
20637,3221.0,16/17,31/12/2016,Olympiacos FC,Porto B,"1,00 mill. €",Fin de préstamo
20638,3221.0,16/17,31/08/2016,Porto B,Olympiacos FC,"1,50 mill. €",Préstamo
20639,3221.0,15/16,30/06/2016,Coimbra,Porto B,"1,50 mill. €",Fin de préstamo
20640,3221.0,15/16,28/07/2015,Porto B,Coimbra,"1,00 mill. €",Préstamo
20641,3221.0,13/14,01/07/2013,FC Porto U19,Porto B,-,-
20642,3221.0,11/12,01/07/2011,Dragon Force,FC Porto U19,-,-
20643,3222.0,15/16,01/07/2015,Braga,Rio Ave FC,700 miles €,Libre
20644,3222.0,14/15,30/06/2015,Gil Vicente,Braga,"1,40 mill. €",Fin de préstamo
20645,3222.0,14/15,26/01/2015,Braga,Gil Vicente,"2,30 mill. €",Préstamo
20646,3222.0,14/15,31/12/2014,FK Gabala,Braga,"2,30 mill. €",Fin de préstamo
20647,3222.0,14/15,22/07/2014,Braga,FK Gabala,"2,30 mill. €",Préstamo
20648,3222.0,13/14,30/06/2014,Astra Giurgiu,Braga,"2,30 mill. €",Fin de préstamo
20649,3222.0,13/14,07/09/2013,Braga,Astra Giurgiu,"2,20 mill. €",Préstamo
20650,3222.0,12/13,30/06/2013,Beira-Mar,Braga,"2,20 mill. €",Fin de préstamo
20651,3222.0,12/13,22/01/2013,Braga,Beira-Mar,"2,80 mill. €",Préstamo
20652,3222.0,11/12,30/06/2012,Rio Ave FC,Braga,"2,80 mill. €",Fin de préstamo
20653,3222.0,10/11,01/08/2010,Braga,Rio Ave FC,"1,60 mill. €",Préstamo
20654,3222.0,09/10,30/06/2010,Olhanense,Braga,"1,90 mill. €",Fin de préstamo
20655,3222.0,09/10,01/01/2010,Braga,Olhanense,"1,90 mill. €",Préstamo
20656,3222.0,08/09,30/06/2009,Rio Ave FC,Braga,800 miles €,Fin de préstamo
20657,3222.0,08/09,01/01/2009,Braga,Rio Ave FC,400 miles €,Préstamo
20658,3222.0,08/09,01/12/2008,Varzim,Braga,50 miles €,600 miles €
20659,3222.0,06/07,01/07/2006,Varzim U19,Varzim,-,-
20660,3223.0,15/16,19/01/2016,Sanjoanense,Rio Ave FC,-,?
20661,3223.0,15/16,20/07/2015,Grêmio,Sanjoanense,-,?
20662,3223.0,14/15,01/01/2015,Grêmio U19,Grêmio,-,-
20663,3223.0,13/14,01/01/2014,Fluminense U19,Grêmio U19,-,?
20664,3223.0,11/12,01/06/2012,Parma U19,Fluminense U19,-,Fin de préstamo
20665,3223.0,11/12,01/07/2011,Fluminense U19,Parma U19,-,Préstamo
20666,3224.0,16/17,19/01/2017,Karabükspor,Nacional,350 miles €,?
20667,3224.0,15/16,01/07/2015,Gil Vicente,Karabükspor,500 miles €,Libre
20668,3224.0,11/12,01/07/2011,União Madeira,Gil Vicente,50 miles €,Libre
20669,3224.0,09/10,01/08/2009,América-RN,União Madeira,50 miles €,Libre
20670,3224.0,08/09,01/01/2009,Desconocido,América-RN,-,Libre
20671,3225.0,16/17,01/07/2016,Farense,Nacional,200 miles €,Libre
20672,3225.0,13/14,01/07/2013,Eulália Vizela,Farense,-,?
20673,3225.0,12/13,01/07/2012,Varzim,Eulália Vizela,-,?
20674,3225.0,11/12,01/07/2011,Varzim U19,Varzim,-,-
20675,3225.0,10/11,01/07/2010,Aves U19,Varzim U19,-,?
20676,3225.0,09/10,01/07/2009,Braga Juvenis,Aves U19,-,?
20677,3226.0,16/17,01/07/2016,Alcanenense,Nacional,-,Libre
20678,3226.0,14/15,01/07/2014,Villarreal Juv.,Alcanenense,-,?
20679,3227.0,16/17,15/07/2016,Benfica,Nacional,"2,25 mill. €",Préstamo
20680,3227.0,15/16,30/06/2016,Flamengo,Benfica,"2,25 mill. €",Fin de préstamo
20681,3227.0,15/16,17/07/2015,Benfica,Flamengo,"2,25 mill. €",Préstamo
20682,3227.0,14/15,01/07/2014,Ponte Preta,Benfica,250 miles €,"3,00 mill. €"
20683,3227.0,12/13,01/05/2013,Sorocaba (SP),Ponte Preta,-,?
20684,3228.0,16/17,01/07/2016,Sporting CP,Nacional,"2,50 mill. €",Préstamo
20685,3228.0,14/15,01/01/2015,Sporting B,Sporting CP,-,-
20686,3228.0,13/14,30/06/2014,Reus Deportiu,Sporting B,-,Fin de préstamo
20687,3228.0,13/14,31/01/2014,Sporting B,Reus Deportiu,700 miles €,Préstamo
20688,3228.0,13/14,01/07/2013,Sporting U19,Sporting B,700 miles €,-
